parabolic_sim, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
0, 0.5, 3, regularization, -0.00478920878718, 0.00166415143318, 2.87786837885, 0.00155038175017, 0.00152308168991, 1.01792422589
0, 0.5, 4, regularization, -0.00477896849943, 0.00168684304821, 2.83308426619, 0.00151884256485, 0.00178188484631, 0.852379752819
0, 0.5, 5, regularization, -0.00480917717113, 0.00163753726194, 2.93683526043, 0.00137608517644, 0.00143507617481, 0.958893472416
0, 5.0, 21, no_regularization, -0.0478258437099, 0.0504887552474, 0.947257334341, 0.0251794949887, 0.061633853487, 0.408533517931
0, 5.0, 22, no_regularization, -0.0478707503361, 0.0437040317357, 1.09533945577, 0.0217839962118, 0.0622506354945, 0.349940141795
0, 5.0, 23, no_regularization, -0.0479125506446, 0.0598112860084, 0.801062037655, 0.0250651654406, 0.0541663980521, 0.46274381059
0, 5.0, 24, no_regularization, -0.0478932018503, 0.0443427971104, 1.0800672256, 0.023871926509, 0.0602142130246, 0.396450029152
0, 5.0, 25, no_regularization, -0.0478979429876, 0.0391670647803, 1.2229137735, 0.0240663526124, 0.0609775487428, 0.394675632402
0, 5.0, 21, regularization, -0.047847573362, 0.0118751467481, 4.02921954371, 0.0235113392529, 0.00660019507886, 3.56221883929
0, 5.0, 22, regularization, -0.047857523779, 0.00995112268892, 4.80925874146, 0.0237202180963, 0.00620834782093, 3.82069735467
0, 5.0, 23, regularization, -0.0478952111413, 0.0103427044174, 4.63082083838, 0.0236300980075, 0.00568932813885, 4.15340747287
0, 5.0, 24, regularization, -0.0478889035739, 0.00978406670983, 4.89458064772, 0.0235462428745, 0.00588760412033, 3.99929111965
0, 5.0, 25, regularization, -0.0478968323453, 0.0111768099696, 4.2853759235, 0.0235118599899, 0.00614939543804, 3.82344251997
0, 7.0, 11, no_regularization, -0.0627084262168, 0.177651614202, 0.352985400659, 0.0292092884113, 0.170874630777, 0.170939877257
0, 7.0, 12, no_regularization, -0.05787849441, 0.158042102057, 0.366221998167, 0.0216196730223, 0.160246606091, 0.134915013489
0, 7.0, 13, no_regularization, -0.067461202125, 0.0895783253944, 0.753097379617, 0.0277570836251, 0.09922525843, 0.27973808347
0, 7.0, 14, no_regularization, -0.0499956679636, 0.177218014449, 0.282113915558, 0.0251457389445, 0.150945113092, 0.166588625689
0, 7.0, 15, no_regularization, -0.0668810077982, 0.125037432155, 0.534887886335, 0.0281427661007, 0.140689587177, 0.200034463569
0, 7.0, 11, regularization, -0.060884592436, 0.0982979766359, 0.619388053749, 0.0325699270906, 0.0800703881842, 0.40676619446
0, 7.0, 12, regularization, -0.0596968010052, 0.0673749326641, 0.886038748311, 0.026493597596, 0.0594078943587, 0.445960892606
0, 7.0, 13, regularization, -0.0670683867819, 0.0202289159377, 3.31547112997, 0.031181618621, 0.00903649035232, 3.4506337533
0, 7.0, 14, regularization, -0.0549258905887, 0.0878725104282, 0.625063405166, 0.0302540811853, 0.0705217265067, 0.429003694095
0, 7.0, 15, regularization, -0.0674220460382, 0.0416072098326, 1.62044141651, 0.0283110438713, 0.0436536636576, 0.648537636919
0, 11.0, 26, no_regularization, -0.00166899592497, 0.326763584682, 0.00510765581972, 0.00664679860045, 0.336123896835, 0.0197748469033
0, 11.0, 27, no_regularization, -0.0149470987575, 0.543954396883, 0.0274785879903, -0.122779593936, 0.706747388029, 0.173724864097
0, 11.0, 28, no_regularization, 0.00555163269209, 0.329500094817, 0.0168486527907, -0.245094968266, 0.548686339762, 0.446694131974
0, 11.0, 29, no_regularization, -0.000143108970957, 0.507237293025, 0.000282134166641, -0.00260437679576, 0.682942672546, 0.00381346326779
0, 11.0, 30, no_regularization, -0.0192916034772, 0.586728196667, 0.0328799665446, -0.0729733275784, 0.829091361734, 0.0880160268776
0, 11.0, 26, regularization, -0.00346627714775, 0.262181064931, 0.0132209286306, 0.0134375170891, 0.284983189249, 0.0471519640317
0, 11.0, 27, regularization, -0.0104398266463, 0.449462379434, 0.0232273647895, -0.117467447748, 0.648432655071, 0.181155971756
0, 11.0, 28, regularization, 0.00290418968425, 0.246771274603, 0.011768750998, -0.242374041616, 0.531506789347, 0.456013067894
0, 11.0, 29, regularization, 0.000636777163066, 0.46550999953, 0.00136791296365, -0.00472990037651, 0.669889080149, 0.00706072171748
0, 11.0, 30, regularization, -0.0257946003453, 0.534489764682, 0.0482602325615, -0.0732563036311, 0.80370576682, 0.0911481622447
0, 0.5, 6, no_regularization, -0.00479178849172, 0.00173416903122, 2.76316114833, 0.00201554465769, 0.00674827787818, 0.298675409353
0, 0.5, 7, no_regularization, -0.00477876011217, 0.00171210451409, 2.79116144654, 0.00216568539186, 0.00656265403403, 0.330001456824
0, 0.5, 8, no_regularization, -0.0047835843706, 0.00159937413597, 2.99091017106, 0.00214091372449, 0.00629248494546, 0.340233428136
0, 0.5, 9, no_regularization, -0.00479153322465, 0.00156539530873, 3.06090940602, 0.0021565499209, 0.0064607407265, 0.333792983219
0, 0.5, 10, no_regularization, -0.00477903353195, 0.00171320300974, 2.78953136597, 0.00217269385391, 0.00619194371662, 0.350890439795
0, 0.5, 6, regularization, -0.00479587090536, 0.00170738473707, 2.80889878025, 0.00142867742229, 0.00148340313495, 0.963107997164
0, 0.5, 7, regularization, -0.00478190850747, 0.0016742432833, 2.85616108195, 0.00157896019649, 0.00191462608557, 0.824683319835
0, 0.5, 8, regularization, -0.00479164962723, 0.001637287526, 2.9265779841, 0.00157972179201, 0.00168242743135, 0.938953896359
0, 0.5, 9, regularization, -0.00479227214849, 0.00161753942556, 2.96269263844, 0.00164591190808, 0.00181126239639, 0.908709809998
0, 0.5, 10, regularization, -0.00478018567172, 0.0016986029974, 2.81418652802, 0.00160059979474, 0.00170260257795, 0.940090080608
0, 0.5, 16, no_regularization, -0.00477779039937, 0.00164361049918, 2.90688724716, 0.00195891908667, 0.00635945063126, 0.308032753182
0, 0.5, 17, no_regularization, -0.00479661332976, 0.00166353724452, 2.88338198953, 0.00209487871971, 0.00661880956602, 0.316503851458
0, 0.5, 18, no_regularization, -0.00462617693522, 0.00516514222727, 0.895653349253, 0.00222695738003, 0.00666026104886, 0.334364879049
0, 0.5, 19, no_regularization, -0.0047874290328, 0.00163472610186, 2.92858175284, 0.00223999519663, 0.00667185295053, 0.335738094535
0, 0.5, 20, no_regularization, -0.00479565047049, 0.00168716307271, 2.84243446769, 0.00205454969036, 0.00660329363397, 0.311140137672
0, 0.5, 16, regularization, -0.0047836127281, 0.00165035852983, 2.89852940537, 0.00139869720729, 0.00159744632663, 0.875583225533
0, 0.5, 17, regularization, -0.00479367767184, 0.00161363903414, 2.97072490837, 0.00150903712285, 0.00155441809584, 0.970805169405
0, 0.5, 18, regularization, -0.00479664769871, 0.00159175655685, 3.01343046338, 0.00165394717425, 0.00171978324877, 0.961718388315
0, 0.5, 19, regularization, -0.00477763679298, 0.00165275017487, 2.89071927847, 0.0017457621389, 0.00225889961683, 0.772837414241
0, 0.5, 20, regularization, -0.00478896479412, 0.0017357817349, 2.75896715458, 0.00146832716104, 0.00157995937606, 0.929344882711
0, 9.0, 26, no_regularization, -0.0865296991813, 0.163222832474, 0.53013232199, 0.0319052226568, 0.159509565698, 0.20002074808
0, 9.0, 27, no_regularization, 0.0184821332912, 0.582317821097, 0.0317389106457, -0.0738588072407, 0.73227290646, 0.100862406064
0, 9.0, 28, no_regularization, 0.00050264446746, 0.334211270668, 0.00150397222229, -0.250242384297, 0.554845301566, 0.451012892405
0, 9.0, 29, no_regularization, 0.00363173511952, 0.480637668437, 0.00755607676638, -0.273971485464, 0.73474929041, 0.372877509431
0, 9.0, 30, no_regularization, -0.0633912065685, 0.429389262654, 0.147631093932, -0.0987984424162, 0.514101384689, 0.192176962285
0, 9.0, 26, regularization, -0.0864856878706, 0.0592170072681, 1.4604873137, 0.0360956546847, 0.0655710652215, 0.550481444258
0, 9.0, 27, regularization, 0.0176405281198, 0.485930343202, 0.0363025860941, -0.0668663343622, 0.687995217948, 0.0971901150151
0, 9.0, 28, regularization, -0.00246774113164, 0.232518521993, 0.0106130948644, -0.249467744832, 0.516630000276, 0.482875064745
0, 9.0, 29, regularization, 0.00561941129602, 0.387900310744, 0.014486740898, -0.268223412334, 0.725457851415, 0.36972983587
0, 9.0, 30, regularization, -0.0600862444112, 0.360645919518, 0.166607304171, -0.0882374759742, 0.455364271511, 0.193773384287
0, 9.0, 11, no_regularization, 0.00855246757569, 0.490407956051, 0.0174394959751, -0.100303510359, 0.835149165073, 0.120102509293
0, 9.0, 12, no_regularization, -0.0848831140994, 0.263700696836, 0.321891883935, 0.036805011673, 0.263344213724, 0.139760092513
0, 9.0, 13, no_regularization, 0.0114313786005, 0.770475001838, 0.0148367936315, 0.00866056523502, 0.385870591045, 0.0224442220683
0, 9.0, 14, no_regularization, -0.00980677871858, 0.57278791272, 0.0171211341943, -0.0667436730962, 0.688093078868, 0.0969980299845
0, 9.0, 15, no_regularization, -0.0237794827109, 0.579287858059, 0.0410495099803, -0.0685038799754, 0.658072696801, 0.104097739214
0, 9.0, 11, regularization, 0.0130678362698, 0.41143658323, 0.0317614835492, -0.0993965741611, 0.809826767854, 0.122738069556
0, 9.0, 12, regularization, -0.0834229527987, 0.157369070301, 0.530110222036, 0.0422173515823, 0.140133937419, 0.301264293004
0, 9.0, 13, regularization, 0.00920680553631, 0.739218593544, 0.0124547807871, 0.000883107766549, 0.333889743445, 0.00264490833842
0, 9.0, 14, regularization, -0.0157774827026, 0.465183074649, 0.033916717014, -0.0643599973274, 0.6547662762, 0.0982946123934
0, 9.0, 15, regularization, -0.0258933718689, 0.551602189194, 0.0469421122253, -0.0692615939529, 0.658447503904, 0.105189242183
0, 7.0, 6, no_regularization, -0.0668930156466, 0.105276177337, 0.635405058759, 0.0307174644729, 0.106765726714, 0.28770903752
0, 7.0, 7, no_regularization, -0.0509444955015, 0.205783069967, 0.247564075653, 0.0289470568653, 0.198072225031, 0.146143947546
0, 7.0, 8, no_regularization, -0.0664443792763, 0.0996829352842, 0.666557210488, 0.0269038368351, 0.106425281129, 0.252795543968
0, 7.0, 9, no_regularization, -0.0671067741559, 0.0896121437626, 0.748858037965, 0.0297578913842, 0.0991999462526, 0.299978906324
0, 7.0, 10, no_regularization, -0.0521405609283, 0.206751404403, 0.252189633628, 0.0251475157523, 0.176388790966, 0.142568672389
0, 7.0, 6, regularization, -0.0670194225318, 0.0468884439275, 1.4293377412, 0.0317487529855, 0.0279766152991, 1.13483181029
0, 7.0, 7, regularization, -0.0518539197038, 0.077369667781, 0.670209930984, 0.0314966264951, 0.107660168763, 0.292555982932
0, 7.0, 8, regularization, -0.0669731738453, 0.0217096498119, 3.08494952363, 0.0305278311206, 0.0181754777491, 1.67961643386
0, 7.0, 9, regularization, -0.0670960241284, 0.0235331116663, 2.85113269676, 0.0316804501421, 0.00832366066068, 3.80607180345
0, 7.0, 10, regularization, -0.0554064431297, 0.106232941069, 0.521556144188, 0.0301569297713, 0.0636440120667, 0.473837660324
0, 0.5, 26, no_regularization, -0.00479402567268, 0.00170079872344, 2.81869077547, 0.00214049509191, 0.00641958896195, 0.333431798297
0, 0.5, 27, no_regularization, -0.00479193448211, 0.00164408218562, 2.91465628909, 0.00192712117256, 0.00661798482542, 0.291194558978
0, 0.5, 28, no_regularization, -0.00479836660392, 0.0016549642706, 2.8993777625, 0.00222667343182, 0.00668192626632, 0.333238252424
0, 0.5, 29, no_regularization, -0.00478668496845, 0.00163235041125, 2.93238812907, 0.00226415156075, 0.00691021799656, 0.327652696611
0, 0.5, 30, no_regularization, -0.00479785464831, 0.00166900663256, 2.87467680158, 0.00244730265551, 0.00667520450945, 0.366625869222
0, 0.5, 26, regularization, -0.0047967201864, 0.00166771456172, 2.87622372347, 0.00153784261664, 0.00163882663846, 0.938380290233
0, 0.5, 27, regularization, -0.00479752185979, 0.00165406345705, 2.90044607378, 0.00140518978545, 0.00175199086238, 0.802053147433
0, 0.5, 28, regularization, -0.004798895758, 0.00166600662024, 2.88047820441, 0.00180562466208, 0.0019856976112, 0.909315019513
0, 0.5, 29, regularization, -0.00478476627788, 0.00165064048171, 2.89873314686, 0.001690179461, 0.00178536649498, 0.946684877169
0, 0.5, 30, regularization, -0.00479996024217, 0.00166940396161, 2.87525389453, 0.00180456230787, 0.00186341047883, 0.968419104845
0, 9.0, 16, no_regularization, -0.0733410061372, 0.276972178177, 0.264795571237, 0.0146915479645, 0.284552434662, 0.0516303716817
0, 9.0, 17, no_regularization, -0.0182391481702, 0.617150288774, 0.0295538193889, -0.0477687725956, 0.744747065988, 0.0641409342542
0, 9.0, 18, no_regularization, -0.0586747906696, 0.20645925138, 0.284195502393, 0.0268917037521, 0.219129927946, 0.122720360492
0, 9.0, 19, no_regularization, -0.0409441944034, 0.565470481914, 0.0724073063281, -0.0349501805578, 0.73011892261, 0.047869161414
0, 9.0, 20, no_regularization, -0.067647372516, 0.270574255241, 0.250014076379, 0.0330404585305, 0.214597334331, 0.15396490657
0, 9.0, 16, regularization, -0.0775033711932, 0.151109942909, 0.51289392148, 0.0280250500664, 0.174421291057, 0.160674478997
0, 9.0, 17, regularization, -0.0151282080329, 0.590900398771, 0.0256019594238, -0.0425628494723, 0.676660755274, 0.0629013122759
0, 9.0, 18, regularization, -0.0596283414957, 0.123743219985, 0.481871584585, 0.0366681811787, 0.116130985324, 0.315748472091
0, 9.0, 19, regularization, -0.0410075007765, 0.48285833297, 0.084926567435, -0.0441677599563, 0.668615435199, 0.0660585407262
0, 9.0, 20, regularization, -0.0723173423153, 0.158171128434, 0.457209498544, 0.0362747498183, 0.126689061855, 0.286328979686
0, 0.5, 11, no_regularization, -0.00480915366864, 0.00671165904233, 0.716537243372, 0.00219447222329, 0.00655183779071, 0.334939950192
0, 0.5, 12, no_regularization, -0.00480779702279, 0.00166461601309, 2.88823187148, 0.00220501395113, 0.00684020856051, 0.322360631496
0, 0.5, 13, no_regularization, -0.00478300796189, 0.00178571949757, 2.67847664115, 0.00215968954461, 0.00679718172801, 0.317733088658
0, 0.5, 14, no_regularization, -0.00477110667172, 0.00171254559431, 2.7859735166, 0.0020114947547, 0.00636924277123, 0.315813798744
0, 0.5, 15, no_regularization, -0.00479398299615, 0.00164038114339, 2.92248116571, 0.00218835726409, 0.00597881442746, 0.366018596269
0, 0.5, 11, regularization, -0.00480511274294, 0.00165318972106, 2.90657066261, 0.00158082323716, 0.00147204795368, 1.0738938451
0, 0.5, 12, regularization, -0.004804795044, 0.00168818710837, 2.84612707927, 0.00162103293862, 0.00160168020567, 1.01208276963
0, 0.5, 13, regularization, -0.00479550181643, 0.00174039395358, 2.75541167364, 0.00153313470803, 0.00179735723697, 0.8529938715
0, 0.5, 14, regularization, -0.00476994334222, 0.00170922680603, 2.79070239561, 0.00143653161875, 0.00183832902336, 0.781433356324
0, 0.5, 15, regularization, -0.00479455512635, 0.00168310255246, 2.84864111183, 0.00158631499182, 0.00176986794352, 0.896290029786
0, 7.0, 16, no_regularization, -0.067140177877, 0.0922657656698, 0.727682444183, 0.0276826272783, 0.105722844503, 0.261841491386
0, 7.0, 17, no_regularization, -0.0670871088232, 0.159746694286, 0.419959293199, 0.0267070031383, 0.139515923997, 0.191426199771
0, 7.0, 18, no_regularization, -0.0522087817236, 0.210184439116, 0.248395085493, 0.0321649215868, 0.190939845974, 0.168455784715
0, 7.0, 19, no_regularization, -0.0672006280923, 0.0861770901944, 0.779796903571, 0.0250655857661, 0.120204971424, 0.208523703047
0, 7.0, 20, no_regularization, -0.066638886454, 0.103121910098, 0.646214624911, 0.0277950490175, 0.109053564446, 0.254875199712
0, 7.0, 16, regularization, -0.0670291688284, 0.0230639710839, 2.90622844543, 0.0315922649649, 0.00844023177007, 3.7430565683
0, 7.0, 17, regularization, -0.0669965752512, 0.0784767194942, 0.853712740326, 0.0275593289195, 0.0461795121404, 0.596786922212
0, 7.0, 18, regularization, -0.0532025004875, 0.113626803862, 0.46822139389, 0.0337308321776, 0.102649098241, 0.3286032976
0, 7.0, 19, regularization, -0.0670636773436, 0.0339870495246, 1.97321268782, 0.0291038606567, 0.039963005775, 0.728270061079
0, 7.0, 20, regularization, -0.0672869547848, 0.0209512426121, 3.21159732768, 0.0321609952552, 0.00853202152358, 3.76944609977
0, 9.0, 1, no_regularization, 0.0171925237767, 0.333927622647, 0.0514857789853, -0.25534102027, 0.568818364088, 0.44889728671
0, 9.0, 2, no_regularization, -0.0502196868862, 0.383797773361, 0.130849344034, 0.0267675995761, 0.280080764921, 0.0955710028273
0, 9.0, 3, no_regularization, -0.0857481010405, 0.238151760028, 0.360056549784, 0.0384089948983, 0.256403424908, 0.149799071179
0, 9.0, 4, no_regularization, 0.0136393504118, 0.667857381474, 0.0204225494697, 0.0331431184777, 0.528285339163, 0.062737153619
0, 9.0, 5, no_regularization, -0.0258094996811, 0.27161562129, 0.0950221476901, 0.0258153702476, 0.307732600753, 0.0838889678391
0, 9.0, 1, regularization, 0.0169590275853, 0.257899250912, 0.065758343715, -0.253339150467, 0.547379808916, 0.462821511391
0, 9.0, 2, regularization, -0.0454495490795, 0.249013690915, 0.182518274046, 0.0243339728522, 0.195875930692, 0.124231562123
0, 9.0, 3, regularization, -0.0802371749429, 0.122903425489, 0.652847344355, 0.0419708951389, 0.139343759175, 0.301203982063
0, 9.0, 4, regularization, 0.0172650387645, 0.600914100389, 0.0287312924649, 0.0374013800777, 0.474662247835, 0.0787957758349
0, 9.0, 5, regularization, -0.029537224345, 0.181892690664, 0.162388187437, 0.0240204974266, 0.231686282749, 0.103676821699
0, 7.0, 1, no_regularization, -0.040177884853, 0.271632733891, 0.147912529825, 0.0429067214107, 0.285732070599, 0.150164177653
0, 7.0, 2, no_regularization, -0.0493034656548, 0.21447857484, 0.22987594771, 0.0231145977109, 0.21469340067, 0.107663289317
0, 7.0, 3, no_regularization, -0.0671008343031, 0.0990966363529, 0.677125246352, 0.0331152852804, 0.0972904127293, 0.340375627479
0, 7.0, 4, no_regularization, -0.0664554388883, 0.123542897837, 0.537913874869, 0.0288381536976, 0.175183833129, 0.164616524153
0, 7.0, 5, no_regularization, -0.0532670191568, 0.21944944016, 0.242730257676, 0.0221822308989, 0.200448521278, 0.110662980986
0, 7.0, 1, regularization, -0.0393798764227, 0.15092131487, 0.260929852464, 0.0382971820956, 0.167609027164, 0.228491166279
0, 7.0, 2, regularization, -0.0477662583966, 0.122533902471, 0.389820755183, 0.0281047588061, 0.115813751931, 0.242672034517
0, 7.0, 3, regularization, -0.0671061869369, 0.0214844341658, 3.12347937203, 0.0320040494186, 0.00956199042107, 3.34700705703
0, 7.0, 4, regularization, -0.0642874666257, 0.0448324679048, 1.43394886853, 0.0316219068909, 0.135859478664, 0.232754513722
0, 7.0, 5, regularization, -0.0541901546291, 0.124249054994, 0.436141382579, 0.0314075499606, 0.0889760247577, 0.352988909609
0, 3.0, 11, no_regularization, -0.0287476490591, 0.0143012475565, 2.01014974012, 0.0151103391585, 0.0105606915241, 1.43080963249
0, 3.0, 12, no_regularization, -0.0287130303266, 0.0106448474203, 2.69736419819, 0.014868927547, 0.0184243225813, 0.807027095915
0, 3.0, 13, no_regularization, -0.0287289098921, 0.00623012948147, 4.61128616629, 0.0149264577904, 0.010372005263, 1.43911012498
0, 3.0, 14, no_regularization, -0.0286951763705, 0.011204459143, 2.56104966819, 0.0143874751017, 0.0143856653303, 1.0001258038
0, 3.0, 15, no_regularization, -0.028745112653, 0.0115370820557, 2.49154097321, 0.0149686031299, 0.0138899736153, 1.07765526015
0, 3.0, 11, regularization, -0.0287482563092, 0.00595203158903, 4.82999054679, 0.0144918868216, 0.00593083210535, 2.44348289822
0, 3.0, 12, regularization, -0.0287131042887, 0.00576081939768, 4.98420490325, 0.0147216216706, 0.00593442009932, 2.48071781643
0, 3.0, 13, regularization, -0.0287350082147, 0.00594296045272, 4.83513367509, 0.0143436461273, 0.00600481033719, 2.38869261839
0, 3.0, 14, regularization, -0.0287011579032, 0.00580813338598, 4.94154593152, 0.014347386148, 0.00609162150354, 2.35526552982
0, 3.0, 15, regularization, -0.0287398371994, 0.00576703520226, 4.98346831455, 0.0147133099404, 0.00593329909246, 2.47978564894
0, 0.5, 21, no_regularization, -0.00477545861261, 0.00170463424488, 2.80145645728, 0.0022388268871, 0.00695006503205, 0.322130350835
0, 0.5, 22, no_regularization, -0.00478049567715, 0.00175393355799, 2.72558538798, 0.00203969584773, 0.00672206297349, 0.303433016884
0, 0.5, 23, no_regularization, -0.00477528100788, 0.00161846172845, 2.9505059798, 0.00241245509642, 0.00616755153455, 0.391152807221
0, 0.5, 24, no_regularization, -0.00477202941247, 0.00165796002866, 2.87825359477, 0.00220499306755, 0.00679513955212, 0.324495626711
0, 0.5, 25, no_regularization, -0.00480486515449, 0.00158282120883, 3.03563354324, 0.00229592913378, 0.00627797414058, 0.36571178574
0, 0.5, 21, regularization, -0.00477839015442, 0.00163000181257, 2.93152444223, 0.00155441042698, 0.00157508429264, 0.986874438556
0, 0.5, 22, regularization, -0.00478287185994, 0.00172540240558, 2.7720326832, 0.00145521892164, 0.00136662900245, 1.06482367857
0, 0.5, 23, regularization, -0.00478165850979, 0.00168315880861, 2.84088375103, 0.00186504400393, 0.001898543582, 0.982355117687
0, 0.5, 24, regularization, -0.00478897236717, 0.00168722907348, 2.83836524776, 0.00162653453339, 0.0016035142051, 1.01435617359
0, 0.5, 25, regularization, -0.00480289544499, 0.00161400726121, 2.97575826356, 0.0016420945756, 0.00171114339547, 0.959647554932
0, 11.0, 6, no_regularization, 0.00635610418047, 0.593977371764, 0.0107009197364, -0.045270390642, 0.64586731436, 0.0700924007695
0, 11.0, 7, no_regularization, 0.00406494995271, 0.370497314964, 0.0109716043505, 0.000551403767903, 0.41671090522, 0.00132322855245
0, 11.0, 8, no_regularization, -0.030794952637, 0.49164220024, 0.0626369189259, -0.0493184065476, 0.768543873421, 0.0641712311465
0, 11.0, 9, no_regularization, 0.0195655081252, 0.613220452314, 0.0319061571599, -0.113992884356, 0.777536680897, 0.146607725599
0, 11.0, 10, no_regularization, 0.0225564744315, 0.566831590569, 0.0397939613931, -0.062086555975, 0.715992019604, 0.0867140335017
0, 11.0, 6, regularization, 0.00237192250573, 0.540079896, 0.00439179929359, -0.0401203494755, 0.583857951761, 0.0687159425584
0, 11.0, 7, regularization, 0.00140979060844, 0.270249299126, 0.00521663002645, -0.00380198016699, 0.354384354789, 0.0107284086208
0, 11.0, 8, regularization, -0.0287226115291, 0.391350127383, 0.0733936429793, -0.0527317521369, 0.735608121725, 0.0716845703297
0, 11.0, 9, regularization, 0.0204201202292, 0.534807284068, 0.0381822028935, -0.0994510853375, 0.735711028531, 0.135176830958
0, 11.0, 10, regularization, 0.028527950172, 0.495114520681, 0.0576188921559, -0.0630548797693, 0.668064267165, 0.0943844520183
0, 11.0, 1, no_regularization, 0.0204862161933, 0.503609768943, 0.0406787506054, -0.0945168312821, 0.768503362054, 0.122988181899
0, 11.0, 2, no_regularization, 0.0600902068629, 0.720519782214, 0.0833984136817, -0.053021622497, 0.56009098656, 0.0946660877774
0, 11.0, 3, no_regularization, -0.0155744131762, 0.54903118605, 0.0283670829124, -0.137909529306, 0.752333067383, 0.183309142301
0, 11.0, 4, no_regularization, 0.0111068025089, 0.504999933615, 0.0219936712256, -0.0280179649879, 0.769530234589, 0.0364091802097
0, 11.0, 5, no_regularization, -0.0155348634073, 0.543571777752, 0.0285792310108, -0.132285652179, 0.788756292024, 0.167714227469
0, 11.0, 1, regularization, 0.01539606632, 0.440039906592, 0.0349878865289, -0.0909951679642, 0.701374962639, 0.129738261004
0, 11.0, 2, regularization, 0.0636554911288, 0.670306572329, 0.0949647426365, -0.0572104460046, 0.514536661676, 0.111188279215
0, 11.0, 3, regularization, -0.0122712961326, 0.451325528651, 0.0271894571737, -0.147190335023, 0.713088527016, 0.206412429098
0, 11.0, 4, regularization, 0.00867819164155, 0.415255307125, 0.0208984484789, -0.0241425769905, 0.724607444679, 0.0333181464912
0, 11.0, 5, regularization, -0.0139824049648, 0.446547760398, 0.0313122272795, -0.129578077219, 0.735251251393, 0.17623645927
0, 3.0, 21, no_regularization, -0.0287118647927, 0.00886278308007, 3.23959917932, 0.0149950042818, 0.0115796048974, 1.29494956129
0, 3.0, 22, no_regularization, -0.0287345059337, 0.011462629837, 2.50679873139, 0.0147265632365, 0.0136611301023, 1.07799011694
0, 3.0, 23, no_regularization, -0.028756901229, 0.0211528396145, 1.35948183568, 0.0153379424982, 0.011901505409, 1.28873969898
0, 3.0, 24, no_regularization, -0.0287257016821, 0.0210962075744, 1.36165240036, 0.0153764633347, 0.0213710923233, 0.719498240993
0, 3.0, 25, no_regularization, -0.0287630660942, 0.0109955042876, 2.61589330893, 0.0151807802017, 0.0137157582245, 1.1068130506
0, 3.0, 21, regularization, -0.0287149248282, 0.00590608228202, 4.86192427687, 0.0144510901431, 0.00593019902483, 2.4368642743
0, 3.0, 22, regularization, -0.0287411691291, 0.00585197159453, 4.91136511257, 0.014604827254, 0.00600033992049, 2.43399998125
0, 3.0, 23, regularization, -0.0287505686817, 0.00581714823937, 4.94238198833, 0.0147794276742, 0.00625208507461, 2.36391979601
0, 3.0, 24, regularization, -0.0287296995663, 0.00573848276185, 5.00649749395, 0.0147382028292, 0.00610747739073, 2.41314079222
0, 3.0, 25, regularization, -0.0287595076164, 0.00574612562406, 5.00502590755, 0.0146273247416, 0.00624469929725, 2.34235854208
0, 1.0, 1, no_regularization, -0.00957141964841, 0.0024549810207, 3.89877541526, 0.0047723432676, 0.0077512381246, 0.615687867006
0, 1.0, 2, no_regularization, -0.00957744256215, 0.00246298453393, 3.88855164545, 0.00489794486583, 0.00749141587634, 0.653807630851
0, 1.0, 3, no_regularization, -0.00959191016049, 0.00242712554175, 3.95196292714, 0.0048134871664, 0.00734976751253, 0.654916928759
0, 1.0, 4, no_regularization, -0.00958883115268, 0.0026119459491, 3.67114455641, 0.00462404823592, 0.00754301362395, 0.613023980393
0, 1.0, 5, no_regularization, -0.00960331204551, 0.00260278716689, 3.68962632354, 0.00465828453351, 0.00708885884915, 0.657127562086
0, 1.0, 1, regularization, -0.00957190097938, 0.00230358579309, 4.15521792506, 0.0050462449342, 0.00420360372869, 1.20045686033
0, 1.0, 2, regularization, -0.00959004972316, 0.00227566231864, 4.21417960152, 0.00514120570783, 0.00408622930204, 1.25817846425
0, 1.0, 3, regularization, -0.00956990600181, 0.00223684709522, 4.27830137441, 0.00511985301205, 0.00430180607227, 1.19016360246
0, 1.0, 4, regularization, -0.00958490732861, 0.00230462375786, 4.158990072, 0.00498056002448, 0.00401614054715, 1.24013588818
0, 1.0, 5, regularization, -0.00960531410667, 0.00234292374719, 4.09971264246, 0.00501531242307, 0.0038752794624, 1.29418083824
0, 1.0, 21, no_regularization, -0.00957367643173, 0.00257819507934, 3.7133250732, 0.00470391148541, 0.00687068271632, 0.684635236356
0, 1.0, 22, no_regularization, -0.00957367976984, 0.00260317968922, 3.67768687252, 0.00468783083133, 0.00738207209709, 0.635029131343
0, 1.0, 23, no_regularization, -0.00956422546104, 0.00246207450297, 3.88462065202, 0.00467733462943, 0.00747553383564, 0.625685701151
0, 1.0, 24, no_regularization, -0.00958138080032, 0.00249136517898, 3.84583556083, 0.00457445227014, 0.00798930808862, 0.572571769595
0, 1.0, 25, no_regularization, -0.00959095250199, 0.00238377420396, 4.02343161783, 0.0047498366863, 0.00699457366413, 0.679074510383
0, 1.0, 21, regularization, -0.00957749370025, 0.0023595707959, 4.05899823684, 0.00507409811215, 0.00437843267334, 1.15888458056
0, 1.0, 22, regularization, -0.00957537889799, 0.00234775324571, 4.07852865946, 0.00500103613624, 0.00400921159589, 1.24738642913
