axialTopBlockRadius, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
34, 7.0, 8, regularization, 0.00960136572472, 0.2427455337, 0.039553212693, 0.01884588714, 0.310055529183, 0.0607822966088
34, 7.0, 9, regularization, -0.029735418183, 0.240733899465, 0.123519862591, 0.00776845110794, 0.306795627413, 0.0253212575858
34, 7.0, 10, regularization, -0.0189357036915, 0.325789105558, 0.0581225810452, -0.024015285148, 0.495079090984, 0.0485079769785
36, 0.5, 6, no_regularization, -0.00635089879301, 0.000588394272232, 10.7936108367, 0.0028142218285, 0.00287331602566, 0.979433450193
36, 0.5, 7, no_regularization, -0.00616663525595, 0.000819935785821, 7.5208758571, 0.00277393973668, 0.00591655547886, 0.468843695726
36, 0.5, 8, no_regularization, -0.00631515000252, 0.00070182098546, 8.99823478259, 0.00292171255579, 0.00328298816065, 0.889955251989
36, 0.5, 9, no_regularization, -0.0060464855229, 0.000580693501404, 10.412524866, 0.00280083215258, 0.00328002616651, 0.853905429529
36, 0.5, 10, no_regularization, -0.00615561589925, 0.000956896759898, 6.43289449522, 0.00333287228884, 0.00513838523224, 0.648622502636
36, 0.5, 6, regularization, -0.00633236887811, 0.00124606656204, 5.08188653078, 0.00284571965889, 0.00223953884338, 1.27067215971
36, 0.5, 7, regularization, -0.00617362251299, 0.00134723466626, 4.58244036292, 0.00280720226745, 0.00263512689186, 1.06530060321
36, 0.5, 8, regularization, -0.00629482263528, 0.00127968636639, 4.91903547665, 0.00307739822257, 0.00221043478537, 1.39221398565
36, 0.5, 9, regularization, -0.00603766086367, 0.00140492429588, 4.29749907621, 0.0027432799397, 0.00236691815923, 1.1590092074
36, 0.5, 10, regularization, -0.00615837780541, 0.00143606962569, 4.28835600674, 0.00306940891832, 0.00244218887389, 1.25682700103
28, 3.0, 6, no_regularization, -0.0347481312485, 0.00152646650303, 22.7637692538, 0.00357932751306, 0.0752969242435, 0.0475361716169
28, 3.0, 7, no_regularization, -0.034415175895, 0.0019768962283, 17.4086911606, 0.00216914395928, 0.0788161279308, 0.0275215747872
28, 3.0, 8, no_regularization, -0.0345491055197, 0.00251417692588, 13.7417160917, 0.00885128785204, 0.0601428369193, 0.14717110641
28, 3.0, 9, no_regularization, -0.0343734239189, 0.00157691599148, 21.7978789641, 0.00290922294078, 0.0754673621154, 0.0385494187055
28, 3.0, 10, no_regularization, -0.0349246242001, 0.00331862706919, 10.5238170701, 0.011607978985, 0.0512502226701, 0.22649616685
28, 3.0, 6, regularization, -0.0347274995571, 0.00214517269854, 16.1886730988, 0.017097279574, 0.00428065998033, 3.99407559875
28, 3.0, 7, regularization, -0.0344120467624, 0.00244182997614, 14.0927284449, 0.0172097547241, 0.00427269800283, 4.02784252777
28, 3.0, 8, regularization, -0.03453004736, 0.0025585489508, 13.4959494714, 0.0174122717451, 0.00524817994236, 3.3177733874
28, 3.0, 9, regularization, -0.0344055616177, 0.0022423495986, 15.3435314632, 0.0171757822845, 0.00484577254428, 3.5444879279
28, 3.0, 10, regularization, -0.0349467731539, 0.00303724167049, 11.5060890588, 0.0174660675509, 0.0057283053177, 3.04908111252
24, 11.0, 6, no_regularization, 0.00723045502328, 0.439944408495, 0.0164349287857, -0.0333562840328, 0.684132902467, 0.048757023544
24, 11.0, 7, no_regularization, -0.0188007618179, 0.459281322779, 0.0409351760792, 0.0166269120606, 0.444887752244, 0.0373732744423
24, 11.0, 8, no_regularization, -0.0204070111022, 0.346376120075, 0.0589157563686, -0.119550719592, 0.916235261484, 0.130480374002
24, 11.0, 9, no_regularization, 0.00844129781972, 0.321666831771, 0.026242363172, 0.0195214980635, 0.377703319395, 0.0516847405387
24, 11.0, 10, no_regularization, -0.0295697844174, 0.371241901963, 0.0796509883744, 0.0335302038066, 0.390047657254, 0.0859643768728
24, 11.0, 6, regularization, 0.0116952699792, 0.316632957233, 0.0369363634204, -0.0317994771207, 0.715983590334, 0.0444136954394
24, 11.0, 7, regularization, -0.0427542523045, 0.425432335163, 0.100496010225, -0.00564674929657, 0.586527649774, 0.00962742216627
24, 11.0, 8, regularization, -0.0261064414763, 0.288704763751, 0.0904260848942, -0.0779238910859, 0.651864728051, 0.119539971612
24, 11.0, 9, regularization, 0.020791848329, 0.265766435484, 0.0782335372451, -0.0333001994703, 0.427877520724, 0.0778264757025
24, 11.0, 10, regularization, -0.0352715095425, 0.329461872375, 0.107057940539, 0.0536171027906, 0.619402596379, 0.086562605814
18, 3.0, 6, no_regularization, -0.0347497003443, 0.00151766377041, 22.8968372454, 0.00394306745944, 0.0742248894284, 0.0531232513757
18, 3.0, 7, no_regularization, -0.0344162728683, 0.0019823624432, 17.3612413746, 0.00252595589377, 0.0777305466602, 0.0324963093957
18, 3.0, 8, no_regularization, -0.0345493778329, 0.00253670506023, 13.6197851199, 0.0110291809849, 0.0527286632208, 0.209168606053
18, 3.0, 9, no_regularization, -0.0343737792494, 0.00159010793113, 21.6172616817, 0.00270002613235, 0.0762420606564, 0.0354138661666
18, 3.0, 10, no_regularization, -0.0349239652671, 0.00331309246625, 10.5411984793, 0.0118272059887, 0.0508021351698, 0.232809230344
18, 3.0, 6, regularization, -0.0347281189724, 0.0021529998746, 16.1301072899, 0.0170655141644, 0.00429051531255, 3.97749755477
18, 3.0, 7, regularization, -0.0344111479168, 0.00243831086564, 14.1126992467, 0.0171388549788, 0.00431217921151, 3.97452288928
18, 3.0, 8, regularization, -0.0345300516153, 0.00257187236278, 13.4260362664, 0.0175631282697, 0.00505987875115, 3.4710571406
18, 3.0, 9, regularization, -0.0344056313593, 0.00225656309317, 15.2469175196, 0.0172492096162, 0.00469648096993, 3.67279452992
18, 3.0, 10, regularization, -0.0349450791146, 0.0030374765087, 11.5046417691, 0.017393316733, 0.00555105404502, 3.13333586593
34, 0.5, 6, no_regularization, -0.00635059384413, 0.000584299059006, 10.8687387841, 0.00281407321571, 0.0028998269618, 0.970427978212
34, 0.5, 7, no_regularization, -0.00616695608543, 0.000817098345562, 7.54738535322, 0.00242496881952, 0.00692764496839, 0.350042305948
34, 0.5, 8, no_regularization, -0.00631513991195, 0.000701015611533, 9.00855816626, 0.00291290834285, 0.00326200167326, 0.892981866542
34, 0.5, 9, no_regularization, -0.00604663852939, 0.000587692906143, 10.2887723608, 0.00280450071042, 0.00328992341544, 0.852451670231
34, 0.5, 10, no_regularization, -0.00615581330623, 0.000987601188323, 6.23309629334, 0.00324405421938, 0.00504668320262, 0.64280916577
34, 0.5, 6, regularization, -0.00633221668818, 0.00124257159664, 5.09605780891, 0.0028406619714, 0.00223670282669, 1.27002207781
34, 0.5, 7, regularization, -0.00617261470854, 0.00135607968074, 4.55180827219, 0.0024713465516, 0.00312905431666, 0.789806216672
34, 0.5, 8, regularization, -0.00629487965761, 0.00128025082566, 4.91691122666, 0.00306887302785, 0.00222082553396, 1.38186137583
34, 0.5, 9, regularization, -0.00603720925342, 0.00140907066321, 4.28453264342, 0.00273395521447, 0.00236964093016, 1.15374240024
34, 0.5, 10, regularization, -0.0061585010484, 0.00143271971855, 4.29846882726, 0.00305036757451, 0.00242206877635, 1.25940584524
34, 3.0, 6, no_regularization, -0.0347482353463, 0.00152382400278, 22.803312773, 0.00486300984657, 0.0715092982376, 0.0680052799624
34, 3.0, 7, no_regularization, -0.0344168043242, 0.00197680495849, 17.4103186945, 0.00264746975226, 0.0767113730959, 0.0345120892172
34, 3.0, 8, no_regularization, -0.0345502578854, 0.00252950962227, 13.6588758474, 0.0146140353525, 0.0364843954427, 0.400555776659
34, 3.0, 9, no_regularization, -0.034374212956, 0.00158317009753, 21.7122676898, 0.00387601060861, 0.0715769374379, 0.0541516687826
34, 3.0, 10, no_regularization, -0.0349253659434, 0.00332559003896, 10.5020058198, 0.010983262316, 0.053311585218, 0.206020178749
34, 3.0, 6, regularization, -0.0347281974084, 0.00214700373895, 16.1751918632, 0.0169320309256, 0.00453515982268, 3.73350258594
34, 3.0, 7, regularization, -0.0344131874006, 0.00245273459042, 14.0305386221, 0.0171872439068, 0.00428696241417, 4.0091893155
34, 3.0, 8, regularization, -0.034530888287, 0.00256016933784, 13.4877360558, 0.0172680902149, 0.00543113744149, 3.17946109832
34, 3.0, 9, regularization, -0.0344053506004, 0.00225269082664, 15.2730016004, 0.0171555364644, 0.00486923735067, 3.52324917207
34, 3.0, 10, regularization, -0.0349474070676, 0.00304693087818, 11.4697078683, 0.0173265383943, 0.00591005638911, 2.93170441253
20, 1.0, 6, no_regularization, -0.0125221281626, 0.000792714959744, 15.7965079487, 0.00631163393342, 0.00638856314199, 0.987958292521
20, 1.0, 7, no_regularization, -0.0123167713882, 0.00124770574308, 9.8715353812, 0.000592316556772, 0.0432318756405, 0.0137009220164
20, 1.0, 8, no_regularization, -0.0120945106347, 0.00117466669063, 10.2961212156, 0.00582715094488, 0.0054330329542, 1.0725410639
20, 1.0, 9, no_regularization, -0.0119259010624, 0.000772927765989, 15.429515651, 0.00540087587389, 0.0068063437792, 0.793506183216
20, 1.0, 10, no_regularization, -0.0120758847668, 0.00154092184264, 7.83679251771, 0.00619259621403, 0.00672132137366, 0.921336128682
20, 1.0, 6, regularization, -0.0124813918572, 0.000999233509597, 12.4909660628, 0.0056685149405, 0.00251532601471, 2.25359055143
20, 1.0, 7, regularization, -0.0123200167619, 0.00124178665677, 9.921202402, 0.00585931751379, 0.00309654720643, 1.89220997556
20, 1.0, 8, regularization, -0.0120814576677, 0.00121978071933, 9.90461439194, 0.00574014814383, 0.00241140564762, 2.3804158166
20, 1.0, 9, regularization, -0.0119520258409, 0.00104711549015, 11.4142384038, 0.00557517078935, 0.00266793689511, 2.08969365039
20, 1.0, 10, regularization, -0.01208758426, 0.00136830146227, 8.83400668148, 0.00586745640614, 0.00250602653442, 2.34133849963
26, 5.0, 6, no_regularization, -0.054023754665, 0.0386665479647, 1.39717035807, 0.0146853202148, 0.080471805265, 0.182490254399
26, 5.0, 7, no_regularization, -0.0561025431121, 0.0672333674472, 0.834444937719, 0.0124213384508, 0.101643792229, 0.122204594875
26, 5.0, 8, no_regularization, -0.0431320293109, 0.118236800145, 0.364793611279, 0.0159404781054, 0.143708605475, 0.110922223849
26, 5.0, 9, no_regularization, -0.031000389101, 0.218197182238, 0.142075111984, 0.00710596133234, 0.217618372336, 0.0326533153247
26, 5.0, 10, no_regularization, -0.0492677920186, 0.189245594558, 0.260337854277, 0.021928605334, 0.183654294551, 0.119401538568
26, 5.0, 6, regularization, -0.0549076196922, 0.00946875853512, 5.7988192949, 0.0287866841515, 0.0064172105486, 4.48585626629
26, 5.0, 7, regularization, -0.057047439101, 0.0328968832301, 1.73412899641, 0.0270980065735, 0.0444691633782, 0.609366233026
26, 5.0, 8, regularization, -0.0444869830045, 0.0700337245003, 0.635222292144, 0.0250326821332, 0.0857021513298, 0.292089308667
26, 5.0, 9, regularization, -0.0310306826186, 0.14544081345, 0.213356085424, 0.00987376227217, 0.179381190867, 0.0550434648386
26, 5.0, 10, regularization, -0.0465511595925, 0.0864050291232, 0.538755209794, 0.0289110613013, 0.110716876453, 0.261126056184
18, 9.0, 6, no_regularization, 0.0174442310767, 0.416998634949, 0.0418328253732, -0.0350921652886, 0.383059675797, 0.0916101785331
18, 9.0, 7, no_regularization, -0.0071597854123, 0.371285258002, 0.0192837858708, -0.176013883588, 0.734234323743, 0.239724401185
18, 9.0, 8, no_regularization, -0.010501949696, 0.590305601056, 0.0177906997278, 0.0264605427529, 0.408030060812, 0.0648494934423
18, 9.0, 9, no_regularization, 0.0131347343891, 0.402558588242, 0.0326281310913, 0.0160497016766, 0.615125544525, 0.0260917495941
18, 9.0, 10, no_regularization, 0.0621270648795, 0.406532871196, 0.152821750174, 0.0202685229776, 0.601226436373, 0.0337119623347
18, 9.0, 6, regularization, -0.00388586780773, 0.225657822608, 0.0172201777134, -0.00809996753508, 0.344593174111, 0.0235058850367
18, 9.0, 7, regularization, -0.00489103046778, 0.268253327611, 0.0182328790153, -0.154768187407, 0.690469330432, 0.224149257014
18, 9.0, 8, regularization, 0.0234146890246, 0.691879178697, 0.033842164565, 0.0459902616301, 0.387582553421, 0.118659266843
18, 9.0, 9, regularization, 0.0155892261691, 0.370541820909, 0.042071435097, -0.0296350215913, 0.387346928618, 0.0765076973683
18, 9.0, 10, regularization, 0.0600995464425, 0.43254042744, 0.138945501114, -0.175006384776, 0.833187541139, 0.210044409134
28, 9.0, 6, no_regularization, -0.028954148031, 0.388114771774, 0.0746020253201, -0.0960835823862, 0.818802435206, 0.117346478534
28, 9.0, 7, no_regularization, -0.0130671995674, 0.398930326571, 0.0327555933881, 0.0208795299998, 0.558582212773, 0.0373795110592
28, 9.0, 8, no_regularization, -0.0122108807817, 0.406968566856, 0.0300044813681, 0.00228413005098, 0.55455012835, 0.00411888832805
28, 9.0, 9, no_regularization, 0.0032913227182, 0.331471643549, 0.00992942468009, 0.0234468526143, 0.418158523546, 0.0560716840481
28, 9.0, 10, no_regularization, 0.0087495242428, 0.416131125276, 0.0210258827359, -0.0137529764481, 0.621855603698, 0.0221160288117
28, 9.0, 6, regularization, -0.0123546452396, 0.341166347896, 0.0362129656568, -0.0938907436276, 0.677937400081, 0.138494710008
28, 9.0, 7, regularization, -0.0160238439414, 0.281839268929, 0.0568545469278, 0.0180508168537, 0.518973858178, 0.0347817458803
28, 9.0, 8, regularization, -0.00232626887288, 0.294065141328, 0.0079107263866, 0.0482085864163, 0.378707479609, 0.127297687561
28, 9.0, 9, regularization, -0.026915902063, 0.214479848358, 0.125493850677, 0.0293091771564, 0.270660325942, 0.108287674059
28, 9.0, 10, regularization, 0.00866354160048, 0.350668452848, 0.0247057912684, -0.00528795897529, 0.583715762131, 0.00905913343163
18, 1.0, 6, no_regularization, -0.012521233927, 0.000800589529131, 15.6400171016, 0.00650030172716, 0.00572915155527, 1.1346011123
18, 1.0, 7, no_regularization, -0.012315539102, 0.00123647759631, 9.96017973862, 0.00270452984297, 0.0345669481601, 0.078240341914
18, 1.0, 8, no_regularization, -0.0120936208481, 0.00117625792144, 10.281436263, 0.00582455974311, 0.00552909534766, 1.0534381082
18, 1.0, 9, no_regularization, -0.0119272211478, 0.000773107347739, 15.4276391017, 0.00546285472937, 0.00667754930566, 0.818092758183
18, 1.0, 10, no_regularization, -0.0120746930323, 0.00154045735154, 7.8383819067, 0.00617628749877, 0.00667464342442, 0.925335947712
18, 1.0, 6, regularization, -0.0124813815504, 0.00100091020852, 12.4700312218, 0.0058164092012, 0.00238209972109, 2.44171524378
18, 1.0, 7, regularization, -0.0123193570462, 0.0012408485536, 9.92817133927, 0.00581671087002, 0.00299803261625, 1.94017598024
18, 1.0, 8, regularization, -0.0120807435394, 0.00121924290805, 9.90839762908, 0.00568775284754, 0.00251010244038, 2.26594451129
18, 1.0, 9, regularization, -0.0119526627911, 0.00104209965077, 11.4697886927, 0.00562452323517, 0.0027216427565, 2.06659129739
18, 1.0, 10, regularization, -0.0120888065242, 0.00136620931699, 8.84842928081, 0.00587234598068, 0.00249747806563, 2.35131033241
22, 1.0, 6, no_regularization, -0.012521357201, 0.000793675735145, 15.7764142792, 0.00670562656015, 0.00519164465543, 1.29161893874
22, 1.0, 7, no_regularization, -0.0123157432302, 0.00124797249179, 9.86860152059, -0.000361141247062, 0.0466193235382, 0.00774659990006
22, 1.0, 8, no_regularization, -0.0120943805584, 0.00117445693095, 10.2978493631, 0.0058329217764, 0.00544150805715, 1.07193111085
22, 1.0, 9, no_regularization, -0.0119269742868, 0.00077378972897, 15.4137149154, 0.00556018142828, 0.00615933746302, 0.902723947448
22, 1.0, 10, no_regularization, -0.0120741647476, 0.00151129412045, 7.98928850729, 0.00621954182813, 0.00670322097674, 0.927843770885
22, 1.0, 6, regularization, -0.0124817320342, 0.00099842683972, 12.5013987382, 0.00588447466464, 0.00227027975283, 2.59196015703
22, 1.0, 7, regularization, -0.0123201665193, 0.00124482883929, 9.89707671486, 0.0058619559098, 0.00308725312052, 1.89876102832
22, 1.0, 8, regularization, -0.0120811552143, 0.00122008902497, 9.90186368952, 0.00574407642092, 0.00241849826452, 2.37505914525
22, 1.0, 9, regularization, -0.0119525382627, 0.00104410866986, 11.4475998598, 0.00566943463455, 0.00230617325984, 2.4583732425
22, 1.0, 10, regularization, -0.0120888311561, 0.00136795235521, 8.83717266179, 0.00587046453211, 0.00249897665684, 2.34914740642
16, 7.0, 6, no_regularization, 0.0599881062886, 0.436837815334, 0.137323519583, 0.0417097320007, 0.407818021194, 0.102275352812
16, 7.0, 7, no_regularization, -0.0201106248444, 0.434116415902, 0.0463254189608, -0.0209763386948, 0.562119936633, 0.0373164823515
16, 7.0, 8, no_regularization, -0.00508853858073, 0.304753360575, 0.0166972353352, 0.0138844350597, 0.318294848427, 0.0436212999624
16, 7.0, 9, no_regularization, -0.0632078182086, 0.236370104579, 0.267410374595, 0.0188529035498, 0.245436465004, 0.0768137837605
16, 7.0, 10, no_regularization, -0.0696913141533, 0.26582201896, 0.262172841911, -0.022113117805, 0.341286918, 0.0647933355739
16, 7.0, 6, regularization, 0.0511238025191, 0.358532107688, 0.142591978299, 0.0651769939852, 0.402262619766, 0.162025977018
16, 7.0, 7, regularization, -0.0223699263114, 0.337843471815, 0.0662138776613, 0.00218662903587, 0.356159062148, 0.006139473253
16, 7.0, 8, regularization, -0.0232669582373, 0.180623758525, 0.128814494988, 0.0440979997674, 0.231083162573, 0.190831730345
16, 7.0, 9, regularization, -0.059445085938, 0.166647911321, 0.356710657017, 0.0354640509891, 0.212259927183, 0.167078409287
16, 7.0, 10, regularization, -0.000177605726542, 0.226712944412, 0.000783394732944, -0.00710007482325, 0.5974407341, 0.0118841492018
36, 9.0, 6, no_regularization, 0.00146594182325, 0.418384052294, 0.00350381859732, -0.13850435193, 0.448127636959, 0.309073443606
36, 9.0, 7, no_regularization, 0.0292812016455, 0.397429910182, 0.0736763914726, -0.0326120513073, 0.473648295202, 0.068852884382
36, 9.0, 8, no_regularization, 0.0209067695103, 0.37480095503, 0.0557809931638, -0.123476594694, 0.411590548812, 0.299998615251
36, 9.0, 9, no_regularization, 0.0158559391146, 0.328010512074, 0.0483397285483, -0.00463283588608, 0.613236126268, 0.00755473411893
36, 9.0, 10, no_regularization, -0.0236022861022, 0.34508959172, 0.0683946623384, 0.0073798370197, 0.572779705179, 0.0128842501803
36, 9.0, 6, regularization, 0.0326164409482, 0.330772746697, 0.0986067965814, -0.110243552289, 0.476350816726, 0.231433532636
36, 9.0, 7, regularization, 0.00217073542419, 0.384688257034, 0.0056428429631, -0.112295553977, 0.575367464315, 0.195171887431
36, 9.0, 8, regularization, -0.00633333117549, 0.229481863565, 0.0275983952592, -0.133486315151, 0.732376077294, 0.182264712474
36, 9.0, 9, regularization, -0.0462287783526, 0.318101065169, 0.145327329627, -0.0303553369471, 0.662200498917, 0.0458400997835
36, 9.0, 10, regularization, 0.0278384093661, 0.277645640381, 0.100265969701, 0.0031514243701, 0.477927218006, 0.00659394203002
26, 7.0, 6, no_regularization, 0.0165465433757, 0.466043192899, 0.0355043129646, 0.016640438996, 0.660228603692, 0.0252040564479
26, 7.0, 7, no_regularization, 0.0140707091072, 0.507199393936, 0.027741967509, -0.210748655908, 0.6977865684, 0.302024523619
26, 7.0, 8, no_regularization, -0.0262754150942, 0.361413442432, 0.0727018201574, 0.0090439887853, 0.473589474774, 0.0190966845064
26, 7.0, 9, no_regularization, -0.0396258333478, 0.310145231681, 0.127765412136, -0.127312035298, 0.6639016411, 0.191763398999
26, 7.0, 10, no_regularization, -0.00594692694924, 0.447139685, 0.0132999309807, -0.015091766896, 0.645966436661, 0.0233630821038
26, 7.0, 6, regularization, 0.00997606755387, 0.234934080878, 0.0424632625313, -0.0575880875188, 0.422528064359, 0.136294112454
26, 7.0, 7, regularization, -0.0065927295478, 0.472214064033, 0.0139613155345, -0.0712233238316, 0.434778537929, 0.163815178576
26, 7.0, 8, regularization, -0.00215859756705, 0.235595771815, 0.00916229332309, 0.00949136525409, 0.423485580247, 0.0224124874537
26, 7.0, 9, regularization, -0.0232632812351, 0.251825218517, 0.0923786798325, 0.00955533626239, 0.382888063917, 0.024955952308
26, 7.0, 10, regularization, -0.0098877851499, 0.359584282643, 0.0274978235345, -0.0186153616727, 0.57185054214, 0.0325528443202
22, 9.0, 6, no_regularization, 0.00423048334827, 0.352454340619, 0.0120029259417, 0.0248602386756, 0.569855210571, 0.0436255354245
22, 9.0, 7, no_regularization, 0.0174426661167, 0.336012643649, 0.0519107433796, -0.132474803039, 0.371092314573, 0.356986113258
22, 9.0, 8, no_regularization, 0.00883588868817, 0.364607651223, 0.0242339639844, -0.0569584233617, 0.384873273519, 0.147992670005
22, 9.0, 9, no_regularization, -0.0115891122564, 0.326643288008, 0.0354794134209, 0.0139011337123, 0.36046914687, 0.0385640042512
22, 9.0, 10, no_regularization, -0.0163025792522, 0.323995936043, 0.0503172337632, 0.0387490667919, 0.396796715205, 0.0976547065715
22, 9.0, 6, regularization, 0.00984692670094, 0.383850636827, 0.0256530164502, 0.0214823069248, 0.455173140275, 0.0471959020074
22, 9.0, 7, regularization, 0.0249960993195, 0.381862178129, 0.0654584317357, 0.00931020592557, 0.652840733443, 0.0142610677438
22, 9.0, 8, regularization, -0.00474317541887, 0.240258392336, 0.0197419760148, -0.0499197486918, 0.374702426347, 0.133225047883
22, 9.0, 9, regularization, 0.0192930526552, 0.360163637029, 0.0535674639848, -0.093724667346, 0.567578008564, 0.16513089995
22, 9.0, 10, regularization, -0.011170801963, 0.243529390289, 0.0458704468883, 0.0418844464485, 0.382411957938, 0.1095270312
36, 11.0, 6, no_regularization, 0.00543868609483, 0.381686090609, 0.0142491073912, -0.0058240173839, 0.401181498455, 0.0145171634443
36, 11.0, 7, no_regularization, -0.0265655777537, 0.38614203156, 0.0687974257721, -0.120069192728, 0.945862081858, 0.126941543625
36, 11.0, 8, no_regularization, -4.46423664255e-05, 0.363623627778, 0.000122770807547, 0.0146170049303, 0.407963042058, 0.0358292380029
36, 11.0, 9, no_regularization, -0.0159801764644, 0.362602143731, 0.044070827326, -0.0535645205973, 0.540447253588, 0.0991114678475
36, 11.0, 10, no_regularization, -0.0383834434113, 0.396357947534, 0.0968403526412, -0.0780930703909, 0.539230285933, 0.14482322753
36, 11.0, 6, regularization, -0.0132649489608, 0.343262753733, 0.0386437177253, 0.00745364310429, 0.345973386851, 0.0215439782005
36, 11.0, 7, regularization, -0.0338189819805, 0.303090177355, 0.111580593854, -0.110335530861, 0.896201218117, 0.123114685218
36, 11.0, 8, regularization, 0.0634961596009, 0.303449127024, 0.209248120842, -0.133696165523, 0.705336933501, 0.189549361692
36, 11.0, 9, regularization, -0.0167626006497, 0.245183281179, 0.0683676332624, 0.0473705520567, 0.325920693426, 0.145343799925
36, 11.0, 10, regularization, -0.0358991772756, 0.365676910862, 0.0981718457175, -0.0125035512695, 0.533336641148, 0.0234440132269
16, 3.0, 6, no_regularization, -0.0347474721844, 0.00154468025851, 22.4949286384, 0.00758073760135, 0.0642190773299, 0.118044947336
16, 3.0, 7, no_regularization, -0.0344172256157, 0.00197875242217, 17.3933965817, 0.00362771267623, 0.0733340074864, 0.049468354459
16, 3.0, 8, no_regularization, -0.0345492748559, 0.00253931940952, 13.6057223547, 0.0116547937993, 0.0506890508976, 0.229927244502
16, 3.0, 9, no_regularization, -0.0343747357774, 0.00158311086887, 21.7134102566, 0.00383439304419, 0.0715243150331, 0.0536096436914
16, 3.0, 10, no_regularization, -0.0349262065403, 0.00331613516632, 10.5322023345, 0.0118607574838, 0.0495510619222, 0.239364345055
16, 3.0, 6, regularization, -0.0347273459123, 0.0021536481429, 16.1248930225, 0.0169627277184, 0.00471366352691, 3.59862930852
16, 3.0, 7, regularization, -0.0344113755351, 0.0024306897458, 14.1570414713, 0.0172181525083, 0.00431698948147, 3.98846292821
16, 3.0, 8, regularization, -0.0345294336697, 0.00257220519263, 13.4240587682, 0.0176282384987, 0.00493055491237, 3.57530517599
16, 3.0, 9, regularization, -0.0344063874669, 0.00224219949449, 15.3449269574, 0.0172318489906, 0.00474311819493, 3.63302120724
16, 3.0, 10, regularization, -0.0349475115961, 0.00306090606328, 11.417374749, 0.0176707035377, 0.00538628729091, 3.28068344358
14, 7.0, 6, no_regularization, -0.00813529950562, 0.393656473931, 0.0206659868295, -0.0127588981948, 0.6062273666, 0.021046391004
14, 7.0, 7, no_regularization, 0.00850502735957, 0.349178327455, 0.0243572601472, -0.000422725660381, 0.531696756569, 0.000795050289773
14, 7.0, 8, no_regularization, -0.0745324949049, 0.0756834050656, 0.984793097513, 0.0261189081043, 0.119466891444, 0.218628841754
14, 7.0, 9, no_regularization, -0.0759305166091, 0.130875304971, 0.58017451517, 0.0204793115979, 0.160654424851, 0.127474307769
14, 7.0, 10, no_regularization, -0.051280396606, 0.353652792791, 0.145002097117, 0.027803361684, 0.668301544136, 0.0416030187689
14, 7.0, 6, regularization, 0.00264132551379, 0.222979819753, 0.011845580989, 0.017406114549, 0.521858417641, 0.0333540936787
14, 7.0, 7, regularization, -0.00099979074176, 0.247468085631, 0.00404007950847, -0.0290059227601, 0.525995937367, 0.0551447657663
14, 7.0, 8, regularization, -0.0694725591493, 0.172763788209, 0.402124541662, 0.031634103681, 0.23314515654, 0.13568415553
14, 7.0, 9, regularization, -0.0721168933759, 0.0841089569286, 0.85742227712, 0.0274775461094, 0.101429328374, 0.270903362467
14, 7.0, 10, regularization, -0.00553378949993, 0.257298607229, 0.0215072656612, -0.00733884676311, 0.505188710023, 0.0145269413538
30, 5.0, 6, no_regularization, -0.0546356782041, 0.0196434687091, 2.78136611274, 0.0196831770223, 0.0692930077231, 0.284057189449
30, 5.0, 7, no_regularization, -0.0552537673594, 0.00281915779448, 19.5993879688, 0.014776217251, 0.0785900706911, 0.188016337446
30, 5.0, 8, no_regularization, -0.0560699469723, 0.0354116145449, 1.58337730976, 0.0176765270125, 0.0799864216847, 0.22099409675
30, 5.0, 9, no_regularization, -0.0563902753252, 0.00239557571061, 23.5393417438, 0.0162939517238, 0.0767721596082, 0.21223776701
30, 5.0, 10, no_regularization, -0.0524433345714, 0.0928661119301, 0.56471982601, 0.0252062650463, 0.120584889181, 0.20903336411
30, 5.0, 6, regularization, -0.0515463965658, 0.0695478293219, 0.741164707345, 0.0143002122252, 0.0896604948174, 0.159492898788
30, 5.0, 7, regularization, -0.0552262777977, 0.00214607904569, 25.7335711415, 0.0281172244251, 0.00638983913308, 4.40030239253
30, 5.0, 8, regularization, -0.0560675824319, 0.00747475302394, 7.50092775671, 0.0286529931339, 0.0073928454138, 3.87577333626
30, 5.0, 9, regularization, -0.056398639441, 0.0020123221822, 28.0266450073, 0.0289716535515, 0.00682809815697, 4.24300484344
30, 5.0, 10, regularization, -0.0546808934857, 0.0152280451448, 3.59080190305, 0.0291774145661, 0.0267494432059, 1.09076717379
18, 0.5, 6, no_regularization, -0.00635163340197, 0.000596434839653, 10.6493333047, 0.00281046791533, 0.0029206632006, 0.96227045787
18, 0.5, 7, no_regularization, -0.00616692235043, 0.000818235382629, 7.5368561191, 0.00259824067218, 0.0064801152922, 0.400955932884
18, 0.5, 8, no_regularization, -0.00631674465317, 0.000705055022307, 8.95922226396, 0.00293237946537, 0.00317742188312, 0.922880112632
18, 0.5, 9, no_regularization, -0.00604723140919, 0.000600151786435, 10.0761699721, 0.00280368719512, 0.00331129463553, 0.846704236172
18, 0.5, 10, no_regularization, -0.00615612142584, 0.000960023828372, 6.41246731998, 0.00331608203003, 0.0051233114973, 0.647253642839
18, 0.5, 6, regularization, -0.00633306823648, 0.00124913909634, 5.06994637749, 0.00284221561605, 0.00224083956988, 1.26837086164
