axialBottomFactor, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
1.5, 7.0, 8, no_regularization, -0.0542828927793, 0.152452207628, 0.356064983406, -0.000557747493667, 0.226869759768, 0.00245844794052
1.5, 7.0, 9, no_regularization, -0.014658597789, 0.320581561096, 0.0457250184286, 0.0201233149507, 0.458866426405, 0.0438544068441
1.5, 7.0, 10, no_regularization, 0.0192534675897, 0.332111795526, 0.0579728508565, -0.00537162503187, 0.502695435232, 0.010685645135
1.5, 7.0, 6, regularization, -0.0507640756071, 0.154625126244, 0.328304182123, 0.0210288740645, 0.233555034452, 0.0900381964099
1.5, 7.0, 7, regularization, 0.00134941509433, 0.449586384975, 0.00300145898413, 0.0314216854105, 0.536562892714, 0.0585610481776
1.5, 7.0, 8, regularization, 0.0103266171388, 0.364767660595, 0.0283101224543, -0.06113317136, 0.640006625321, 0.095519591425
1.5, 7.0, 9, regularization, -0.0262587821328, 0.554705508932, 0.0473382393178, -0.0144913014132, 0.566165620101, 0.0255955163979
1.5, 7.0, 10, regularization, 0.0207166163585, 0.252822704596, 0.0819412813088, -0.0126212761771, 0.459518745224, 0.0274662923075
0.9, 5.0, 6, no_regularization, -0.0386183130354, 0.303499803649, 0.127243288368, -0.00894926930889, 0.305127849724, 0.0293295722334
0.9, 5.0, 7, no_regularization, -0.0360575846481, 0.304690013201, 0.118341865785, -0.00483317947946, 0.309699136291, 0.0156060476543
0.9, 5.0, 8, no_regularization, -0.0621389030369, 0.308102551124, 0.201682533332, 0.0085675453036, 0.307280659021, 0.0278818241633
0.9, 5.0, 9, no_regularization, -0.056294490045, 0.267026950414, 0.210819507011, 0.00456928833575, 0.302607361634, 0.0150997262958
0.9, 5.0, 10, no_regularization, -0.0551200352118, 0.286729208526, 0.192237252337, 0.00782176739793, 0.311690648315, 0.0250946489419
0.9, 5.0, 6, regularization, -0.0377049961215, 0.226676824755, 0.166338116666, 0.00520081699579, 0.243723304336, 0.021339022175
0.9, 5.0, 7, regularization, -0.000523756203991, 0.197240887967, 0.00265541394277, 0.000989660616275, 0.247508964376, 0.00399848392873
0.9, 5.0, 8, regularization, -0.0490327750529, 0.178153430297, 0.27522779085, -0.0107142318322, 0.243281112968, 0.0440405410081
0.9, 5.0, 9, regularization, -0.0564388503809, 0.0911800433518, 0.618982491192, 0.0018066173423, 0.187134308586, 0.00965412144868
0.9, 5.0, 10, regularization, -0.0597661162335, 0.169565546168, 0.352466155915, 0.00315324604613, 0.245100191611, 0.0128651308895
0.7, 5.0, 6, no_regularization, -0.032118462071, 0.333256966591, 0.0963774663125, 0.00809178673051, 0.270076013676, 0.0299611454582
0.7, 5.0, 7, no_regularization, -0.0430968391835, 0.333572453155, 0.12919783626, 0.000812809477767, 0.26262586255, 0.00309493311083
0.7, 5.0, 8, no_regularization, -0.0554679903727, 0.323441803821, 0.171492953964, -0.00622963413412, 0.259380002951, 0.0240174032818
0.7, 5.0, 9, no_regularization, -0.0591814989198, 0.324259080533, 0.182513004177, 0.00723259632672, 0.255665201154, 0.0282893264085
0.7, 5.0, 10, no_regularization, -0.0529154711981, 0.34023203783, 0.1555275968, 0.00500442039539, 0.260397940687, 0.0192183562673
0.7, 5.0, 6, regularization, -0.0320752597962, 0.24602502261, 0.130373973574, -8.27411714654e-05, 0.229083953706, 0.000361182746005
0.7, 5.0, 7, regularization, -0.0407307380957, 0.245304459891, 0.166041571824, -0.00356258349791, 0.222398689331, 0.0160189050962
0.7, 5.0, 8, regularization, -0.0548080539974, 0.221693989688, 0.247223905685, -0.00342937357247, 0.226765058516, 0.0151230246622
0.7, 5.0, 9, regularization, -0.0595380774646, 0.261487451442, 0.227689998645, 0.0093205618377, 0.241444402796, 0.0386033460696
0.7, 5.0, 10, regularization, -0.0350156998508, 0.267738050014, 0.130783427492, -0.00122986921882, 0.239095915266, 0.00514383199501
1.4, 1.0, 6, no_regularization, -0.0125215024362, 0.000795650315177, 15.737444198, 0.00671286468722, 0.00520892308903, 1.28872409373
