lateralBottomBlockRadius, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
16, 11.0, 8, regularization, -0.0342026634247, 0.290680353885, 0.117664172923, -0.0876427631974, 0.540104627509, 0.162269972767
16, 11.0, 9, regularization, 0.0690203195105, 0.337732056542, 0.204364134744, -0.0265749320465, 0.408721837041, 0.0650196041368
16, 11.0, 10, regularization, -0.00805610597222, 0.362485031002, 0.0222246583533, 0.0477912123143, 0.570254662363, 0.083806789262
8, 9.0, 6, no_regularization, -0.0135765903148, 0.432922636975, 0.0313603151124, 0.0564939482778, 0.746711980653, 0.075656946375
8, 9.0, 7, no_regularization, -0.00342505448477, 0.341281222851, 0.0100358714615, -0.00436111648107, 0.511752652268, 0.00852192257674
8, 9.0, 8, no_regularization, 0.00496007620227, 0.337771671889, 0.0146847015753, -0.0226061305363, 0.81514739452, 0.027732567985
8, 9.0, 9, no_regularization, -0.0942700842818, 0.406685039884, 0.231801209872, 0.0220713412303, 0.428661224545, 0.0514890080242
8, 9.0, 10, no_regularization, -0.000444736543731, 0.458054015638, 0.000970925979355, 0.0208344885178, 0.685404628568, 0.0303973560281
8, 9.0, 6, regularization, -0.0106957161872, 0.307385458076, 0.0347957780898, 0.0584927379391, 0.635126731199, 0.0920961676871
8, 9.0, 7, regularization, -0.00519787382789, 0.219218478331, 0.0237109292403, -0.0023929739858, 0.391129822279, 0.00611810669884
8, 9.0, 8, regularization, 0.0197227321045, 0.302849611743, 0.0651238480741, -0.0715658620791, 0.498274039324, 0.143627515044
8, 9.0, 9, regularization, -0.0373706668208, 0.732817468922, 0.0509958733323, 0.0788443069819, 0.707363974021, 0.111462146614
8, 9.0, 10, regularization, 0.0100034611895, 0.263078222353, 0.0380246646796, 0.00282380713332, 0.31055855197, 0.00909267226875
16, 3.0, 6, no_regularization, -0.0347628687518, 0.0014002490391, 24.8262043259, -0.00025931082483, 0.0786051451106, 0.00329890396443
16, 3.0, 7, no_regularization, -0.0344288257479, 0.00178682416598, 19.2681666184, -0.00218029452022, 0.0829315709981, 0.0262902835914
16, 3.0, 8, no_regularization, -0.0345813740922, 0.00203386736795, 17.0027675537, 0.00854925722235, 0.0567773323092, 0.150575183346
16, 3.0, 9, no_regularization, -0.0343834282761, 0.00148767072835, 23.1122570478, -0.000839924642681, 0.0780934616641, 0.0107553772721
16, 3.0, 10, no_regularization, -0.0349590449675, 0.00298548806984, 11.7096582367, 0.0120655037763, 0.0459780161056, 0.262418973203
16, 3.0, 6, regularization, -0.0347480090359, 0.00199633602419, 17.4058919014, 0.0162129140849, 0.00412266612808, 3.93262844509
16, 3.0, 7, regularization, -0.0344320788501, 0.00219868859386, 15.6602799261, 0.0164002056834, 0.00342778124338, 4.78449601037
16, 3.0, 8, regularization, -0.0345669684569, 0.00224676758958, 15.3851998833, 0.0169440054919, 0.00368725482083, 4.59529007765
16, 3.0, 9, regularization, -0.0344107320263, 0.00214020468514, 16.0782434808, 0.0162606889137, 0.00394957026235, 4.11707801952
16, 3.0, 10, regularization, -0.0349703863065, 0.00279852089564, 12.4960247254, 0.0172255477191, 0.0038956087837, 4.42178583002
9, 0.5, 6, no_regularization, -0.00635281523149, 0.000626815561126, 10.135063048, 0.00305990967341, 0.00430042466172, 0.711536630476
9, 0.5, 7, no_regularization, -0.00616875104198, 0.000869611182869, 7.09368872377, 0.00405049991586, 0.00732102324748, 0.553269642636
9, 0.5, 8, no_regularization, -0.00632095581099, 0.000777209834243, 8.13288192261, 0.00322418493658, 0.00433164305812, 0.744333014821
9, 0.5, 9, no_regularization, -0.00605196489119, 0.000627958634211, 9.6375215842, 0.00326754446056, 0.00455180540799, 0.717856799156
9, 0.5, 10, no_regularization, -0.00616098287611, 0.00107056674549, 5.75487974204, 0.00339137491708, 0.00616562693755, 0.550045429513
9, 0.5, 6, regularization, -0.00633223997642, 0.00128927849374, 4.91146017494, 0.00296567599445, 0.00270743614756, 1.09538169427
9, 0.5, 7, regularization, -0.00617590207774, 0.00137955914398, 4.4767214981, 0.00282833569592, 0.00331715190492, 0.852639787681
9, 0.5, 8, regularization, -0.00629678679277, 0.0013145181511, 4.79018626523, 0.00324608912476, 0.00272829869587, 1.18978509563
9, 0.5, 9, regularization, -0.00604082857582, 0.00142764483221, 4.23132451401, 0.00284137246863, 0.00317222120694, 0.895704392372
9, 0.5, 10, regularization, -0.00616296735061, 0.00146541862123, 4.20560190877, 0.00330765379431, 0.00266427861028, 1.2414819462
15, 0.5, 6, no_regularization, -0.00635165956958, 0.000557676043903, 11.389514825, 0.00292408067419, 0.00239650714048, 1.22014269217
15, 0.5, 7, no_regularization, -0.00616910713436, 0.000731000102544, 8.43926986178, 0.00290561761692, 0.00416432775402, 0.697739896702
15, 0.5, 8, no_regularization, -0.00632304430649, 0.000650751595775, 9.71652524181, 0.00300877846666, 0.00263993770143, 1.13971570808
15, 0.5, 9, no_regularization, -0.00605072696752, 0.000522819877009, 11.5732534925, 0.00288003660004, 0.00249868098961, 1.15262276858
15, 0.5, 10, no_regularization, -0.00616373449244, 0.000911818989066, 6.75982247173, 0.00309488064716, 0.00362083842015, 0.854741440529
15, 0.5, 6, regularization, -0.00633792590742, 0.00113199065982, 5.59892067344, 0.00285984332179, 0.0018186607603, 1.57249960202
15, 0.5, 7, regularization, -0.00617478188271, 0.00118982496349, 5.18965568227, 0.00282165374935, 0.00190766993703, 1.47911003606
15, 0.5, 8, regularization, -0.00630596942409, 0.00117034969502, 5.38810703412, 0.00311479389463, 0.00193357331657, 1.61090033046
15, 0.5, 9, regularization, -0.00604294632186, 0.00129696204447, 4.65930853384, 0.00273082147341, 0.00187881535183, 1.4534804981
15, 0.5, 10, regularization, -0.00616212403217, 0.00129891316662, 4.74406156664, 0.00304561680335, 0.00169975048763, 1.79180228246
8, 0.5, 6, no_regularization, -0.00635173579739, 0.000647736901298, 9.80604283107, 0.0030571554125, 0.00471811584922, 0.647961073912
8, 0.5, 7, no_regularization, -0.00616700130052, 0.000924104040428, 6.67349241073, 0.00388935107694, 0.00794290764694, 0.489663389003
8, 0.5, 8, no_regularization, -0.0063202731822, 0.000818517542836, 7.72160992457, 0.00318174434069, 0.00490112109798, 0.649187048654
8, 0.5, 9, no_regularization, -0.00605025929199, 0.000676641141645, 8.94160718232, 0.00337091746025, 0.00571198313769, 0.590148356358
8, 0.5, 10, no_regularization, -0.00615956428307, 0.00109801587489, 5.60972243109, 0.0034704470243, 0.00719122512901, 0.482594684777
8, 0.5, 6, regularization, -0.006326126349, 0.00138513162107, 4.56716621927, 0.00293227119162, 0.003074076783, 0.953870510923
8, 0.5, 7, regularization, -0.00617582321545, 0.00148852677013, 4.14895004871, 0.00292586494261, 0.00382628743538, 0.764674633578
8, 0.5, 8, regularization, -0.00629503559389, 0.00141328458206, 4.45418826031, 0.00326519572977, 0.00304838726153, 1.07112235082
8, 0.5, 9, regularization, -0.00603758780749, 0.00152278960974, 3.96482072695, 0.0027970666227, 0.00354317233527, 0.789424379631
8, 0.5, 10, regularization, -0.00616240263609, 0.00158418844537, 3.88994292574, 0.003206670763, 0.00357692195297, 0.896488882107
10, 11.0, 6, no_regularization, -0.0253165077079, 0.352350947718, 0.071850261428, -0.00688693322139, 0.648283869421, 0.0106233296034
10, 11.0, 7, no_regularization, 0.0158515383231, 0.452206662195, 0.035053747873, 0.0155814082279, 0.619240328953, 0.0251621341495
10, 11.0, 8, no_regularization, -0.00153214557541, 0.307332907618, 0.00498529619651, 0.0402673889059, 0.415312812715, 0.0969567701093
10, 11.0, 9, no_regularization, 0.0569742192289, 0.43001995159, 0.132492036749, 0.0422382683318, 0.472568378029, 0.0893802257949
10, 11.0, 10, no_regularization, -0.00755843058589, 0.457830578763, 0.016509230568, 0.0164349091591, 0.890833473452, 0.0184489128989
10, 11.0, 6, regularization, 0.0334944076181, 0.251765887411, 0.133037910587, -0.0226105106044, 0.371674483538, 0.0608341750803
10, 11.0, 7, regularization, 0.00450814551701, 0.323723640907, 0.0139259076179, 0.0202092677523, 0.34749912664, 0.058156312356
10, 11.0, 8, regularization, 0.00111326346291, 0.241925614435, 0.00460167669932, 0.0425654446397, 0.370619912398, 0.114849319251
10, 11.0, 9, regularization, 0.0556398976082, 0.369830863533, 0.15044687476, 0.0364026332541, 0.420885278443, 0.0864906308644
10, 11.0, 10, regularization, -0.00720727706331, 0.360904058724, 0.0199700637582, 0.0110525892143, 0.848720327899, 0.0130226516922
10, 0.5, 6, no_regularization, -0.0063537208468, 0.000620526481159, 10.2392420625, 0.00305089773605, 0.00336136461709, 0.907636654633
10, 0.5, 7, no_regularization, -0.00616860535337, 0.000823297417982, 7.49256006231, 0.00389235914251, 0.00649159804677, 0.599599530726
10, 0.5, 8, no_regularization, -0.0063203191374, 0.000756843648099, 8.35089143349, 0.00317132384793, 0.00395849682444, 0.801143461414
10, 0.5, 9, no_regularization, -0.00605264266669, 0.000610887319162, 9.90795270558, 0.0031514595863, 0.00353695891486, 0.891008253748
10, 0.5, 10, no_regularization, -0.00615751694174, 0.00100327923484, 6.13739099538, 0.00347259397876, 0.0055012487133, 0.631237408039
10, 0.5, 6, regularization, -0.006336415299, 0.00121617170487, 5.21013214962, 0.00302174205206, 0.00230657183629, 1.31005763814
10, 0.5, 7, regularization, -0.00617599327862, 0.00131458424932, 4.69805817452, 0.0028039738727, 0.00278230165567, 1.00778931249
10, 0.5, 8, regularization, -0.00629966125822, 0.00124526270541, 5.05890141159, 0.0032125706469, 0.00242792408809, 1.32317590268
10, 0.5, 9, regularization, -0.00604457234966, 0.00136782163639, 4.4191232167, 0.00282707189545, 0.00264535994533, 1.06869082237
10, 0.5, 10, regularization, -0.00615978117387, 0.00138153316571, 4.45865602562, 0.00330073701864, 0.00250563125709, 1.31732752347
16, 1.0, 6, no_regularization, -0.0125245483481, 0.000737535331661, 16.9816248937, 0.00632882022572, 0.00414280749939, 1.52766456724
16, 1.0, 7, no_regularization, -0.0123206773684, 0.00111367169002, 11.0631144518, -0.00359174518111, 0.0575753403909, 0.0623833946395
16, 1.0, 8, no_regularization, -0.0121057603088, 0.000990030382372, 12.2276654579, 0.00590744841628, 0.00415069369092, 1.4232436446
16, 1.0, 9, no_regularization, -0.0119317843071, 0.000720207808178, 16.5671409995, 0.00605795983117, 0.00343016742828, 1.76608283935
16, 1.0, 10, no_regularization, -0.0120887278192, 0.00135753592221, 8.90490455643, 0.00617882890429, 0.00474060603925, 1.30338375582
16, 1.0, 6, regularization, -0.0124847533525, 0.000998676455588, 12.5012993775, 0.00574089750196, 0.00214344336662, 2.67835278103
16, 1.0, 7, regularization, -0.0123258911577, 0.00123866345437, 9.95096054074, 0.00580954041696, 0.00221431967049, 2.62362318069
16, 1.0, 8, regularization, -0.0120928933197, 0.00116910875992, 10.343685493, 0.00551707335854, 0.00208532574071, 2.64566501571
16, 1.0, 9, regularization, -0.0119618428408, 0.0010503301058, 11.3886508392, 0.00579397254118, 0.0017780487771, 3.25861282086
16, 1.0, 10, regularization, -0.0121007358859, 0.00132684715262, 9.11991698672, 0.00590265611788, 0.00195744949526, 3.01548322558
8, 3.0, 6, no_regularization, -0.0347591559132, 0.00167120038148, 20.7989157365, 0.0206339344897, 0.0167133200965, 1.23458022527
8, 3.0, 7, no_regularization, -0.0344294999776, 0.00222560203667, 15.4697467968, 0.0202276144874, 0.0172409544814, 1.17323054876
8, 3.0, 8, no_regularization, -0.034561640177, 0.0105099084746, 3.28848155628, 0.0205908727544, 0.0228938468514, 0.899406416409
8, 3.0, 9, no_regularization, -0.0343915824588, 0.00192254458999, 17.8885746723, 0.0204999771725, 0.0163437175423, 1.25430319751
8, 3.0, 10, no_regularization, -0.0349459611344, 0.0054716539953, 6.38672715132, 0.02066511963, 0.033234611532, 0.621795130963
8, 3.0, 6, regularization, -0.0347399106121, 0.00229671998294, 15.125879894, 0.0184352761514, 0.00598684221479, 3.07929881731
8, 3.0, 7, regularization, -0.0344321991505, 0.00255849542077, 13.4579874058, 0.0182994707799, 0.00571079947605, 3.20436234133
8, 3.0, 8, regularization, -0.0345499296918, 0.00280348191226, 12.3239352966, 0.0185124546784, 0.00622899665749, 2.9719801914
8, 3.0, 9, regularization, -0.0344213075163, 0.00247750068692, 13.8935612402, 0.0184964293324, 0.00641011806519, 2.88550525034
8, 3.0, 10, regularization, -0.0349645971424, 0.00331195226105, 10.5570957509, 0.0188066412849, 0.00751772421823, 2.50164022235
8, 11.0, 6, no_regularization, -0.0111270433102, 0.382186556193, 0.0291141672303, -0.0785503422999, 0.80454045794, 0.0976338001709
8, 11.0, 7, no_regularization, -0.0616202303531, 0.794805499712, 0.077528691454, -0.0156879365978, 0.724797960453, 0.0216445650426
8, 11.0, 8, no_regularization, -0.03910549613, 0.392066654178, 0.0997419589584, -0.104869396843, 0.845907947238, 0.123972587307
8, 11.0, 9, no_regularization, -0.0208462020828, 0.308581083104, 0.0675550227288, -0.00406415900056, 0.371577862475, 0.010937570321
8, 11.0, 10, no_regularization, 0.045548061789, 0.415412525235, 0.10964537423, -0.0972886003557, 0.921629883965, 0.105561464584
8, 11.0, 6, regularization, 0.000596281586581, 0.28167155261, 0.00211693932545, -0.0765404967719, 0.866780751267, 0.0883043337775
8, 11.0, 7, regularization, 0.0124479110693, 0.279691230913, 0.0445059039878, -0.036282685215, 0.526166794688, 0.0689566228452
8, 11.0, 8, regularization, -0.0226260369508, 0.257405659821, 0.0879003086664, -0.0695868545524, 0.692650394874, 0.100464613992
8, 11.0, 9, regularization, 0.0551773491543, 0.373988051063, 0.147537732816, -0.0588536925021, 0.600499661033, 0.0980078696478
8, 11.0, 10, regularization, -0.0115718705772, 0.382190961415, 0.030277719113, -0.118505754853, 1.10423149874, 0.107319665295
13, 1.0, 6, no_regularization, -0.0125222337248, 0.000773332491161, 16.1925612436, 0.00652767312013, 0.00560593517562, 1.16442179862
13, 1.0, 7, no_regularization, -0.0123130650725, 0.00121544278989, 10.1305180095, -0.00219303949741, 0.0545361034718, 0.0402126180236
13, 1.0, 8, no_regularization, -0.012088922522, 0.00109142508895, 11.0762732545, 0.0057017295773, 0.00520117488967, 1.09623877263
13, 1.0, 9, no_regularization, -0.0119303178029, 0.000753694639917, 15.8291132391, 0.00623698668274, 0.00440068434913, 1.41727653881
13, 1.0, 10, no_regularization, -0.0120729174705, 0.0015183465056, 7.95135855084, 0.00630348858792, 0.00622786280506, 1.01214313565
13, 1.0, 6, regularization, -0.0124814357604, 0.000997090757895, 12.5178532261, 0.00574802655585, 0.00262363471025, 2.19086389328
13, 1.0, 7, regularization, -0.0123135930876, 0.00124564944294, 9.88527964861, 0.00609346165202, 0.00245685510581, 2.48018763402
13, 1.0, 8, regularization, -0.0120776476234, 0.00119503883048, 10.1064896934, 0.00576606879809, 0.00247357651526, 2.33106546836
13, 1.0, 9, regularization, -0.0119557834055, 0.0010485945315, 11.4017220635, 0.00589076421216, 0.00195170100409, 3.0182718561
13, 1.0, 10, regularization, -0.0120866926274, 0.00134748264697, 8.96983174856, 0.00597241322212, 0.00241121368367, 2.47693236919
14, 3.0, 6, no_regularization, -0.0347508773046, 0.00146372660513, 23.7413716352, 0.000252830302916, 0.0793598639952, 0.003185871172
14, 3.0, 7, no_regularization, -0.0344181384637, 0.00185562082442, 18.5480449512, 0.000643993643629, 0.0790015470717, 0.00815165863833
14, 3.0, 8, no_regularization, -0.0345671923715, 0.00223634522879, 15.4570018647, 0.00977632247869, 0.0558959135562, 0.174902275617
14, 3.0, 9, no_regularization, -0.034386602416, 0.00149949166781, 22.9321730518, 0.00104448572832, 0.0772557797888, 0.0135198393076
14, 3.0, 10, no_regularization, -0.0349410846515, 0.00316070939158, 11.054823561, 0.0126682819098, 0.0455315046829, 0.278231128052
14, 3.0, 6, regularization, -0.0347318349624, 0.00197694071699, 17.5684757079, 0.0167112939034, 0.00374055389297, 4.46759875183
14, 3.0, 7, regularization, -0.0344179275015, 0.00230015016126, 14.9633393859, 0.0166814299265, 0.00360114666994, 4.6322550719
14, 3.0, 8, regularization, -0.0345570753264, 0.00236490206535, 14.6124762766, 0.0171999984123, 0.00395881765386, 4.34473115869
14, 3.0, 9, regularization, -0.0344030427064, 0.00213907585833, 16.0831335515, 0.0165088623244, 0.00416363509421, 3.9650118108
14, 3.0, 10, regularization, -0.0349655691724, 0.0029872703174, 11.7048560918, 0.0171641310227, 0.00458474372863, 3.74374927775
11, 7.0, 6, no_regularization, -0.0346956828132, 0.205842499926, 0.168554515349, 0.0348408163436, 0.22710982968, 0.153409548115
11, 7.0, 7, no_regularization, -0.00844431055198, 0.479248219442, 0.0176199101205, -0.0439761301709, 0.555013026514, 0.0792344108517
11, 7.0, 8, no_regularization, 0.0216799668312, 0.408215956471, 0.0531090627093, 0.00438277962559, 0.520725111068, 0.0084166857569
11, 7.0, 9, no_regularization, -0.00986099044019, 0.53789555377, 0.0183325375551, -0.0147922636613, 0.56371727143, 0.0262405720224
11, 7.0, 10, no_regularization, 0.0109982343258, 0.493229679538, 0.0222984033243, -0.00796320452175, 0.506833050242, 0.0157116914889
11, 7.0, 6, regularization, -0.0625986267673, 0.156211050822, 0.400731103452, 0.0215127621783, 0.205214740442, 0.104830491864
11, 7.0, 7, regularization, -0.022347058013, 0.427508789131, 0.0522727452186, -0.0489648604746, 0.569389524564, 0.0859953658475
11, 7.0, 8, regularization, -0.024406656907, 0.246233186445, 0.0991200953021, -0.0057447375245, 0.488881838154, 0.011750768951
11, 7.0, 9, regularization, 0.00759011713844, 0.251502826335, 0.030179053051, 0.0351835844543, 0.526552290584, 0.066818785301
11, 7.0, 10, regularization, -0.0140899315803, 0.250339070952, 0.0562833900706, -0.0155476498909, 0.354152172398, 0.0439010434007
16, 0.5, 6, no_regularization, -0.00635186815656, 0.000561597418644, 11.3103585339, 0.00296143674569, 0.00230805989745, 1.28308487529
16, 0.5, 7, no_regularization, -0.00616729844551, 0.000737070180227, 8.36731509558, 0.00290254782862, 0.00385970726852, 0.752012426512
16, 0.5, 8, no_regularization, -0.0063225792591, 0.000634426530936, 9.96581786983, 0.00303800679507, 0.00240578674801, 1.26279139146
16, 0.5, 9, no_regularization, -0.00605038775418, 0.000534140890684, 11.3273255422, 0.00293750384087, 0.00252971986658, 1.16119728499
16, 0.5, 10, no_regularization, -0.0061662694207, 0.000894104145114, 6.89658968073, 0.00306029196923, 0.00328297158392, 0.932171324365
16, 0.5, 6, regularization, -0.00633829942662, 0.00111971629783, 5.66062978533, 0.00283561419998, 0.00173268991938, 1.63653875298
16, 0.5, 7, regularization, -0.00617563579666, 0.0011549875935, 5.34692825398, 0.00284031979408, 0.00172676998679, 1.64487442787
16, 0.5, 8, regularization, -0.00630613812894, 0.00114378545835, 5.51339246613, 0.00308338009898, 0.00181727389896, 1.6967063142
16, 0.5, 9, regularization, -0.00604432857667, 0.00127498361234, 4.74071079673, 0.00273829505907, 0.00171260649682, 1.59890498148
16, 0.5, 10, regularization, -0.00616535449983, 0.00127666007233, 4.82928434395, 0.00302147188773, 0.00161021426212, 1.87644089287
12, 7.0, 6, no_regularization, -0.0132454036371, 0.318164126088, 0.0416307262544, 0.0121740648588, 0.324553751647, 0.0375101652563
12, 7.0, 7, no_regularization, -0.021635482585, 0.47611403774, 0.0454418077815, -0.0147486646073, 0.586737643092, 0.0251367281118
12, 7.0, 8, no_regularization, -0.0305542753372, 0.347497361709, 0.0879266397504, -0.0363252549162, 0.54971078803, 0.0660806658833
12, 7.0, 9, no_regularization, -0.0277134508288, 0.33663685373, 0.0823244707813, -0.0119240284057, 0.403601490439, 0.029544064351
12, 7.0, 10, no_regularization, -0.0104936342332, 0.467002263987, 0.0224701999165, -0.0194722481091, 0.479051467311, 0.0406475074972
12, 7.0, 6, regularization, -0.0119880161459, 0.200729618221, 0.0597222086714, 0.0122689272125, 0.252024149916, 0.0486815537981
12, 7.0, 7, regularization, -0.0162616344327, 0.279896349324, 0.0580987728921, -0.0604246116028, 0.522894096757, 0.115558029776
12, 7.0, 8, regularization, -0.036888564625, 0.247772052359, 0.148881055283, 0.00541153857901, 0.31276027429, 0.0173025125755
12, 7.0, 9, regularization, -0.0340860628839, 0.563417547234, 0.0604987598474, 0.010456625689, 0.618490695134, 0.0169066823013
12, 7.0, 10, regularization, 0.0120995814646, 0.421475560322, 0.0287076703935, -0.0163206932858, 0.464534507361, 0.0351334357882
10, 3.0, 6, no_regularization, -0.0347693517934, 0.00158660432092, 21.9143181037, 0.0202877212416, 0.013732529517, 1.47734772509
10, 3.0, 7, no_regularization, -0.0344450729322, 0.00199398615746, 17.2744794658, 0.0207226891165, 0.0149191330059, 1.38900089626
10, 3.0, 8, no_regularization, -0.0345425678626, 0.00269584384073, 12.8132673491, 0.0203224787116, 0.0169634466727, 1.19801589286
10, 3.0, 9, no_regularization, -0.0344051754969, 0.00172000881125, 20.0029065385, 0.0209598010041, 0.0143870045435, 1.4568564944
10, 3.0, 10, no_regularization, -0.034958660481, 0.00348512755799, 10.0308123302, 0.0207760116233, 0.0201349831525, 1.03183655362
10, 3.0, 6, regularization, -0.0347526772367, 0.0021147546176, 16.4334324878, 0.0180084111987, 0.0042275435378, 4.25978136894
10, 3.0, 7, regularization, -0.0344485176946, 0.00243749567018, 14.1327503126, 0.0180637211151, 0.00462998000493, 3.90146849358
10, 3.0, 8, regularization, -0.0345362799702, 0.0026063071573, 13.2510398376, 0.018272417185, 0.00499201731819, 3.6603272826
10, 3.0, 9, regularization, -0.0344244792387, 0.00229125027856, 15.024320809, 0.018239638421, 0.00497854269618, 3.66365009484
10, 3.0, 10, regularization, -0.0349528502315, 0.00302620889371, 11.5500454394, 0.0184171670944, 0.00558345774896, 3.29852358923
11, 5.0, 6, no_regularization, -0.0339444463754, 0.172756265466, 0.196487498058, 0.0173442389079, 0.190650399009, 0.0909740498736
11, 5.0, 7, no_regularization, -0.0504160456178, 0.11231381805, 0.448885511091, 0.0217410938362, 0.122657368174, 0.177250614128
11, 5.0, 8, no_regularization, -0.0569535531466, 0.153229288115, 0.3716884275, 0.0227889664525, 0.173959719802, 0.131001397786
11, 5.0, 9, no_regularization, -0.056439822663, 0.00231096200702, 24.4226527704, 0.0340877672135, 0.0180820660223, 1.8851699342
11, 5.0, 10, no_regularization, -0.0676778949894, 0.176605872509, 0.383214295357, 0.0371044650247, 0.173828387202, 0.213454577942
11, 5.0, 6, regularization, -0.0309513755748, 0.151959668648, 0.203681515301, 0.02209467585, 0.187035689682, 0.118130801066
11, 5.0, 7, regularization, -0.0504197217112, 0.121848912118, 0.413788854041, 0.0294083154858, 0.105078343403, 0.279870376076
11, 5.0, 8, regularization, -0.0593867489585, 0.0900219258139, 0.659692051926, 0.0181096146555, 0.149857191358, 0.120845816549
11, 5.0, 9, regularization, -0.0564319946398, 0.00195122953579, 28.9212486818, 0.0302360059741, 0.00583345896393, 5.18320368088
11, 5.0, 10, regularization, -0.0667357160573, 0.0841103898541, 0.793430112178, 0.0301338809357, 0.0585376703403, 0.514777591259
9, 9.0, 6, no_regularization, -0.00691268756212, 0.449004395579, 0.0153955899545, 0.0596659116209, 0.697412986479, 0.0855531984314
9, 9.0, 7, no_regularization, -0.0228676739886, 0.327892160617, 0.0697414477541, 0.0289197921544, 0.531171340543, 0.0544453172585
9, 9.0, 8, no_regularization, -0.00245182620391, 0.347044271802, 0.00706488019867, -0.0176089856404, 0.528005439196, 0.0333500080363
9, 9.0, 9, no_regularization, -0.0678192062766, 0.242555862977, 0.279602420012, 0.0142159310675, 0.267556532306, 0.0531324387595
9, 9.0, 10, no_regularization, 0.0163116264436, 0.417312348359, 0.039087332325, 0.105322681287, 0.705810979886, 0.149222219955
9, 9.0, 6, regularization, -0.00738884323026, 0.335696291323, 0.0220105000301, 0.0639942182624, 0.704171616426, 0.0908787244041
9, 9.0, 7, regularization, -0.0134747558163, 0.221800419733, 0.0607517146835, 0.0249890226344, 0.503045845255, 0.0496754378753
9, 9.0, 8, regularization, -0.0479386146932, 0.24181557825, 0.198244526015, -0.0680133629934, 0.409670734186, 0.166019579428
9, 9.0, 9, regularization, -0.0241703003109, 0.296320970382, 0.0815679709732, -0.141887060762, 0.8480693655, 0.167305961675
9, 9.0, 10, regularization, 0.00133996702112, 0.232056953387, 0.00577430239244, 0.108902664615, 0.674153283836, 0.161539915664
14, 9.0, 6, no_regularization, -0.00267269989283, 0.396239349693, 0.00674516525151, 0.0393975118059, 0.753028141278, 0.0523187775413
14, 9.0, 7, no_regularization, -0.0210280296306, 0.418914574298, 0.0501964622879, -0.0169417626824, 0.851908342015, 0.0198868374059
14, 9.0, 8, no_regularization, 0.0320630005104, 0.346939136046, 0.0924167877854, -0.075576412117, 0.465936246405, 0.162203332967
14, 9.0, 9, no_regularization, -0.0335906909544, 0.453436410185, 0.0740802683681, -0.0476696564967, 0.642916734175, 0.0741459258451
14, 9.0, 10, no_regularization, -0.00384372500181, 0.429738938486, 0.00894432563023, 0.0351948528766, 0.600515688483, 0.0586077159209
14, 9.0, 6, regularization, 0.0107073337215, 0.208701565914, 0.0513045202831, 0.0471619502928, 0.577353396568, 0.0816864516139
14, 9.0, 7, regularization, -0.0256142163256, 0.326685548924, 0.0784063341951, -0.0133007933638, 0.765656928258, 0.0173717403617
14, 9.0, 8, regularization, -0.0586504968879, 0.235689267437, 0.248846701955, -0.101024023197, 0.424543248816, 0.237959320939
14, 9.0, 9, regularization, -0.0570116561915, 0.21448819549, 0.265803234819, 0.00135414331959, 0.2996320282, 0.00451935438186
14, 9.0, 10, regularization, 0.000890439129674, 0.280251702007, 0.00317728357507, 0.037125224882, 0.592948997178, 0.0626111605866
9, 5.0, 6, no_regularization, -0.0428521072776, 0.178150159364, 0.240539258739, 0.025829234819, 0.171977374648, 0.150189726246
9, 5.0, 7, no_regularization, -0.0451709008097, 0.0849018304381, 0.532036830968, 0.0338419442034, 0.0806227282307, 0.419756871866
9, 5.0, 8, no_regularization, -0.0485937471122, 0.137273319073, 0.353992658154, 0.026437228617, 0.154828670435, 0.170751505795
9, 5.0, 9, no_regularization, -0.0564339416087, 0.00270903738572, 20.8317322995, 0.0338527317233, 0.0221291062158, 1.52978305554
9, 5.0, 10, no_regularization, -0.0341584274777, 0.147058387814, 0.232277995056, 0.0240586939604, 0.15787645427, 0.152389373524
9, 5.0, 6, regularization, -0.0518546511117, 0.107871811745, 0.480706222252, 0.0331230975376, 0.131762871399, 0.25138415083
9, 5.0, 7, regularization, -0.0473473514142, 0.0601786073759, 0.786780443729, 0.0296979122976, 0.0583835313477, 0.508669338973
9, 5.0, 8, regularization, -0.0468115943803, 0.106735493111, 0.438575707253, 0.0195982734886, 0.136586489466, 0.143486179089
9, 5.0, 9, regularization, -0.0564246552615, 0.00212314944933, 26.575922519, 0.0306032505188, 0.0076529076164, 3.99890499831
9, 5.0, 10, regularization, -0.0558681610148, 0.00438818590099, 12.7314936685, 0.0305754414925, 0.013250278064, 2.30753206422
13, 11.0, 6, no_regularization, 0.00795641439623, 0.398248713907, 0.0199785061907, -0.0417519750374, 0.553848392576, 0.0753852057659
13, 11.0, 7, no_regularization, -0.0419462316894, 0.443757196136, 0.0945251864187, -0.0218483575211, 0.514566988166, 0.0424596952847
13, 11.0, 8, no_regularization, -0.0301538033316, 0.372490488338, 0.0809518746805, -0.039771597463, 0.58764265007, 0.0676799028428
13, 11.0, 9, no_regularization, 0.0751581054922, 0.446173882033, 0.16845025789, -0.0566903028934, 0.538257893471, 0.105321823574
13, 11.0, 10, no_regularization, 0.012392741493, 0.469060951742, 0.0264203222352, -0.0918316915607, 0.665851071388, 0.137916263121
13, 11.0, 6, regularization, 0.000385056466329, 0.224601935114, 0.00171439514149, -0.000304148094457, 0.360474875632, 0.000843742837622
