22, 5.0, 6, no_regularization, -0.055692818871, 0.00207596606703, 26.8274225459, 0.0331360363808, 0.0181595198887, 1.82471984854
22, 5.0, 7, no_regularization, -0.0346020071572, 0.197188262215, 0.175477012518, 0.0348473363626, 0.19960940681, 0.174577625972
22, 5.0, 8, no_regularization, -0.0353279881942, 0.169074298204, 0.20894948889, 0.0428844501307, 0.214519639284, 0.199909203064
22, 5.0, 9, no_regularization, -0.0565152928041, 0.00207198345525, 27.2759382614, 0.0337568554858, 0.0554008618152, 0.60932004268
22, 5.0, 10, no_regularization, -0.0310412171261, 0.146027417196, 0.212571157679, 0.0351522338709, 0.170951049897, 0.205627481621
22, 5.0, 6, regularization, -0.0557091696157, 0.00237627193682, 23.4439370143, 0.0290793028007, 0.00532132140251, 5.46467702308
22, 5.0, 7, regularization, -0.0365934024632, 0.144844999389, 0.252638355604, 0.0262332770117, 0.218967598175, 0.119804378503
22, 5.0, 8, regularization, -0.0319923750471, 0.118721722642, 0.269473642525, 0.0312249961256, 0.209984597713, 0.148701364127
22, 5.0, 9, regularization, -0.0300637977894, 0.103702806177, 0.289903416289, 0.0307264677954, 0.0968261062573, 0.317336604591
22, 5.0, 10, regularization, -0.0405511483459, 0.0911204497622, 0.445027965201, 0.0257358337011, 0.127475469988, 0.201888517873
30, 5.0, 6, no_regularization, -0.0557013134277, 0.00233092290646, 23.8966776951, 0.0331116758316, 0.0187861289279, 1.76255980989
30, 5.0, 7, no_regularization, -0.0552586268725, 0.00248030424876, 22.2789711787, 0.0336273795345, 0.0194334127369, 1.73038981829
30, 5.0, 8, no_regularization, -0.055729466803, 0.0198055105967, 2.81383640836, 0.0339611818658, 0.0249298427849, 1.36227019796
30, 5.0, 9, no_regularization, -0.0565115241608, 0.00205582301633, 27.4885161377, 0.0333233974159, 0.0240040188823, 1.38824242638
30, 5.0, 10, no_regularization, -0.0403135680406, 0.230936624975, 0.174565502743, 0.0329020495718, 0.245380206993, 0.134085996483
30, 5.0, 6, regularization, -0.0557100604951, 0.00240730850743, 23.1420527628, 0.0290870349049, 0.0054674989856, 5.31998908121
30, 5.0, 7, regularization, -0.055225796794, 0.00247537754554, 22.3100499936, 0.0296480485074, 0.00583890505664, 5.0776726492
30, 5.0, 8, regularization, -0.0557347482057, 0.00311791991722, 17.8756189015, 0.0302737850528, 0.00786803020443, 3.84769558151
30, 5.0, 9, regularization, -0.0565058019321, 0.00227392842964, 24.8494197071, 0.0301887819059, 0.00651032936957, 4.63705907831
30, 5.0, 10, regularization, -0.059369096463, 0.135159028814, 0.439253647975, 0.0329807074242, 0.176787445334, 0.186555710231
30, 7.0, 6, no_regularization, -0.0733270853075, 0.537548025501, 0.136410296065, -0.0795361194314, 0.887297367332, 0.0896386288969
30, 7.0, 7, no_regularization, 0.0202361347849, 0.564422984565, 0.0358527829984, -0.195635762367, 0.719047442668, 0.272076292548
30, 7.0, 8, no_regularization, 0.0331075762542, 0.356014902822, 0.0929949167628, -0.00625701236347, 0.419148615862, 0.0149279089246
30, 7.0, 9, no_regularization, -0.0499358094633, 0.278004741561, 0.179622150266, 0.0112591884371, 0.310089584649, 0.0363094698902
30, 7.0, 10, no_regularization, -0.00442494053585, 0.354202664271, 0.0124926799886, -0.0624246372637, 0.981048984058, 0.0636304998813
30, 7.0, 6, regularization, -0.0799310399403, 0.47619675589, 0.167852970336, -0.0768365413208, 0.949600358007, 0.0809146086276
30, 7.0, 7, regularization, -0.0137526806943, 0.329182415688, 0.0417782968922, -0.0129106359236, 0.884804011442, 0.014591520559
30, 7.0, 8, regularization, 0.0454671311196, 0.354906248203, 0.128110258272, 0.0054665393841, 0.351005090806, 0.0155739603991
30, 7.0, 9, regularization, -0.0754888669671, 0.141494394549, 0.533511360698, 0.032585411074, 0.223125260616, 0.146040887455
30, 7.0, 10, regularization, -0.0298904783318, 0.42498578139, 0.0703328902769, -0.0106749379949, 0.638938876038, 0.0167072914097
22, 11.0, 6, no_regularization, -0.0197334783875, 0.347999017678, 0.0567055577317, 0.00827515307513, 0.375215210275, 0.0220544179674
22, 11.0, 7, no_regularization, -0.00375835557837, 0.635113975755, 0.00591760805437, -0.107806424332, 0.727640565666, 0.148158897976
22, 11.0, 8, no_regularization, -0.0452979628014, 0.34708532036, 0.130509589845, -0.097575625386, 0.943254332275, 0.103445721951
22, 11.0, 9, no_regularization, 0.0448187609355, 0.517130982472, 0.0866681023854, -0.117081605797, 0.889330255299, 0.131651436684
22, 11.0, 10, no_regularization, -0.0312250734919, 0.551528467521, 0.0566155245481, -0.043436550237, 0.96284120536, 0.0451128908851
22, 11.0, 6, regularization, -0.0214577821815, 0.532772918092, 0.0402756623935, 0.0243949516224, 0.924496184879, 0.0263872929076
22, 11.0, 7, regularization, -0.0152613257396, 0.498111856496, 0.0306383506849, -0.279642079211, 0.981107867323, 0.285026844168
22, 11.0, 8, regularization, -0.0440607414059, 0.246501542807, 0.178744282507, 0.0486208017844, 0.346563380087, 0.140294112356
22, 11.0, 9, regularization, 0.0120363649385, 0.479318649592, 0.0251114054268, -0.0136178046164, 0.699090280508, 0.0194793219074
22, 11.0, 10, regularization, -0.0496966856135, 0.546726720043, 0.090898585695, -0.00826290087943, 0.820093935084, 0.0100755541846
30, 1.0, 6, no_regularization, -0.0125257807523, 0.000712832764116, 17.5718364571, 0.00684919972282, 0.00501857171587, 1.36477071776
30, 1.0, 7, no_regularization, -0.0123054713765, 0.00108623029982, 11.3286025795, 0.00771224712302, 0.00881195067138, 0.875203165637
30, 1.0, 8, no_regularization, -0.0120960499901, 0.00108095503366, 11.1901509438, 0.00621911114884, 0.00603307147358, 1.03083664367
30, 1.0, 9, no_regularization, -0.0119626423292, 0.000699722687765, 17.0962619026, 0.00616286880595, 0.00446590006224, 1.37998359123
30, 1.0, 10, no_regularization, -0.0120803399039, 0.00118518165149, 10.1928171844, 0.00624661930411, 0.00693991633465, 0.900100088082
30, 1.0, 6, regularization, -0.0125185364869, 0.000565082535202, 22.1534655684, 0.0062270204074, 0.00222359458818, 2.80042973683
30, 1.0, 7, regularization, -0.0123130898889, 0.000877809484157, 14.0270640853, 0.00636683312506, 0.0024382358004, 2.61124585408
30, 1.0, 8, regularization, -0.0120821501838, 0.000950322021529, 12.7137432472, 0.00601424836907, 0.00261257546753, 2.30203813969
30, 1.0, 9, regularization, -0.0119790117694, 0.000671044664656, 17.8512882976, 0.00585868498136, 0.00198843947991, 2.9463732945
30, 1.0, 10, regularization, -0.0120944283904, 0.000992941496385, 12.1804038147, 0.00635873306012, 0.00254192639747, 2.50154098342
22, 7.0, 6, no_regularization, -0.0537151804866, 0.248476943232, 0.216177725739, 0.030893706895, 0.288934382964, 0.10692291647
22, 7.0, 7, no_regularization, 0.0554629783587, 0.555650500171, 0.0998163024088, -0.243359380248, 0.884656168642, 0.27508922548
22, 7.0, 8, no_regularization, 0.085202923647, 0.382024932135, 0.223029746176, 0.0439649408223, 0.388712227133, 0.113104085113
22, 7.0, 9, no_regularization, -0.056235664303, 0.138620982036, 0.405679309704, 0.0453942219332, 0.108574053416, 0.418094567762
22, 7.0, 10, no_regularization, -0.0119545677884, 0.45110310101, 0.0265007439798, -0.119570557113, 0.876061537947, 0.136486481753
