axialBottomFactor, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
1.3, 5.0, 6, no_regularization, -0.0424859157491, 0.192759501954, 0.220408930913, 0.00532492242734, 0.174294141071, 0.0305513564289
1.3, 5.0, 7, no_regularization, -0.0484186488612, 0.143886191112, 0.336506571528, 0.00522795831783, 0.157963353016, 0.0330960201718
1.3, 5.0, 8, no_regularization, -0.0643742358781, 0.180038965301, 0.357557241959, 0.0140573657333, 0.182802784242, 0.0768990789261
1.3, 5.0, 9, no_regularization, -0.0563973613077, 0.0024343765841, 23.1670653078, 0.0182838218574, 0.069355047627, 0.263626404753
1.3, 5.0, 10, no_regularization, -0.0553971824576, 0.0938245084933, 0.590434027817, 0.0131931884736, 0.118610797569, 0.11123092285
1.3, 5.0, 6, regularization, -0.0343850487874, 0.162586755498, 0.211487391345, 0.00481425206572, 0.171686554103, 0.0280409382718
1.3, 5.0, 7, regularization, -0.0465989820714, 0.125469602869, 0.371396585353, 0.0173032172935, 0.116513025764, 0.148508865682
1.3, 5.0, 8, regularization, -0.0614517474427, 0.171775535732, 0.357744466818, 0.0274732808489, 0.155958698042, 0.17615741343
1.3, 5.0, 9, regularization, -0.0564122550466, 0.00200427467353, 28.1459701066, 0.0290049448153, 0.00672641189977, 4.31209763058
1.3, 5.0, 10, regularization, -0.0533821881892, 0.0388095077351, 1.37549253532, 0.0272361955513, 0.0297695167334, 0.91490217309
0.9, 3.0, 6, no_regularization, -0.0347522077723, 0.00161768836075, 21.4826344897, 0.00258880640728, 0.0756110357778, 0.034238473004
0.9, 3.0, 7, no_regularization, -0.0344100222162, 0.00212248245333, 16.2121586269, 0.000868103717291, 0.0796273903826, 0.0109020741873
0.9, 3.0, 8, no_regularization, -0.0345466588576, 0.0177623401415, 1.94493848121, 0.00870807453497, 0.0621237483123, 0.140173038034
0.9, 3.0, 9, no_regularization, -0.0343746052466, 0.00245534831283, 13.9998895745, 0.00160533675574, 0.075436354566, 0.0212806777975
0.9, 3.0, 10, no_regularization, -0.0348513731383, 0.0227805988877, 1.5298708041, 0.0102375736335, 0.0745248197619, 0.137371330332
0.9, 3.0, 6, regularization, -0.0347214257707, 0.00286479586861, 12.1200348518, 0.0163405865631, 0.00551717974783, 2.96176439957
0.9, 3.0, 7, regularization, -0.034401322293, 0.00312894304972, 10.9945504748, 0.0162885428083, 0.00535771612156, 3.04020266074
0.9, 3.0, 8, regularization, -0.0345308401765, 0.00317625930054, 10.8715431925, 0.0169122424954, 0.0059364445564, 2.848884098
0.9, 3.0, 9, regularization, -0.0344248298754, 0.0029835977395, 11.5380265307, 0.0161456952388, 0.0058464225061, 2.76163674828
0.9, 3.0, 10, regularization, -0.0349838431666, 0.00357297322073, 9.79124135709, 0.0167338603775, 0.00648233892578, 2.58145409691
0.8, 1.0, 6, no_regularization, -0.0125218464142, 0.00116590383106, 10.7400336809, 0.00381978851311, 0.0226351464926, 0.168754751128
0.8, 1.0, 7, no_regularization, -0.0123167572731, 0.00160569470999, 7.67067188827, -0.000704667045953, 0.0463468229333, 0.0152042146873
0.8, 1.0, 8, no_regularization, -0.012094567235, 0.00145526547913, 8.31090093766, 0.00444164997722, 0.0179506527854, 0.247436682684
0.8, 1.0, 9, no_regularization, -0.0119390563371, 0.00200476834201, 5.95532964428, 0.00404843649452, 0.0189240532368, 0.213930728469
0.8, 1.0, 10, no_regularization, -0.0120728767643, 0.00185753063461, 6.49942269557, 0.00510692406667, 0.0136388959532, 0.374438230499
0.8, 1.0, 6, regularization, -0.0124720626478, 0.00124436605253, 10.0228245719, 0.00458099308142, 0.00439961371134, 1.04122620348
0.8, 1.0, 7, regularization, -0.012320161284, 0.00143196287166, 8.6036876569, 0.00528955344573, 0.00355712098625, 1.48703219997
0.8, 1.0, 8, regularization, -0.0120837935245, 0.00145236496287, 8.32008058124, 0.00489759162067, 0.0035887483965, 1.36470743545
0.8, 1.0, 9, regularization, -0.0119653374846, 0.00132292187664, 9.0446289353, 0.00464527866952, 0.00393802055263, 1.17959736559
0.8, 1.0, 10, regularization, -0.0120846127554, 0.00155246115425, 7.78416433952, 0.00475938855095, 0.0040543930471, 1.17388435104
1.2, 3.0, 6, no_regularization, -0.0347481514613, 0.00151340589815, 22.9602326142, 0.00430923472853, 0.072387309544, 0.0595302513062
1.2, 3.0, 7, no_regularization, -0.0344153384518, 0.00198195099411, 17.3643740709, 0.00173724703074, 0.0807564416799, 0.0215121790237
1.2, 3.0, 8, no_regularization, -0.034549143429, 0.00251921843484, 13.71423095, 0.0101469200861, 0.0555933947999, 0.182520245843
1.2, 3.0, 9, no_regularization, -0.0343749723876, 0.00157569614484, 21.8157368095, 0.00306748326482, 0.0746747416795, 0.0410779226794
1.2, 3.0, 10, no_regularization, -0.0349259015361, 0.00331033422053, 10.550566562, 0.0121336463968, 0.0497383724908, 0.243949405442
1.2, 3.0, 6, regularization, -0.0347281374274, 0.00214716164404, 16.1739743832, 0.0170802784552, 0.00428768396866, 3.98356748774
1.2, 3.0, 7, regularization, -0.0344114748259, 0.00243478208858, 14.1332873227, 0.0172283910677, 0.00425193297705, 4.05189619891
1.2, 3.0, 8, regularization, -0.0345301029515, 0.00256895878952, 13.4412833294, 0.0175973300347, 0.00488805370731, 3.60006887985
1.2, 3.0, 9, regularization, -0.0344055632844, 0.00224437899104, 15.3296584141, 0.0171908948062, 0.00479048437636, 3.58855043783
1.2, 3.0, 10, regularization, -0.0349482579097, 0.00302790927199, 11.5420426342, 0.0176402066842, 0.00543603849922, 3.24504815164
0.7, 7.0, 6, no_regularization, -0.0353479338619, 0.196230877269, 0.18013441286, 0.00679083319362, 0.308425052419, 0.0220177743032
0.7, 7.0, 7, no_regularization, 0.000853308576316, 0.451714629958, 0.0018890434795, -0.039720492129, 0.607705851156, 0.0653613784587
0.7, 7.0, 8, no_regularization, -0.0153327334575, 0.242330493087, 0.0632719938058, -0.00250689633821, 0.373312536023, 0.00671527499429
0.7, 7.0, 9, no_regularization, -0.0238459694536, 0.402465752017, 0.0592496860518, -0.0105052792529, 0.650360496093, 0.016153009471
0.7, 7.0, 10, no_regularization, 0.00713233595268, 0.269531233845, 0.0264620016424, -0.0431161578061, 0.488753364936, 0.0882165953204
0.7, 7.0, 6, regularization, -0.0793997889458, 0.158782196068, 0.5000547348, 0.0257329841886, 0.264099853884, 0.0974365710928
0.7, 7.0, 7, regularization, -0.0101623743095, 0.434459953294, 0.0233908194126, -0.144907634943, 0.609936747349, 0.237578135065
0.7, 7.0, 8, regularization, -0.0444531871751, 0.218657285923, 0.20330073607, 0.00383960545442, 0.415191568004, 0.00924779246574
0.7, 7.0, 9, regularization, 0.0142394378922, 0.293020298067, 0.0485953976093, -0.00563120039312, 0.528423685915, 0.0106566010253
0.7, 7.0, 10, regularization, 0.00813154110748, 0.239586000515, 0.0339399676525, -0.0405886176599, 0.335552743655, 0.120960470231
1.2, 9.0, 6, no_regularization, 0.0322882094187, 0.464477466616, 0.0695151255753, 0.051238608699, 0.50260142284, 0.10194680391
1.2, 9.0, 7, no_regularization, 0.0435693357816, 0.376051874633, 0.115859908488, -0.0176559088016, 0.537603338173, 0.0328418883365
1.2, 9.0, 8, no_regularization, 0.0010995928833, 0.338469041388, 0.00324872513832, -0.0759250661006, 0.375101749828, 0.202411921926
1.2, 9.0, 9, no_regularization, -0.043522532652, 0.301395790282, 0.144403253314, -0.00578127870202, 0.335882853746, 0.0172121876349
1.2, 9.0, 10, no_regularization, -0.0235724069744, 0.460146759892, 0.0512280190345, 0.000839801663838, 0.692888003394, 0.0012120308906
1.2, 9.0, 6, regularization, -0.0394816506188, 0.267679904002, 0.147495759034, -0.0523015375036, 0.338449829113, 0.154532616077
1.2, 9.0, 7, regularization, 0.0347425045265, 0.268445860666, 0.129420898651, -0.0129164685615, 0.521407903838, 0.0247722914564
1.2, 9.0, 8, regularization, -0.0243049391413, 0.42317111678, 0.0574352506056, 0.0282885324008, 0.281137027546, 0.100621866311
1.2, 9.0, 9, regularization, -0.0499606954447, 0.412508254903, 0.121114413714, 0.0255117523179, 1.07416038352, 0.02375041261
1.2, 9.0, 10, regularization, -0.0239253837654, 0.340614027163, 0.0702419215224, 0.00150000376199, 0.64304557876, 0.00233265543149
1.1, 5.0, 6, no_regularization, -0.040531949951, 0.185403495833, 0.218614809655, -0.000795763275707, 0.202377905556, 0.00393206597094
1.1, 5.0, 7, no_regularization, -0.0249500154557, 0.234144976634, 0.106557978798, -0.000894329352122, 0.222877635276, 0.00401264734802
1.1, 5.0, 8, no_regularization, -0.0589071630996, 0.180243041385, 0.326820734087, 0.0147806956016, 0.197125260316, 0.0749812356767
1.1, 5.0, 9, no_regularization, -0.0563947662333, 0.00243143537414, 23.1940222772, 0.0158117999401, 0.0783372378611, 0.201842704337
1.1, 5.0, 10, no_regularization, -0.060146693671, 0.0831095994591, 0.723703327443, 0.0159080494675, 0.118740785808, 0.133972917219
1.1, 5.0, 6, regularization, -0.0392586576603, 0.127401157658, 0.308149928792, 0.0134756573935, 0.161785824226, 0.0832931899812
1.1, 5.0, 7, regularization, -0.0455497830192, 0.0840921196506, 0.541665297633, 0.0140409236325, 0.145534397863, 0.0964783847574
1.1, 5.0, 8, regularization, -0.0585016404874, 0.103679479991, 0.564254763741, 0.0225123949358, 0.158770718621, 0.141791856404
1.1, 5.0, 9, regularization, -0.0563951694292, 0.00203587031687, 27.7007670685, 0.0290172208183, 0.00673072311675, 4.31115948687
1.1, 5.0, 10, regularization, -0.0546042932982, 0.162100161124, 0.336855268493, 0.0289972356362, 0.20353149971, 0.142470505438
0.8, 7.0, 6, no_regularization, 0.0115484171029, 0.247486085964, 0.0466628944326, -0.00785592485507, 0.351236378542, 0.0223664897346
0.8, 7.0, 7, no_regularization, 0.00017170171254, 0.413577238016, 0.000415162385057, -0.0423222259538, 0.611998248645, 0.0691541618746
0.8, 7.0, 8, no_regularization, -0.0117308592352, 0.327372063344, 0.0358334157027, -0.0287381666314, 0.378306850124, 0.0759652293421
0.8, 7.0, 9, no_regularization, 0.000642607450016, 0.406786050238, 0.00157971850224, -0.0194915287937, 0.512233254564, 0.0380520565974
0.8, 7.0, 10, no_regularization, 0.0325691691723, 0.320359999799, 0.101664281411, -0.0355802991962, 0.472506807037, 0.0753011357006
0.8, 7.0, 6, regularization, -0.0284924189103, 0.180795606867, 0.157594641839, -0.000861655791352, 0.259444465862, 0.0033211569516
0.8, 7.0, 7, regularization, 0.00377272959755, 0.401455948215, 0.00939761788143, -0.0213974364481, 0.563538451165, 0.0379697896459
0.8, 7.0, 8, regularization, -0.0100711755123, 0.270699537177, 0.0372042583349, 0.00130233635776, 0.536726326961, 0.00242644396657
0.8, 7.0, 9, regularization, 0.0082362156963, 0.316237032363, 0.0260444377268, -0.00029660206846, 0.540131224674, 0.000549129646482
0.8, 7.0, 10, regularization, 0.00111686753867, 0.194768194159, 0.00573434252698, -0.0381771134555, 0.346037642135, 0.110326475524
1.5, 3.0, 6, no_regularization, -0.0347481513725, 0.00151340595429, 22.9602317039, 0.00305784948875, 0.0763592932281, 0.0400455446807
1.5, 3.0, 7, no_regularization, -0.0344153392547, 0.00198195206442, 17.3643650987, 0.00137797222794, 0.081579532986, 0.0168911512177
1.5, 3.0, 8, no_regularization, -0.0345491444481, 0.00251921785678, 13.7142345014, 0.0100119754418, 0.0565561721034, 0.177027105432
1.5, 3.0, 9, no_regularization, -0.0343749724543, 0.00157569612548, 21.8157371198, 0.00309879658729, 0.0752742277108, 0.0411667669205
1.5, 3.0, 10, no_regularization, -0.0349259015657, 0.00331033422249, 10.5505665647, 0.0118030320787, 0.0516802349699, 0.228385805242
1.5, 3.0, 6, regularization, -0.0347280708183, 0.00214611275696, 16.1818481837, 0.0170893382389, 0.00426919551311, 4.002941113
1.5, 3.0, 7, regularization, -0.0344115779916, 0.00243363817413, 14.1399729662, 0.0172315894557, 0.00424475232902, 4.05950409353
1.5, 3.0, 8, regularization, -0.0345300990503, 0.00256798710497, 13.4463677732, 0.017602575369, 0.00489221376655, 3.59807976694
1.5, 3.0, 9, regularization, -0.0344054616033, 0.00224557599643, 15.3214416515, 0.0172049244842, 0.0047485802878, 3.62317228339
1.5, 3.0, 10, regularization, -0.0349482346823, 0.00302877652619, 11.5387300384, 0.0176486791904, 0.00541958808982, 3.25646135794
1, 0.5, 6, no_regularization, -0.00635982894508, 0.000751129438401, 8.46702128813, 0.00142727889224, 0.0129113152446, 0.110544810129
1, 0.5, 7, no_regularization, -0.00616197370597, 0.00105501239514, 5.84066474895, 0.000788684413411, 0.0176595849749, 0.0446604161158
1, 0.5, 8, no_regularization, -0.00631990304191, 0.000954248831104, 6.62290886392, 0.00201702326761, 0.0102664455271, 0.196467537113
1, 0.5, 9, no_regularization, -0.00606220029677, 0.000964856830809, 6.28300500467, 0.00165654265987, 0.0110920211301, 0.149345429516
1, 0.5, 10, no_regularization, -0.00616252584319, 0.00119431839058, 5.15986850054, 0.00196907804601, 0.0117370012165, 0.167766707159
1, 0.5, 6, regularization, -0.00632413323586, 0.00153176745068, 4.12865101231, 0.00178128652417, 0.00417445036503, 0.426711631092
1, 0.5, 7, regularization, -0.00617053285076, 0.00166344499688, 3.70949016188, 0.00137728470653, 0.00442895751458, 0.310972661624
1, 0.5, 8, regularization, -0.00629377060607, 0.00156986768082, 4.00910897329, 0.00216648363545, 0.00338715712078, 0.639617106086
1, 0.5, 9, regularization, -0.00603755045113, 0.00181371900588, 3.32882350108, 0.00174918039188, 0.00355061855381, 0.492641032926
1, 0.5, 10, regularization, -0.00616220409611, 0.00172982994569, 3.5623178518, 0.00210306264287, 0.00353674220337, 0.59463272185
1.2, 1.0, 6, no_regularization, -0.01252150247, 0.000795650418768, 15.7374421915, 0.00630655839885, 0.00654323093022, 0.963829408759
1.2, 1.0, 7, no_regularization, -0.0123162811597, 0.00124302841536, 9.90828609186, -0.00183379625991, 0.0548592220239, 0.0334273107101
1.2, 1.0, 8, no_regularization, -0.0120944056116, 0.00117544668454, 10.289199647, 0.00576505849202, 0.00555010101071, 1.03873037282
1.2, 1.0, 9, no_regularization, -0.0119265194434, 0.000773250082285, 15.4238838335, 0.00600774685834, 0.0044982939904, 1.33556118634
1.2, 1.0, 10, no_regularization, -0.0120745910394, 0.00154416166518, 7.81951223872, 0.00617958331584, 0.00673790019487, 0.917137852612
1.2, 1.0, 6, regularization, -0.0124816696619, 0.00100130767194, 12.4653690486, 0.00568635317304, 0.00283045281483, 2.00899062625
1.2, 1.0, 7, regularization, -0.0123194719408, 0.00123841682105, 9.94775888975, 0.00604529481306, 0.00251961019939, 2.39929764315
1.2, 1.0, 8, regularization, -0.0120811494224, 0.00121903822265, 9.91039427474, 0.0056800440958, 0.00253573573431, 2.23999844263
1.2, 1.0, 9, regularization, -0.0119531454983, 0.00104222769622, 11.468842693, 0.0058813473614, 0.00206062690968, 2.85415440018
1.2, 1.0, 10, regularization, -0.0120878260072, 0.00136996949607, 8.82342712149, 0.00588125429308, 0.00251105117888, 2.34214831723
1.3, 1.0, 6, no_regularization, -0.012521502469, 0.000795650361944, 15.7374433142, 0.00630609978814, 0.00654641196691, 0.963291008879
1.3, 1.0, 7, no_regularization, -0.0123162807423, 0.001243029126, 9.90828009153, -0.00254266390705, 0.0573213618031, 0.044358051293
1.3, 1.0, 8, no_regularization, -0.0120944054494, 0.00117544698044, 10.2891969189, 0.00576502349542, 0.00554997064949, 1.03874846544
1.3, 1.0, 9, no_regularization, -0.0119265194397, 0.000773250090406, 15.4238836667, 0.00600774688375, 0.00449829402053, 1.33556118305
1.3, 1.0, 10, no_regularization, -0.0120745903784, 0.0015441633333, 7.81950336341, 0.00617958246246, 0.00673790457046, 0.91713713037
1.3, 1.0, 6, regularization, -0.01248166967, 0.00100120981229, 12.4665874392, 0.00569008575214, 0.00281650587033, 2.02026411948
1.3, 1.0, 7, regularization, -0.0123194618843, 0.00123830498715, 9.94864917133, 0.00604573808463, 0.00251428320427, 2.4045573205
1.3, 1.0, 8, regularization, -0.0120811553494, 0.00121903049094, 9.91046199351, 0.00568086527243, 0.00253406209589, 2.24180192018
1.3, 1.0, 9, regularization, -0.0119531463482, 0.00104222679859, 11.4688533863, 0.00588134507618, 0.00206062490122, 2.85415607309
1.3, 1.0, 10, regularization, -0.0120878257234, 0.0013699649006, 8.82345651203, 0.00588125645302, 0.00251104650417, 2.34215353768
1, 11.0, 6, no_regularization, -0.0127856467493, 0.354673608602, 0.0360490502796, -0.0508827346931, 0.846022914746, 0.0601434474247
1, 11.0, 7, no_regularization, 0.0302528260472, 0.339902057528, 0.0890045393288, -0.0818559164287, 0.404525365639, 0.202350515893
1, 11.0, 8, no_regularization, -0.0288014451728, 0.36557160993, 0.0787846878434, -0.0786327525712, 0.672843326578, 0.116866363186
1, 11.0, 9, no_regularization, 0.0526048017218, 0.472894619289, 0.111240009034, -0.0772917236419, 0.589962858836, 0.131011168727
1, 11.0, 10, no_regularization, 0.0460224638625, 0.294562283241, 0.156240179008, -0.0529894332436, 0.43368450789, 0.122184288992
1, 11.0, 6, regularization, -0.0128853293341, 0.204664900255, 0.0629581785546, -0.0765712375611, 0.373205771669, 0.205171632846
1, 11.0, 7, regularization, 0.00825822605468, 0.215094851804, 0.0383934156741, -0.0495202317896, 0.340919729323, 0.145254813759
1, 11.0, 8, regularization, -0.0213452273634, 0.26098887941, 0.081785965025, -0.135653299151, 0.687096483912, 0.19742976762
1, 11.0, 9, regularization, 0.0512087180688, 0.440887164221, 0.116149260456, -0.0748395190297, 0.586117631498, 0.127686858418
1, 11.0, 10, regularization, -0.00953212859321, 0.321363867294, 0.0296614820872, -0.132569580786, 0.569374127893, 0.232833868438
1.4, 11.0, 6, no_regularization, 0.0120662669979, 0.46873082683, 0.0257424225317, -0.0444539781844, 0.607509535832, 0.0731741241288
1.4, 11.0, 7, no_regularization, -0.0037248471921, 0.482976965394, 0.00771226675182, -0.00311038733953, 0.519469566479, 0.00598762187477
1.4, 11.0, 8, no_regularization, -0.00723950037762, 0.453493820639, 0.0159638346724, -0.0850943896701, 0.466138143217, 0.182551869887
1.4, 11.0, 9, no_regularization, 0.0229818123229, 0.543216080313, 0.0423069440611, -0.0443424735515, 0.617583686606, 0.0717999430897
1.4, 11.0, 10, no_regularization, -0.00786737688699, 0.402576723928, 0.0195425528089, 0.0397589080999, 0.350940739345, 0.113292370029
1.4, 11.0, 6, regularization, 0.00524427366606, 0.300135154953, 0.0174730403271, -0.0418402154683, 0.56250370756, 0.0743821150082
1.4, 11.0, 7, regularization, -0.0708568785899, 0.445201123384, 0.159157007627, -0.021428337927, 0.523633122961, 0.0409224263848
1.4, 11.0, 8, regularization, -0.00902242879301, 0.412361164654, 0.0218799187857, -0.0617252539767, 0.385151898098, 0.160262105111
1.4, 11.0, 9, regularization, 0.0240839509451, 0.450662350322, 0.0534412313962, -0.0387296882764, 0.604819939783, 0.0640350718105
1.4, 11.0, 10, regularization, -0.0913623938441, 0.299624528496, 0.304922945737, -0.0543892990396, 0.443021298094, 0.122769039036
1.2, 7.0, 6, no_regularization, -0.0279657167022, 0.262075017769, 0.10670882307, 0.0135739829157, 0.256521302232, 0.0529156167445
1.2, 7.0, 7, no_regularization, 0.00362010908947, 0.503738196464, 0.00718648916218, -0.029386667483, 0.561805020856, 0.05230759141
1.2, 7.0, 8, no_regularization, -0.03224253339, 0.366589339378, 0.0879527305532, 0.00421114257756, 0.36239969327, 0.0116201604355
1.2, 7.0, 9, no_regularization, -0.029972561045, 0.570432646298, 0.0525435583667, -0.00344986966454, 0.664810811272, 0.0051892502439
1.2, 7.0, 10, no_regularization, 0.00531682936055, 0.35174176404, 0.0151157181322, 0.0413531372448, 0.348716878099, 0.118586566472
1.2, 7.0, 6, regularization, -0.0218969172295, 0.200346657543, 0.109295146213, 0.0219275010236, 0.216370413699, 0.101342418535
1.2, 7.0, 7, regularization, 0.00142666329303, 0.424381348761, 0.00336174833601, -0.0299859592006, 0.553523266868, 0.0541728975012
1.2, 7.0, 8, regularization, -0.00623244525529, 0.292833097613, 0.0212832678618, -0.00779383696596, 0.322910668501, 0.024136201514
1.2, 7.0, 9, regularization, 0.0163366898751, 0.286165935538, 0.0570881710447, 0.0269116369339, 0.311625673812, 0.0863588567806
1.2, 7.0, 10, regularization, 0.0452507560804, 0.297257316556, 0.152227560299, -0.00621416243343, 0.477127093406, 0.0130241240108
1.1, 0.5, 6, no_regularization, -0.00635101652151, 0.000592818645347, 10.7132536592, 0.0028099839228, 0.00291268874704, 0.964738826163
1.1, 0.5, 7, no_regularization, -0.00616735146641, 0.000819882278966, 7.52224023452, 0.00266660904465, 0.00617327621989, 0.431960105083
1.1, 0.5, 8, no_regularization, -0.00631551058698, 0.000704618478537, 8.96302152065, 0.00291793341955, 0.00327062416699, 0.892164085681
1.1, 0.5, 9, no_regularization, -0.00604715023455, 0.000591923770872, 10.2160962815, 0.00280808794995, 0.0033055456858, 0.849508134774
1.1, 0.5, 10, no_regularization, -0.00615623908405, 0.000986745710636, 6.23893168999, 0.00329619718894, 0.0050752399367, 0.649466277468
1.1, 0.5, 6, regularization, -0.00633251339232, 0.00124832228644, 5.07281930404, 0.00283935584519, 0.0022389570948, 1.26816000708
1.1, 0.5, 7, regularization, -0.00617474866627, 0.00134245430879, 4.59959689194, 0.00275758289817, 0.00266067701667, 1.03642151261
1.1, 0.5, 8, regularization, -0.00629543719892, 0.00127834209377, 4.92468896204, 0.00307724845901, 0.0022022086291, 1.39734647224
1.1, 0.5, 9, regularization, -0.00603791732511, 0.00140933617215, 4.28422788291, 0.00274361816271, 0.00237477387685, 1.15531764496
1.1, 0.5, 10, regularization, -0.00615873164353, 0.00143115773997, 4.30332134016, 0.00306474311512, 0.00241720538286, 1.26788693127
0.9, 5.0, 6, no_regularization, -0.0410224134006, 0.141319095602, 0.290282167642, -0.00345418690702, 0.169293738512, 0.020403512483
0.9, 5.0, 7, no_regularization, -0.0477953968633, 0.109866079187, 0.435033244265, -0.0079047535614, 0.162638648068, 0.0486031681602
0.9, 5.0, 8, no_regularization, -0.0512792748085, 0.191341575998, 0.267998601669, 0.00702720020059, 0.225575541946, 0.0311523143864
