lanczos_sim, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
0, 9.0, 22, no_regularization, -0.0173400968201, 0.579307366471, 0.0299324638763, 0.00864939180199, 0.430310133336, 0.0201003674604
0, 9.0, 23, no_regularization, -0.000616669192019, 0.568293059107, 0.00108512532775, -0.0988547017349, 0.778001323716, 0.127062382443
0, 9.0, 24, no_regularization, 0.0556177467871, 0.521923588825, 0.106563006497, 0.00739932997813, 0.366494313379, 0.0201894810042
0, 9.0, 25, no_regularization, -0.000311750029168, 0.363442070537, 0.000857770892367, 0.0301175538401, 0.321554740699, 0.0936622914486
0, 9.0, 21, regularization, 0.0199348128778, 0.567723830378, 0.0351135742611, 0.0330742243698, 0.373204964815, 0.0886221446334
0, 9.0, 22, regularization, -0.0145146217811, 0.55679209722, 0.0260682970423, 0.0234487793573, 0.38321792138, 0.0611891512611
0, 9.0, 23, regularization, -0.00115793036788, 0.522889159892, 0.00221448531868, -0.0924508037121, 0.731218908595, 0.126433825254
0, 9.0, 24, regularization, 0.0555276826153, 0.47156023221, 0.117753107286, 0.00501119150427, 0.30741268747, 0.0163011863483
0, 9.0, 25, regularization, -0.000798154282583, 0.254039739376, 0.00314184813976, 0.0333208158132, 0.243049181887, 0.137094951543
0, 1.0, 16, no_regularization, -0.00958561308501, 0.00243544158374, 3.93588298279, 0.00435195185164, 0.00570958219665, 0.76221896835
0, 1.0, 17, no_regularization, -0.00960587552232, 0.00239416760281, 4.01219844052, 0.00448906933628, 0.00564840853825, 0.794749407003
0, 1.0, 18, no_regularization, -0.00958703446049, 0.00240001403903, 3.99457432523, 0.00456545585614, 0.00595010842712, 0.767289522882
0, 1.0, 19, no_regularization, -0.00956321701927, 0.00238547822714, 4.00893075044, 0.00432681842791, 0.00556910072605, 0.776933052704
0, 1.0, 20, no_regularization, -0.00958728610505, 0.00246737320617, 3.88562463152, 0.00445165358512, 0.00555012797029, 0.802081250909
0, 1.0, 16, regularization, -0.00959025569421, 0.00234333337842, 4.09256991879, 0.00476361481234, 0.00348586087196, 1.36655333856
0, 1.0, 17, regularization, -0.00961173440551, 0.00234284549917, 4.10258995265, 0.0049977849567, 0.00359725861686, 1.38933156857
0, 1.0, 18, regularization, -0.00959611425017, 0.00229469509956, 4.18186897772, 0.00492490122073, 0.00333120465736, 1.47841448584
0, 1.0, 19, regularization, -0.00957740570028, 0.002333475693, 4.10435203118, 0.00474446373311, 0.00348974325135, 1.35954521332
0, 1.0, 20, regularization, -0.00959050219571, 0.00233877512119, 4.10065170816, 0.00497271273433, 0.00366591410422, 1.3564727904
0, 7.0, 1, no_regularization, -0.0387837627002, 0.27131644803, 0.142946596058, 0.0422659754866, 0.283282455758, 0.14920082281
0, 7.0, 2, no_regularization, -0.0493226311139, 0.215096306665, 0.229304872215, 0.0199474357274, 0.215301812322, 0.0926487125782
0, 7.0, 3, no_regularization, -0.0671168959136, 0.0934751214134, 0.718018815046, 0.0328075180717, 0.096954899072, 0.338379167899
0, 7.0, 4, no_regularization, -0.0661715345314, 0.125587063324, 0.526897697742, 0.0282003505064, 0.175809091307, 0.160403255012
0, 7.0, 5, no_regularization, -0.0514678295042, 0.188503311418, 0.273034086865, 0.0276436236435, 0.177579696457, 0.155668830362
0, 7.0, 1, regularization, -0.0402150083474, 0.161379793636, 0.24919481827, 0.0367023092184, 0.168621815934, 0.217660502677
0, 7.0, 2, regularization, -0.0477440800296, 0.124772284097, 0.382649723656, 0.0255867381477, 0.122172162232, 0.209431818838
0, 7.0, 3, regularization, -0.0670946113232, 0.0212861583239, 3.15203007993, 0.0319316083396, 0.00964052191198, 3.31222817926
0, 7.0, 4, regularization, -0.0637718570626, 0.0426147480825, 1.49647387189, 0.031606314887, 0.137924183435, 0.229157165189
0, 7.0, 5, regularization, -0.0521884502786, 0.101044464436, 0.516489948951, 0.030899890541, 0.0835677380534, 0.369758608534
0, 3.0, 6, no_regularization, -0.0287222266545, 0.0137756528511, 2.08499930747, 0.0145544108739, 0.0212212054043, 0.685842797177
0, 3.0, 7, no_regularization, -0.0287303297618, 0.00886022392454, 3.24261892323, 0.0151939217751, 0.0104888516707, 1.44857819065
0, 3.0, 8, no_regularization, -0.0287188668905, 0.0109040371754, 2.63378292174, 0.0145190251949, 0.0166739957873, 0.870758598005
0, 3.0, 9, no_regularization, -0.0287360315627, 0.0200326124996, 1.43446250774, 0.0147606874307, 0.0197419830347, 0.747680078782
0, 3.0, 10, no_regularization, -0.028726348717, 0.0216339237207, 1.32783812534, 0.0152134464661, 0.0172982420091, 0.879479340044
0, 3.0, 6, regularization, -0.028716864214, 0.00566590026827, 5.06836740047, 0.0144207148012, 0.00528094037079, 2.73070964424
0, 3.0, 7, regularization, -0.0287222220181, 0.00576401242397, 4.98302569555, 0.0146400752713, 0.00580086320516, 2.52377529921
0, 3.0, 8, regularization, -0.0287236128922, 0.00574763335851, 4.99746784469, 0.0143939951019, 0.00545689554027, 2.63776262449
0, 3.0, 9, regularization, -0.0287432922829, 0.00592048800704, 4.85488565279, 0.0142141342547, 0.00506696654227, 2.80525520271
0, 3.0, 10, regularization, -0.0287273194253, 0.00585805955085, 4.9038967897, 0.014738290001, 0.00572623114651, 2.57382030586
0, 3.0, 11, no_regularization, -0.028750885199, 0.0143190934335, 2.00787049352, 0.0149378181697, 0.0093945022525, 1.5900595655
0, 3.0, 12, no_regularization, -0.0287207466808, 0.0106780246805, 2.6897059653, 0.0148376685986, 0.0180167235602, 0.823549773022
0, 3.0, 13, no_regularization, -0.0287361374828, 0.00617311308085, 4.6550479647, 0.0148398176498, 0.00894521985628, 1.65896622869
0, 3.0, 14, no_regularization, -0.0286917656083, 0.0111691874233, 2.56883195894, 0.0142517630152, 0.0133936898517, 1.06406547956
0, 3.0, 15, no_regularization, -0.0287385618059, 0.0114092760319, 2.5188768968, 0.0149237050426, 0.013056345784, 1.14302311607
0, 3.0, 11, regularization, -0.0287503940469, 0.00589546207022, 4.87669901095, 0.0144533174149, 0.00521546135278, 2.7712442749
0, 3.0, 12, regularization, -0.0287170593059, 0.00572066368265, 5.0198824645, 0.0146657073421, 0.0051882806121, 2.82669894682
0, 3.0, 13, regularization, -0.0287372940244, 0.00592059326141, 4.85378622641, 0.0142883042102, 0.00520938561173, 2.74280025998
0, 3.0, 14, regularization, -0.0287017922818, 0.00578961128767, 4.95746447486, 0.0142652257472, 0.00534689043628, 2.66794801899
0, 3.0, 15, regularization, -0.0287387962548, 0.00571630679401, 5.02751116943, 0.0146502999818, 0.00520717353099, 2.81348410892
0, 0.5, 26, no_regularization, -0.004794927258, 0.00154304062786, 3.1074536674, 0.00231325436976, 0.00484380668949, 0.477569506394
0, 0.5, 27, no_regularization, -0.00478912550949, 0.0014608832984, 3.27823962032, 0.00218838874035, 0.0049881858579, 0.438714354816
0, 0.5, 28, no_regularization, -0.004794182104, 0.00145845542782, 3.28716394931, 0.00246150663484, 0.00488266571098, 0.50413171422
0, 0.5, 29, no_regularization, -0.00478082023059, 0.0014699922759, 3.25227574931, 0.0023979643895, 0.00485025841655, 0.494399304853
0, 0.5, 30, no_regularization, -0.00479339949145, 0.0015217213042, 3.14998513738, 0.00247291691232, 0.00505908137395, 0.48880749874
0, 0.5, 26, regularization, -0.00479437017587, 0.00156170053356, 3.06996768769, 0.00166502311509, 0.00160526257267, 1.03722789246
0, 0.5, 27, regularization, -0.00479355852825, 0.00150674194116, 3.18140644878, 0.00152817168252, 0.00167058237289, 0.914753865071
0, 0.5, 28, regularization, -0.00479469475449, 0.00151826196677, 3.15801545414, 0.00189669870517, 0.00187949797445, 1.0091517687
0, 0.5, 29, regularization, -0.00478262921312, 0.00153670436969, 3.11226369069, 0.00181613617073, 0.0017577403462, 1.03322209942
0, 0.5, 30, regularization, -0.00479541419571, 0.00151635225578, 3.16246714932, 0.00191121733908, 0.00179773836356, 1.06312318735
0, 11.0, 6, no_regularization, 0.0070165343579, 0.618894789424, 0.0113372005675, -0.0451536137296, 0.625457938761, 0.072192886094
0, 11.0, 7, no_regularization, 0.00376625333553, 0.369109350221, 0.0102036248425, -0.00159722062561, 0.42008399192, 0.00380214589542
0, 11.0, 8, no_regularization, -0.0364259775471, 0.509222885406, 0.0715324833017, -0.0495915209815, 0.804339036816, 0.061654997099
0, 11.0, 9, no_regularization, 0.0151157331513, 0.61425924961, 0.0246080676211, -0.112830719672, 0.785255965489, 0.143686548885
0, 11.0, 10, no_regularization, 0.0242930230215, 0.567442961445, 0.042811391932, -0.0842761366287, 0.699066783945, 0.120555200968
0, 11.0, 6, regularization, 0.00227382508959, 0.556736918081, 0.00408420030314, -0.0415986768773, 0.551129438935, 0.0754789600021
0, 11.0, 7, regularization, -0.00361362046842, 0.269873714059, 0.0133900423797, -0.00225071793292, 0.359235968301, 0.0062652911499
0, 11.0, 8, regularization, -0.0344480129474, 0.403099768545, 0.0854577839917, -0.0501579123879, 0.784559589367, 0.0639312973389
0, 11.0, 9, regularization, 0.0156328385136, 0.528470884208, 0.0295812673523, -0.100407722774, 0.727956806296, 0.137930879835
0, 11.0, 10, regularization, 0.0288294602846, 0.492414551414, 0.0585471331053, -0.0812135294417, 0.662865536475, 0.122518859366
0, 11.0, 26, no_regularization, -0.0148340989718, 0.356689128996, 0.0415883125273, 0.0269759571951, 0.340912286451, 0.0791287327186
0, 11.0, 27, no_regularization, -0.0149877338764, 0.54623526185, 0.0274382393873, -0.149706629842, 0.720725850221, 0.20771647055
0, 11.0, 28, no_regularization, 0.00555034620404, 0.330122240882, 0.0168130029325, -0.242955097189, 0.549401228004, 0.442217972594
0, 11.0, 29, no_regularization, 0.0160665778054, 0.521597131919, 0.0308026574961, 0.0543225928704, 0.551294830399, 0.0985363726904
0, 11.0, 30, no_regularization, -0.0180410851887, 0.573208695948, 0.0314738511755, -0.0720243401418, 0.808429457203, 0.0890916820263
0, 11.0, 26, regularization, -0.0114498322229, 0.251625201196, 0.0455035193949, 0.0357064037141, 0.299323828256, 0.119290214622
0, 11.0, 27, regularization, -0.0155529632577, 0.456815317437, 0.0340465012097, -0.14696108648, 0.674195358732, 0.217979973575
0, 11.0, 28, regularization, 0.00379637581742, 0.240797992829, 0.0157658117197, -0.245544896005, 0.530996754808, 0.462422592571
0, 11.0, 29, regularization, 0.0123169393925, 0.472736090958, 0.0260545780787, 0.0567215748325, 0.522495745598, 0.108558921887
0, 11.0, 30, regularization, -0.0228676150221, 0.515794301406, 0.0443347570141, -0.0726848300056, 0.791734949141, 0.0918044985691
0, 3.0, 16, no_regularization, -0.0287213349401, 0.00881606948189, 3.25783899493, 0.0144470255859, 0.00962842259515, 1.50045611762
0, 3.0, 17, no_regularization, -0.0287447038929, 0.00598576476686, 4.80217733447, 0.0146468395904, 0.0154193701258, 0.949898696956
0, 3.0, 18, no_regularization, -0.0287469709137, 0.010197441189, 2.81903767631, 0.0151600011919, 0.0167650049345, 0.904264642396
0, 3.0, 19, no_regularization, -0.0287462780003, 0.00907490114257, 3.16766844604, 0.0151391474384, 0.00987251249971, 1.53346449942
0, 3.0, 20, no_regularization, -0.0287376997171, 0.00612739847181, 4.6900327846, 0.0150232302616, 0.00999929165837, 1.50242944949
0, 3.0, 16, regularization, -0.0287211502219, 0.00581021585846, 4.94321569483, 0.0140069064625, 0.00514928405511, 2.7201658158
0, 3.0, 17, regularization, -0.028741960763, 0.00573611382051, 5.01070265729, 0.0145414408719, 0.00528416525144, 2.75188987854
0, 3.0, 18, regularization, -0.0287474205027, 0.00574675678449, 5.00237291759, 0.0146868436254, 0.00546634420865, 2.68677621914
0, 3.0, 19, regularization, -0.0287499244923, 0.00576517360444, 4.98682719115, 0.0145983389384, 0.00564431689235, 2.58637833715
0, 3.0, 20, regularization, -0.0287474036871, 0.00587068545282, 4.89677124045, 0.0144925557611, 0.00538596892485, 2.69079825066
0, 9.0, 16, no_regularization, -0.0401742294706, 0.340871113273, 0.117857535902, 0.0149978411077, 0.307983928395, 0.0486968303372
0, 9.0, 17, no_regularization, -0.0187609815337, 0.617213082497, 0.0303962797707, -0.0463700398943, 0.745046538505, 0.0622377764312
0, 9.0, 18, no_regularization, -0.0540499907732, 0.226171276106, 0.238978139504, 0.0265122824823, 0.228912445332, 0.115818440731
0, 9.0, 19, no_regularization, -0.0406326018777, 0.561804501392, 0.072325162538, -0.0405324203789, 0.702902930526, 0.0576643212293
0, 9.0, 20, no_regularization, -0.0576007857503, 0.286804686635, 0.200836277908, 0.032944743042, 0.217406271269, 0.15153538511
0, 9.0, 16, regularization, -0.0412618114003, 0.259102769364, 0.159248824324, 0.0196011733065, 0.213541866057, 0.0917907746544
0, 9.0, 17, regularization, -0.0148244959676, 0.592250361008, 0.0250307926235, -0.0440557403684, 0.68222181889, 0.0645768563077
0, 9.0, 18, regularization, -0.0566807307225, 0.13571906887, 0.417632770357, 0.0367624122897, 0.140188171391, 0.262236192433
0, 9.0, 19, regularization, -0.0406908908638, 0.496050947069, 0.0820296606713, -0.0555836495241, 0.650490619665, 0.0854488102422
0, 9.0, 20, regularization, -0.0577735995354, 0.184122461918, 0.313778117747, 0.0328206697093, 0.14044304452, 0.233693806777
0, 5.0, 6, no_regularization, -0.0478811029369, 0.0440835569567, 1.08614427334, 0.0239436348818, 0.0503618739561, 0.475431770125
0, 5.0, 7, no_regularization, -0.0479042785786, 0.0427430337835, 1.120750549, 0.0243638159528, 0.0601919840199, 0.404768447985
0, 5.0, 8, no_regularization, -0.0478408938552, 0.0385464260991, 1.24112398208, 0.0234638666648, 0.0626727357441, 0.374387145961
0, 5.0, 9, no_regularization, -0.0479184616454, 0.041635357419, 1.15090789694, 0.0230728553604, 0.0610920689713, 0.377673497541
0, 5.0, 10, no_regularization, -0.047869669914, 0.0649741594388, 0.73674935278, 0.0245131052966, 0.0563505902965, 0.435010621319
0, 5.0, 6, regularization, -0.0478858080486, 0.00995026291506, 4.81251686085, 0.0233457783383, 0.00544307748769, 4.28907697732
0, 5.0, 7, regularization, -0.0478990642428, 0.0107022382331, 4.47561184861, 0.0236483311579, 0.00534861653049, 4.42139215311
0, 5.0, 8, regularization, -0.04785194238, 0.00992935472556, 4.81923989046, 0.0232347084151, 0.00538144928362, 4.31755595761
0, 5.0, 9, regularization, -0.0479092996149, 0.011491387477, 4.1691483914, 0.0234496973368, 0.00544793618361, 4.30432672969
0, 5.0, 10, regularization, -0.0478697159514, 0.0102682106538, 4.66193357007, 0.0234103693244, 0.00614852381409, 3.80747802762
0, 11.0, 16, no_regularization, -0.0410355984521, 0.484469440791, 0.0847021401084, -0.140633831295, 0.695727333961, 0.202139292838
0, 11.0, 17, no_regularization, 0.00935307924554, 0.526215679935, 0.0177742313697, -0.0191022980465, 0.713394295874, 0.0267766341237
0, 11.0, 18, no_regularization, -0.0320270203858, 0.535916124613, 0.0597612553811, -3.85616389272e-05, 0.534505839736, 7.21444670207e-05
0, 11.0, 19, no_regularization, 0.00280082047861, 0.544371832592, 0.0051450503331, -0.126280389321, 0.821953239005, 0.153634517547
0, 11.0, 20, no_regularization, 0.00543142400091, 0.603239437209, 0.00900376146831, -0.0978388999016, 0.781181440475, 0.125244782879
0, 11.0, 16, regularization, -0.0308144512429, 0.37023306858, 0.0832298729044, -0.137264841852, 0.664448572, 0.206584599075
0, 11.0, 17, regularization, 0.0101954799912, 0.430356512485, 0.0236907765897, -0.0158688864402, 0.666259210406, 0.0238178867809
0, 11.0, 18, regularization, -0.0304516670492, 0.471728263719, 0.0645534079496, -0.00571201583295, 0.511181077908, 0.0111741535041
0, 11.0, 19, regularization, -4.36706054063e-05, 0.492523295518, 8.86670860113e-05, -0.122598095497, 0.789427323221, 0.15530004079
0, 11.0, 20, regularization, 0.00238707277067, 0.56027648444, 0.00426052643108, -0.0885897282063, 0.742672646576, 0.11928502903
0, 11.0, 21, no_regularization, 0.00496714683163, 0.373260304949, 0.0133074606803, 0.027505848026, 0.354791283702, 0.0775268426522
0, 11.0, 22, no_regularization, -0.00550897931587, 0.42774275764, 0.0128791878237, -0.048204553134, 0.723664482808, 0.066611743811
0, 11.0, 23, no_regularization, -0.0169671994973, 0.447500105271, 0.0379155206836, -0.0290653953904, 0.655042822432, 0.0443717485254
0, 11.0, 24, no_regularization, -0.00286812998244, 0.639328467297, 0.00448616029028, -0.0184422099651, 0.619099063155, 0.029788786743
0, 11.0, 25, no_regularization, -0.0258838268626, 0.592696082289, 0.0436713311191, -0.0434300963331, 0.684098419856, 0.0634851580891
0, 11.0, 21, regularization, 0.00175272692559, 0.277948727788, 0.00630593613267, 0.0381131698504, 0.3194852019, 0.119295571825
0, 11.0, 22, regularization, -0.0104231038248, 0.32194295352, 0.0323756234165, -0.0495363391529, 0.727099969564, 0.0681286497407
0, 11.0, 23, regularization, -0.0167652723523, 0.337734166147, 0.0496404392353, -0.0268224888929, 0.603488020741, 0.0444457685505
0, 11.0, 24, regularization, -0.00313309472784, 0.594576066131, 0.00526945988295, -0.000603211800185, 0.575384457639, 0.00104836304175
0, 11.0, 25, regularization, -0.0243160936388, 0.518274789275, 0.0469173769244, -0.0307899024801, 0.646788877897, 0.0476042546994
0, 11.0, 11, no_regularization, 0.0155772324171, 0.522063348354, 0.0298378203838, -0.0770582064085, 0.780850153859, 0.0986850114938
0, 11.0, 12, no_regularization, -0.0388712139458, 0.547628052641, 0.0709810495615, -0.129529373157, 0.857775213192, 0.151006197387
0, 11.0, 13, no_regularization, 0.00916752635394, 0.506345640208, 0.0181052736036, -0.139401601831, 0.797400880763, 0.174819974738
0, 11.0, 14, no_regularization, 0.00792007235518, 0.585779128984, 0.0135205779163, -0.214909758783, 0.7515788665, 0.285944387691
0, 11.0, 15, no_regularization, -0.0366112394027, 0.526615815431, 0.0695217240537, -0.118051298363, 0.805186713887, 0.146613569657
0, 11.0, 11, regularization, 0.0178617681584, 0.443777280545, 0.0402493974826, -0.0884954306755, 0.772036029409, 0.114626037263
0, 11.0, 12, regularization, -0.036205751046, 0.486213849139, 0.0744646642833, -0.132474888004, 0.790131499122, 0.167661823572
0, 11.0, 13, regularization, 0.00592950812249, 0.452208831779, 0.0131123226832, -0.135347170197, 0.751496673313, 0.180103485489
0, 11.0, 14, regularization, 0.012468822993, 0.532037353845, 0.0234359916704, -0.212636947498, 0.740226803375, 0.287259183981
0, 11.0, 15, regularization, -0.0298440500321, 0.440909660201, 0.0676874487587, -0.117921084135, 0.754022186431, 0.156389409034
0, 0.5, 16, no_regularization, -0.00478049599745, 0.00153050994216, 3.12346615058, 0.00217786023858, 0.00486238433254, 0.447899649562
0, 0.5, 17, no_regularization, -0.00480096619814, 0.0014326806532, 3.35103722342, 0.00227232357239, 0.00509207405214, 0.446247157667
0, 0.5, 18, no_regularization, -0.00462868543464, 0.00511076586211, 0.905673544733, 0.00231752306981, 0.00476474827769, 0.486389402913
0, 0.5, 19, no_regularization, -0.00477961022792, 0.00147917177906, 3.23127461974, 0.00235109359542, 0.00513215942731, 0.458110007829
0, 0.5, 20, no_regularization, -0.00478609455565, 0.00156242500878, 3.06324753429, 0.00233577230459, 0.00500335054155, 0.466841626464
0, 0.5, 16, regularization, -0.00478322687525, 0.00151793892415, 3.15113263066, 0.00151596152387, 0.00162979350328, 0.930155581561
0, 0.5, 17, regularization, -0.00479195352161, 0.00148583903357, 3.22508253811, 0.00165029910324, 0.00161177203094, 1.02390354936
0, 0.5, 18, regularization, -0.00479512222145, 0.00145772861774, 3.2894478184, 0.00177651856665, 0.00170094206988, 1.04443214035
0, 0.5, 19, regularization, -0.00477442377079, 0.00149958819426, 3.18382325832, 0.00183772582012, 0.00211075778835, 0.870647418789
0, 0.5, 20, regularization, -0.00478555292031, 0.00158666089813, 3.01611574719, 0.00160165232448, 0.00158536445676, 1.01027389485
0, 9.0, 1, no_regularization, 0.0166355363361, 0.321955811084, 0.0516702471688, -0.257560770138, 0.57216101845, 0.450154347871
0, 9.0, 2, no_regularization, -0.0504373556564, 0.379949377654, 0.132747567499, 0.0228591520048, 0.284448372363, 0.0803630965256
0, 9.0, 3, no_regularization, -0.0878618729816, 0.245353888596, 0.358102630793, 0.0386587819111, 0.256047007478, 0.150983142869
0, 9.0, 4, no_regularization, 0.00879812391647, 0.414406966986, 0.0212306370727, 0.0378757779497, 0.546572247199, 0.0692969285282
0, 9.0, 5, no_regularization, -0.0505421022057, 0.317046837436, 0.159415254271, 0.0276423899438, 0.287386975724, 0.0961852563921
0, 9.0, 1, regularization, 0.0143580840561, 0.244330822588, 0.058764931514, -0.254793056741, 0.554620670742, 0.459400578057
0, 9.0, 2, regularization, -0.0443219255457, 0.252226117614, 0.175722982081, 0.0207996601511, 0.203065466707, 0.102428347313
0, 9.0, 3, regularization, -0.0818500775564, 0.122070287142, 0.670515974629, 0.0431477581344, 0.146098781524, 0.295332772008
0, 9.0, 4, regularization, 0.0088910798022, 0.364307980028, 0.0244053940336, 0.0377021500372, 0.487790477915, 0.077291689248
0, 9.0, 5, regularization, -0.051845211181, 0.234854230216, 0.220754853483, 0.0241515368449, 0.224903282442, 0.107386324391
0, 0.5, 6, no_regularization, -0.00479118368214, 0.00154507975471, 3.10092968828, 0.0021910857333, 0.00492269404769, 0.445098905614
0, 0.5, 7, no_regularization, -0.00477778175161, 0.00148979675768, 3.2070023827, 0.00239679169792, 0.00501195413445, 0.478215010278
0, 0.5, 8, no_regularization, -0.00478653384785, 0.00146006894158, 3.27829303914, 0.00222390023913, 0.00495815444913, 0.448533877262
0, 0.5, 9, no_regularization, -0.00479314101544, 0.00142413436494, 3.36565224002, 0.00232161114593, 0.0046865998807, 0.495372168529
0, 0.5, 10, no_regularization, -0.00478689945826, 0.00152321499479, 3.14262889654, 0.00234928007439, 0.00487371134531, 0.482031024806
0, 0.5, 6, regularization, -0.00479038900154, 0.00157072172429, 3.04980120124, 0.00155204210515, 0.00148170016961, 1.04747379867
0, 0.5, 7, regularization, -0.00478001526676, 0.00154732637748, 3.0892094495, 0.00170549772514, 0.00192073304508, 0.887941054331
0, 0.5, 8, regularization, -0.00478851638229, 0.00151310137617, 3.16470294568, 0.00168140184715, 0.00159763673612, 1.05243063654
0, 0.5, 9, regularization, -0.0047882038651, 0.00148988652144, 3.2138044047, 0.0017378283463, 0.00170410553356, 1.01978915746
