blackman, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
0, 7.0, 27, no_regularization, 0.0039800025317, 0.318040818386, 0.0125141249224, -0.00505079136159, 0.374445433916, 0.0134887246688
0, 7.0, 28, no_regularization, -0.0444703577069, 0.418026843067, 0.106381583969, -0.171551925187, 0.829760546876, 0.206748713027
0, 7.0, 29, no_regularization, -0.0397019964805, 0.332738712249, 0.119318837932, 0.0130429917484, 0.366697247791, 0.0355688291281
0, 7.0, 30, no_regularization, -0.0100865378802, 0.547437607143, 0.0184249999427, 0.0535096032513, 0.685414297776, 0.0780689918855
0, 7.0, 26, regularization, -0.0431429880756, 0.164848643917, 0.261712726599, 0.0475297286363, 0.25457780807, 0.186700203748
0, 7.0, 27, regularization, 0.00633425381877, 0.221904326417, 0.028544976662, -0.00285365671011, 0.369853924829, 0.00771563181715
0, 7.0, 28, regularization, -0.041285973033, 0.307152524172, 0.134415216493, -0.179592007621, 0.798401544659, 0.224939454116
0, 7.0, 29, regularization, -0.0363837858686, 0.266938476505, 0.13630026793, 0.016255295353, 0.35346324661, 0.0459886438235
0, 7.0, 30, regularization, -0.0104248953724, 0.460079851646, 0.0226588826594, 0.0581958525079, 0.613266716672, 0.0948948490531
0, 9.0, 26, no_regularization, -0.0391650746166, 0.568304941222, 0.0689155975529, -0.0519741417472, 0.539148807551, 0.0964003648331
0, 9.0, 27, no_regularization, -0.0223636777224, 0.532819806151, 0.0419723093328, -0.0284697483946, 0.814912044087, 0.0349359769575
0, 9.0, 28, no_regularization, -0.00239281813673, 0.332179219433, 0.00720339502516, -0.00405689632676, 0.411644911078, 0.00985532972129
0, 9.0, 29, no_regularization, -0.00464687146758, 0.317085782797, 0.0146549347832, -0.0468263883021, 0.399996102489, 0.117067111431
0, 9.0, 30, no_regularization, 0.0270075811432, 0.519062523372, 0.0520314604256, 0.00567919761326, 0.642224434944, 0.00884301079848
0, 9.0, 26, regularization, -0.0416639261693, 0.473250441886, 0.0880377966544, -0.054929394432, 0.529001764298, 0.103835938061
0, 9.0, 27, regularization, -0.0200702804441, 0.437844608159, 0.0458388206001, -0.0177356550121, 0.786320887358, 0.0225552383222
0, 9.0, 28, regularization, -0.00267069998257, 0.271242221736, 0.0098461808987, -0.00766590139083, 0.354292749435, 0.0216371952377
0, 9.0, 29, regularization, -0.00194349296914, 0.247304763361, 0.00785869605876, -0.0626475315134, 0.309471832999, 0.202433710707
0, 9.0, 30, regularization, 0.035163352163, 0.463830444691, 0.0758107894069, -0.00161852222246, 0.610002555748, 0.0026533040021
0, 3.0, 16, no_regularization, -0.0348214806527, 0.00213746247818, 16.2910371565, 0.0202437086668, 0.0142192133153, 1.42368696621
0, 3.0, 17, no_regularization, -0.0347307169918, 0.00182639681342, 19.0159754641, 0.0205622437128, 0.0138278231694, 1.48701957357
0, 3.0, 18, no_regularization, -0.0344673283065, 0.00154783649188, 22.268068034, 0.0206178630427, 0.0126645832314, 1.62799380492
0, 3.0, 19, no_regularization, -0.0343478152899, 0.00186886298585, 18.3789906215, 0.0209398182204, 0.0143525277343, 1.45896378729
0, 3.0, 20, no_regularization, -0.0346553613585, 0.00255437708892, 13.5670498725, 0.0211546463352, 0.0156240450455, 1.35398011678
0, 3.0, 16, regularization, -0.0348268458951, 0.00178384800065, 19.5234380297, 0.0174364534861, 0.00431833443747, 4.03777283548
0, 3.0, 17, regularization, -0.0347233880929, 0.0016124657551, 21.5343414166, 0.0175701058813, 0.00365551208475, 4.80646910036
0, 3.0, 18, regularization, -0.0344750682506, 0.00145855134797, 23.6365132422, 0.0180284002395, 0.00349238577013, 5.16220183742
0, 3.0, 19, regularization, -0.0343436237184, 0.00167416594494, 20.5138706961, 0.0181104019325, 0.00382152344885, 4.7390529392
0, 3.0, 20, regularization, -0.0346255258543, 0.00213327092587, 16.2311900633, 0.0182155363042, 0.00422491960057, 4.31145158402
0, 11.0, 16, no_regularization, -0.0223566481589, 0.503778766774, 0.0443779087834, -0.081274442328, 0.794644686918, 0.102277714387
0, 11.0, 17, no_regularization, 0.00735873355924, 0.496934441227, 0.0148082582907, 0.0562358381671, 0.786635932526, 0.0714890279504
0, 11.0, 18, no_regularization, -0.000673864758137, 0.50531354737, 0.00133355767255, 0.0364183238776, 0.818873390772, 0.0444736931106
0, 11.0, 19, no_regularization, -0.0120417393379, 0.397837808993, 0.0302679611281, -0.00790945392114, 0.564247432252, 0.0140177047675
0, 11.0, 20, no_regularization, -0.0410101187184, 0.467383200153, 0.0877441009968, -0.0246161187978, 0.715038789061, 0.0344262705386
0, 11.0, 16, regularization, -0.0191443788705, 0.400147436177, 0.0478433125883, -0.0128698253538, 0.693911675158, 0.0185467773702
0, 11.0, 17, regularization, 0.00638880807262, 0.427392527148, 0.0149483382764, 0.0600786402453, 0.755681952953, 0.0795025473489
0, 11.0, 18, regularization, 0.00362905039121, 0.419614477697, 0.00864853474821, 0.0492041135, 0.784651560493, 0.0627082337911
0, 11.0, 19, regularization, -0.0144362379813, 0.27069170184, 0.0533309217948, -0.0220567590388, 0.522780724611, 0.0421912247343
0, 11.0, 20, regularization, -0.0373696304485, 0.355931486357, 0.104991078005, -0.0297452039086, 0.697127756816, 0.0426682248954
0, 1.0, 1, no_regularization, -0.0124123416842, 0.000790430944485, 15.7032587993, 0.00642435571463, 0.00361673387033, 1.77628654608
0, 1.0, 2, no_regularization, -0.0121036578156, 0.000639076059323, 18.9393072061, 0.00591586900035, 0.00281433232831, 2.10205061458
0, 1.0, 3, no_regularization, -0.0121664781785, 0.000695354198308, 17.4968069627, 0.00637045172542, 0.00321805566129, 1.97959650048
0, 1.0, 4, no_regularization, -0.0120810223797, 0.000736013324537, 16.4141354198, 0.00637596800779, 0.00338022606972, 1.88625490611
0, 1.0, 5, no_regularization, -0.0122456978325, 0.000754138705373, 16.2379914269, 0.00663900134064, 0.0036490540553, 1.8193759917
0, 1.0, 1, regularization, -0.0124265869922, 0.000713274572911, 17.4218841722, 0.00610503284065, 0.00289956063325, 2.10550273398
0, 1.0, 2, regularization, -0.0121095140539, 0.000625002169081, 19.3751552442, 0.00559688939786, 0.0025387195888, 2.20461110497
0, 1.0, 3, regularization, -0.0121767531956, 0.000654474574052, 18.6053877086, 0.00597671110741, 0.00264989927223, 2.25544841271
0, 1.0, 4, regularization, -0.012092368927, 0.000694876674098, 17.4021799519, 0.00602602680029, 0.00277433213596, 2.17206394367
0, 1.0, 5, regularization, -0.0122470203319, 0.000665007351214, 18.4163683447, 0.00637959961112, 0.00295835060827, 2.15647178306
0, 11.0, 6, no_regularization, 0.0214952972432, 0.577314773775, 0.0372332360433, -0.0138512705209, 0.693509806755, 0.019972710387
0, 11.0, 7, no_regularization, 0.00471012013283, 0.478241440176, 0.00984883311472, 0.00435908995412, 0.578998769223, 0.00752866877415
0, 11.0, 8, no_regularization, -0.0569931578673, 0.5225932373, 0.109058353227, -0.0637043695398, 0.732679804412, 0.0869470799606
0, 11.0, 9, no_regularization, 0.0226078645451, 0.561491956732, 0.0402639152246, 0.0323597480951, 0.704039416688, 0.045962977822
0, 11.0, 10, no_regularization, -0.0715275036749, 0.690458947746, 0.103594144023, 0.0748080191163, 0.517961470616, 0.14442776801
0, 11.0, 6, regularization, 0.0210202149811, 0.511817075322, 0.041069780581, -0.00440921925241, 0.656360112681, 0.00671768312428
0, 11.0, 7, regularization, 0.010620387018, 0.357655516197, 0.0296944588774, -0.00242047998285, 0.51211007189, 0.00472648384735
0, 11.0, 8, regularization, -0.0593565928758, 0.417341929426, 0.14222532818, -0.0674929515362, 0.671541260733, 0.100504548987
0, 11.0, 9, regularization, 0.0231160589732, 0.471748534966, 0.0490008071247, 0.0329419892504, 0.624877149236, 0.0527175450258
0, 11.0, 10, regularization, -0.0827328601521, 0.667688692779, 0.123909332368, 0.0554739489188, 0.469777545184, 0.118085569409
0, 7.0, 11, no_regularization, -0.00049210464557, 0.557498223142, 0.000882701729158, -0.0280325034803, 0.743215125539, 0.037717886137
0, 7.0, 12, no_regularization, 0.0105189914708, 0.544857561744, 0.0193059474795, -0.0642008495318, 0.869521622542, 0.073834678595
0, 7.0, 13, no_regularization, -0.0033367416021, 0.47988534246, 0.00695320591581, 0.00518508873975, 0.70893061366, 0.0073139580092
0, 7.0, 14, no_regularization, -0.0660576087504, 0.169859583178, 0.388895389441, 0.0329249829806, 0.172382280061, 0.190999811401
0, 7.0, 15, no_regularization, -0.0644198209302, 0.17013351851, 0.378642735978, 0.0464191295508, 0.178881663127, 0.259496299059
0, 7.0, 11, regularization, -0.00354147204773, 0.478509048159, 0.00740105555235, -0.0438863241097, 0.693673714475, 0.0632665231417
0, 7.0, 12, regularization, 0.0155617077696, 0.446680231518, 0.0348385862448, -0.0633573118192, 0.843933993605, 0.075073776266
0, 7.0, 13, regularization, -0.0177869830615, 0.420895157567, 0.0422598900029, 0.0176779387683, 0.673343992623, 0.0262539488908
0, 7.0, 14, regularization, -0.0664810707439, 0.10364096437, 0.641455539786, 0.031504096708, 0.123881201658, 0.254308937
0, 7.0, 15, regularization, -0.0641779108933, 0.124079855727, 0.517230702094, 0.0429236815844, 0.148245850358, 0.289543899412
0, 11.0, 21, no_regularization, 0.00107082231137, 0.345439873842, 0.00309988044941, -0.0205341592892, 0.433534713032, 0.0473645100887
0, 11.0, 22, no_regularization, -0.0762041270509, 0.425469406878, 0.179106008138, 0.0235070290738, 0.610980346637, 0.0384742802336
0, 11.0, 23, no_regularization, -0.00183322836904, 0.455708354467, 0.00402281053456, -0.105343440877, 0.755595188338, 0.139417829153
0, 11.0, 24, no_regularization, 0.00210808914439, 0.385675922172, 0.00546595995032, -0.0131520524138, 0.730577611046, 0.0180022658988
0, 11.0, 25, no_regularization, -0.0248494117633, 0.374299175671, 0.0663891704242, 0.021588233466, 0.430623743825, 0.0501324735933
0, 11.0, 21, regularization, 0.00566927160805, 0.239905435906, 0.0236312761594, -0.0175121212284, 0.38081382892, 0.0459860433065
0, 11.0, 22, regularization, -0.0718268448186, 0.318918038245, 0.225220389583, 0.0138853780257, 0.547739362671, 0.0253503380841
0, 11.0, 23, regularization, -0.00215673925703, 0.346850312127, 0.00621806924089, -0.0973822307734, 0.721266228852, 0.135015652859
0, 11.0, 24, regularization, 0.000345839028023, 0.262460335501, 0.00131768111689, -0.00669499533242, 0.685899489787, 0.00976089854579
0, 11.0, 25, regularization, -0.028981694163, 0.292224957702, 0.0991759717954, 0.0335244521523, 0.360005025619, 0.0931221782102
0, 1.0, 6, no_regularization, -0.0125224857708, 0.000688952378843, 18.176126762, 0.00674580193649, 0.00320668516345, 2.10366830314
0, 1.0, 7, no_regularization, -0.01230654009, 0.00107161446897, 11.4841115405, 0.00805733199653, 0.00943728001282, 0.8537769342
0, 1.0, 8, no_regularization, -0.0120958998618, 0.00106934358226, 11.3115186386, 0.00624590407504, 0.00457880041301, 1.36409179516
0, 1.0, 9, no_regularization, -0.0119627836586, 0.000695603120393, 17.1977141963, 0.00631070971005, 0.00300190663449, 2.1022338395
0, 1.0, 10, no_regularization, -0.0120859609454, 0.00118982406491, 10.1577714738, 0.0063813419055, 0.00587243740001, 1.0866598434
0, 1.0, 6, regularization, -0.0125174167189, 0.00057036436348, 21.9463513507, 0.0061349865873, 0.00255586301019, 2.40035814237
0, 1.0, 7, regularization, -0.0123116480983, 0.000882367940073, 13.9529639951, 0.00637024296028, 0.00293718996743, 2.16882225219
0, 1.0, 8, regularization, -0.0120833538424, 0.000946112446853, 12.7715832114, 0.00601146084385, 0.00309783360294, 1.94053703793
0, 1.0, 9, regularization, -0.0119796191631, 0.000662787096205, 18.074611337, 0.0058324285166, 0.00256837838697, 2.27086030088
0, 1.0, 10, regularization, -0.0120942760597, 0.000995713945458, 12.1463359179, 0.006421663427, 0.0030192442753, 2.12691085631
0, 7.0, 16, no_regularization, -0.0178001662809, 0.441242676667, 0.0403409897141, -0.152605037922, 0.568539775102, 0.26841576369
0, 7.0, 17, no_regularization, -0.0658002174713, 0.246649425136, 0.266776285552, 0.0324901504184, 0.287376195276, 0.113057904421
0, 7.0, 18, no_regularization, -0.0497548483085, 0.156655776573, 0.317606215341, 0.0395345734266, 0.180454046685, 0.219083883974
0, 7.0, 19, no_regularization, -0.0527614742177, 0.269732066952, 0.195606977005, 0.0437174379369, 0.284000741522, 0.153934238702
0, 7.0, 20, no_regularization, -0.0237400922903, 0.383762037431, 0.0618614922134, 0.0321055199565, 0.550075678364, 0.0583656417095
0, 7.0, 16, regularization, -0.0191658312525, 0.304094012223, 0.0630260067022, -0.141947736477, 0.477731930259, 0.297128425978
0, 7.0, 17, regularization, -0.0645288208077, 0.19809687084, 0.32574376634, 0.0360401454264, 0.262828296523, 0.13712429713
0, 7.0, 18, regularization, -0.0502868045707, 0.122072989225, 0.411940470125, 0.044885329723, 0.155379602437, 0.288875302929
0, 7.0, 19, regularization, -0.0418661029043, 0.20829302699, 0.200996180762, 0.0355726353681, 0.251455471035, 0.141466937354
0, 7.0, 20, regularization, -0.0160485953798, 0.271542276441, 0.059101645571, 0.0354099575313, 0.513003107654, 0.0690248402067
0, 5.0, 6, no_regularization, -0.0556896317728, 0.00204093051044, 27.2863928919, 0.03300944019, 0.0170149357428, 1.94002732006
0, 5.0, 7, no_regularization, -0.0552629305575, 0.00243293983456, 22.7144665777, 0.0333984420253, 0.0178548648984, 1.87055137159
0, 5.0, 8, no_regularization, -0.055726782548, 0.0197779247998, 2.81762536324, 0.0331632188242, 0.0230787610436, 1.43695836885
0, 5.0, 9, no_regularization, -0.0565039665826, 0.00214200923883, 26.3789555891, 0.0341739263889, 0.01851002261, 1.84623904082
0, 5.0, 10, no_regularization, -0.0564341666786, 0.0591109445408, 0.954716036378, 0.0344190091161, 0.0768209393228, 0.448042023692
0, 5.0, 6, regularization, -0.0557040983493, 0.00241894363881, 23.028274597, 0.0290995842034, 0.00545300032575, 5.33643544198
0, 5.0, 7, regularization, -0.055224855163, 0.00250003593416, 22.0896245564, 0.0296337656809, 0.005909452518, 5.01463808883
0, 5.0, 8, regularization, -0.0557336863689, 0.00313845427581, 17.7583235156, 0.0297749612749, 0.00695104575554, 4.28352255503
0, 5.0, 9, regularization, -0.0565012941156, 0.00234971135189, 24.0460574318, 0.0302521378723, 0.00695168167472, 4.35177260523
0, 5.0, 10, regularization, -0.055842892715, 0.00373061277939, 14.9688257713, 0.0303336035253, 0.00818873905011, 3.70430701719
0, 9.0, 16, no_regularization, 0.0191555172715, 0.330805101366, 0.0579057493142, 0.0478104222456, 0.389870218487, 0.122631634781
0, 9.0, 17, no_regularization, -0.0483836977606, 0.464142424284, 0.104243213352, 0.0290920068811, 0.881466009109, 0.0330041165291
0, 9.0, 18, no_regularization, -0.0370270048383, 0.528534625935, 0.0700559679943, 0.0382987278343, 0.627996719899, 0.0609855539381
0, 9.0, 19, no_regularization, 0.0212953502305, 0.42358611091, 0.0502739577196, 0.0520855477608, 0.679217074743, 0.076684685497
0, 9.0, 20, no_regularization, 0.0143324138833, 0.808870440975, 0.0177190476462, 0.0613563956688, 0.683172099445, 0.0898110384171
0, 9.0, 16, regularization, 0.0132907390447, 0.248269917274, 0.0535334251957, 0.044630913648, 0.368886106886, 0.120988328958
0, 9.0, 17, regularization, -0.0450715410928, 0.387009677652, 0.116461018149, 0.0253524852486, 0.8693674721, 0.0291619896789
0, 9.0, 18, regularization, -0.0494570999459, 0.452927423758, 0.109194315362, 0.0294029806407, 0.567896325952, 0.0517752612528
0, 9.0, 19, regularization, 0.0136477789825, 0.337552023817, 0.0404316313325, 0.0573762745066, 0.740120184639, 0.0775229154635
0, 9.0, 20, regularization, 0.0151256246508, 0.756362858054, 0.0199978416309, 0.0572354981501, 0.65649133958, 0.0871839348051
0, 0.5, 1, no_regularization, -0.00679412979992, 0.000538025931904, 12.6278853807, 0.00324762261358, 0.00200233948791, 1.6219140826
0, 0.5, 2, no_regularization, -0.00596891986916, 0.000443148117329, 13.4693562621, 0.00291693088309, 0.00196906861294, 1.48137594796
0, 0.5, 3, no_regularization, -0.00645193118272, 0.000502803085028, 12.831924415, 0.0032407514833, 0.00197335471901, 1.64225491347
0, 0.5, 4, no_regularization, -0.00619317475322, 0.000476452828285, 12.9985055929, 0.00322940243595, 0.00194979227605, 1.65628024873
0, 0.5, 5, no_regularization, -0.00608812761708, 0.00051393877884, 11.8460172062, 0.00311057835672, 0.00225920283736, 1.37684775589
0, 0.5, 1, regularization, -0.00680563307811, 0.000762718413809, 8.92286452628, 0.00315032789391, 0.00223198279215, 1.41144811017
0, 0.5, 2, regularization, -0.00599262900144, 0.00082521937661, 7.26186171981, 0.00274841684082, 0.00236035500237, 1.16440825133
0, 0.5, 3, regularization, -0.00645856836129, 0.00074817255514, 8.63245827038, 0.00309910258614, 0.00218732518836, 1.41684583647
0, 0.5, 4, regularization, -0.00621478461379, 0.000858245621987, 7.24126573393, 0.00316552750553, 0.002315485128, 1.36711200053
0, 0.5, 5, regularization, -0.00613494213575, 0.000815289279296, 7.52486545762, 0.00306314456685, 0.00225288190043, 1.35965607708
0, 7.0, 1, no_regularization, 0.0171700712959, 0.593150298916, 0.0289472522011, 0.0215351962658, 0.599270701425, 0.0359356735021
0, 7.0, 2, no_regularization, -0.00114204557368, 0.370442303842, 0.00308292428224, 0.00225438641862, 0.434762154845, 0.00518533270087
0, 7.0, 3, no_regularization, -0.0201582519623, 0.399458376725, 0.0504639610455, -0.00136076854573, 0.797904758416, 0.00170542728487
0, 7.0, 4, no_regularization, -0.0804287336126, 0.284417229159, 0.282784323054, 0.0396441716731, 0.33531260281, 0.118230485048
0, 7.0, 5, no_regularization, -0.0264562829546, 0.459829718204, 0.0575349567616, 0.0685602829819, 0.560459128234, 0.122328782828
0, 7.0, 1, regularization, 0.0144564471525, 0.524189350451, 0.0275786738897, 0.0327843250216, 0.539322887573, 0.0607879357191
0, 7.0, 2, regularization, 0.000749832172368, 0.292693748503, 0.00256183186762, -0.00356859449943, 0.391936769687, 0.00910502605376
0, 7.0, 3, regularization, -0.0192661611002, 0.299541489594, 0.0643188398586, -0.00420845239496, 0.788393433719, 0.00533801045895
0, 7.0, 4, regularization, -0.0762031350315, 0.208788830037, 0.364977068065, 0.0260662540735, 0.320554005062, 0.0813162639113
0, 7.0, 5, regularization, -0.0242530584168, 0.375436243705, 0.0645996725769, 0.0786476214649, 0.499500637403, 0.157452494703
0, 7.0, 21, no_regularization, -0.0536293809985, 0.221944652441, 0.241634030866, 0.0448796734131, 0.243446044992, 0.184351622613
0, 7.0, 22, no_regularization, 0.0335905028826, 0.604943215027, 0.0555267040744, 0.0396502568287, 0.680408281784, 0.058274212543
0, 7.0, 23, no_regularization, 0.0303279053011, 0.522175869953, 0.0580798674282, 0.00938887766003, 0.492695403632, 0.0190561502925
0, 7.0, 24, no_regularization, -0.0759446133013, 0.0030164585696, 25.1767466879, 0.04466541234, 0.0266788806963, 1.67418614178
0, 7.0, 25, no_regularization, -0.0576811743646, 0.142216907147, 0.405585914655, 0.0335736518223, 0.151798730157, 0.221172152017
0, 7.0, 21, regularization, -0.0521222686802, 0.139922242882, 0.372508813514, 0.0417110049973, 0.193225369966, 0.215867124511
0, 7.0, 22, regularization, 0.031436890098, 0.527249471133, 0.0596243179352, 0.0353316452956, 0.614407995659, 0.0575051847391
0, 7.0, 23, regularization, 0.0324378075566, 0.431589660022, 0.0751589080122, 0.0181066460795, 0.426497934305, 0.0424542409777
0, 7.0, 24, regularization, -0.074162769789, 0.013167166012, 5.63240181837, 0.0427571631577, 0.0131854292022, 3.24275854067
0, 7.0, 25, regularization, -0.0565644541357, 0.0980132648321, 0.577110192509, 0.0296774315868, 0.137078548621, 0.21649945878
0, 3.0, 1, no_regularization, -0.0350648531599, 0.00172327131625, 20.3478424026, 0.0202683866903, 0.0122541869606, 1.65399685475
0, 3.0, 2, no_regularization, -0.0343735266425, 0.00138107571754, 24.8889515658, 0.0192844065322, 0.0113850645706, 1.69383374266
0, 3.0, 3, no_regularization, -0.0349357741138, 0.00150010552051, 23.288877773, 0.0205424325562, 0.0122726718513, 1.67383539666
0, 3.0, 4, no_regularization, -0.0345927719648, 0.00167977771289, 20.5936605179, 0.0206047605222, 0.0129149426563, 1.59542020979
0, 3.0, 5, no_regularization, -0.0345703277876, 0.00139664830214, 24.7523501332, 0.0213660274422, 0.0140796104713, 1.5175155226
0, 3.0, 1, regularization, -0.0350438579626, 0.00150614052598, 23.2673229078, 0.0178624195634, 0.00377820838205, 4.72774864625
0, 3.0, 2, regularization, -0.0343624954548, 0.00135986431827, 25.2690617682, 0.0170859153763, 0.00350535030196, 4.87423906441
0, 3.0, 3, regularization, -0.0349392270612, 0.00141339579573, 24.7200587172, 0.0176197786887, 0.00343552661889, 5.12869805515
0, 3.0, 4, regularization, -0.0345919218947, 0.00150060335312, 23.0520089288, 0.018025680097, 0.00376852819815, 4.78321486512
0, 3.0, 5, regularization, -0.0345561337944, 0.00133521585371, 25.8805598348, 0.0180106500263, 0.00329387922465, 5.46791451596
0, 11.0, 26, no_regularization, -0.0322318000565, 0.526618584576, 0.0612052080966, 0.0220475190322, 0.853272171805, 0.0258387883266
0, 11.0, 27, no_regularization, -0.0553417248204, 0.497910718114, 0.11114788818, -0.0969700520102, 0.715322249753, 0.135561353004
0, 11.0, 28, no_regularization, -0.0159563616017, 0.487952176486, 0.0327006669313, 0.0639776662631, 0.802369405839, 0.0797359243728
0, 11.0, 29, no_regularization, -0.0120139463364, 0.325047520116, 0.0369605845082, 0.0309674555674, 0.444921321957, 0.0696020937616
0, 11.0, 30, no_regularization, 0.0135941662294, 0.320369677206, 0.0424327494035, 0.0711774143718, 0.438829514044, 0.162198330089
0, 11.0, 26, regularization, -0.026185343359, 0.47010887508, 0.0557005935159, 0.0259292234901, 0.80529073691, 0.0321985865497
0, 11.0, 27, regularization, -0.0515888689555, 0.429998824405, 0.119974441853, -0.0862950786069, 0.71509875011, 0.120675750858
0, 11.0, 28, regularization, -0.0115497813876, 0.408485715077, 0.0282746273893, 0.0633004973222, 0.758968151819, 0.0834033643842
0, 11.0, 29, regularization, -0.0148736536744, 0.219404706723, 0.06779095078, 0.0144503098449, 0.415019792696, 0.0348183631221
