noInterp, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
0, 7.0, 12, regularization, 0.112310987903, 0.368075386798, 0.305130394293, -0.0207722385142, 0.556899614632, 0.0372997897079
0, 7.0, 13, regularization, 4.62029569894e-05, 0.241745726721, 0.000191122124954, 0.00662878787879, 0.329767208109, 0.0201014161377
0, 7.0, 14, regularization, -0.0424269153226, 0.120246125929, 0.352833947827, 0.0408189760508, 0.155728284354, 0.26211664901
0, 7.0, 15, regularization, -0.0524571572581, 0.135352809025, 0.387558689293, 0.0334112292278, 0.168376272771, 0.198431932706
0, 9.0, 11, no_regularization, -0.0315440188172, 0.544855352509, 0.0578942992337, 0.0550235215054, 0.729268025689, 0.0754503413932
0, 9.0, 12, no_regularization, 0.00524193548387, 0.326723848525, 0.0160439328428, -0.0515487536657, 0.372021136724, 0.138564045365
0, 9.0, 13, no_regularization, 0.013671875, 0.578257301364, 0.0236432379976, -0.00557490224829, 0.710753429323, 0.00784365156507
0, 9.0, 14, no_regularization, -0.0175991263441, 0.477644840682, 0.036845632665, -0.00176411290323, 0.647687318924, 0.00272371073461
0, 9.0, 15, no_regularization, -0.0348538306452, 0.401635656451, 0.0867797220823, 0.0292033235582, 0.863391627049, 0.0338239596531
0, 9.0, 11, regularization, -0.0344086021505, 0.512455856402, 0.0671445193194, 0.056253054741, 0.855869463257, 0.0657262084417
0, 9.0, 12, regularization, 0.0390793010753, 0.404532499656, 0.0966036130806, -0.0413688294233, 0.591126403512, 0.0699830513025
0, 9.0, 13, regularization, 0.00151629704301, 0.215898385671, 0.00702319768765, -0.0287451124145, 0.339268409249, 0.0847267580206
0, 9.0, 14, regularization, -0.0954175067204, 0.512136320485, 0.186312711877, -0.035175342131, 0.726735301691, 0.0484018624788
0, 9.0, 15, regularization, -0.0236601142473, 0.284604093453, 0.0831334291796, -0.0201765640274, 0.804345041593, 0.0250844637364
0, 5.0, 11, no_regularization, -0.0554771505376, 0.0476243408758, 1.16489067392, 0.0329071969697, 0.062063177578, 0.530220949908
0, 5.0, 12, no_regularization, -0.0555023521505, 0.0080888597555, 6.86157923714, 0.0322427908113, 0.0222059948234, 1.45198587443
0, 5.0, 13, no_regularization, -0.0557753696237, 0.00822171462247, 6.78390970555, 0.0322657013685, 0.0227029233235, 1.42121351109
0, 5.0, 14, no_regularization, -0.0561617943548, 0.0083418048728, 6.73257109357, 0.0327162756598, 0.0235998923835, 1.38628918845
0, 5.0, 15, no_regularization, -0.0560357862903, 0.00827936864436, 6.76812311389, 0.0337090664712, 0.0239608589381, 1.40683881818
0, 5.0, 11, regularization, -0.0556787634409, 0.00823740540223, 6.75925983026, 0.029760813783, 0.0155152587266, 1.91816419612
0, 5.0, 12, regularization, -0.0555443548387, 0.00808071261959, 6.87369511249, 0.0290047653959, 0.0139853212425, 2.07394345064
0, 5.0, 13, regularization, -0.0557081653226, 0.00819297281597, 6.79950569518, 0.0293255131965, 0.0142920529129, 2.05187549858
0, 5.0, 14, regularization, -0.0561029905914, 0.00832203055133, 6.74150259908, 0.0299211876833, 0.0152895454356, 1.9569703893
0, 5.0, 15, regularization, -0.0560063844086, 0.00828649385937, 6.75875531426, 0.0299517350929, 0.0146612345486, 2.04292039621
0, 9.0, 16, no_regularization, -0.0154947916667, 0.520279335519, 0.0297816780503, -0.00806451612903, 0.701686871757, 0.0114930412035
0, 9.0, 17, no_regularization, -0.0481518817204, 0.451135279158, 0.106734906235, 0.0218872189638, 0.885042528888, 0.0247301324506
0, 9.0, 18, no_regularization, -0.054343077957, 0.551457457981, 0.0985444609924, 0.0447366813294, 0.619869940077, 0.0721710772487
0, 9.0, 19, no_regularization, -6.72043010751e-05, 0.52710218492, 0.000127497671225, 0.0128375488759, 0.680128844088, 0.0188751719434
0, 9.0, 20, no_regularization, 0.0115969422043, 0.811414894231, 0.0142922471435, 0.061339198436, 0.679620676891, 0.0902550503857
0, 9.0, 16, regularization, -0.00440188172043, 0.234208759364, 0.0187946929585, 0.0238269794721, 0.320089904634, 0.0744383972353
0, 9.0, 17, regularization, -0.0928385416667, 0.178216543032, 0.520931110476, 0.00361986803519, 0.284606002996, 0.012718874504
0, 9.0, 18, regularization, -0.0483534946237, 0.33190218067, 0.145685980508, 0.0341978250244, 0.489758199408, 0.0698259366883
0, 9.0, 19, regularization, -0.00114247311828, 0.454400007617, 0.00251424537661, 0.0258965664712, 0.664565189934, 0.0389676842293
0, 9.0, 20, regularization, -0.00125168010753, 0.374611786517, 0.00334127262563, 0.0486314760508, 0.687686861986, 0.0707174714817
0, 0.5, 1, no_regularization, -0.0070564516129, 0.00849159350845, 0.830992628872, 0.00344422043011, 0.0130805746754, 0.263308036198
0, 0.5, 2, no_regularization, -0.00606098790323, 0.00826938709098, 0.732942821099, 0.00306237781036, 0.0142288761477, 0.215222746939
0, 0.5, 3, no_regularization, -0.00648101478495, 0.00842692665316, 0.769084038784, 0.00293255131965, 0.012242455966, 0.239539462327
0, 0.5, 4, no_regularization, -0.00647261424731, 0.00832982706832, 0.777040650932, 0.00340603616813, 0.0130273304003, 0.26145311921
0, 0.5, 5, no_regularization, -0.00654821908602, 0.00831692233694, 0.787336808105, 0.003306757087, 0.0142961392235, 0.231304202855
0, 0.5, 1, regularization, -0.00708585349462, 0.00849235853981, 0.834379926543, 0.00352822580645, 0.0100256448003, 0.351920088605
0, 0.5, 2, regularization, -0.00606518817204, 0.00826683101338, 0.733677531599, 0.00310819892473, 0.0096445146833, 0.322276343268
0, 0.5, 3, regularization, -0.0065188172043, 0.00842216018147, 0.774007744313, 0.00295546187683, 0.0096174520847, 0.307301960104
0, 0.5, 4, regularization, -0.00647681451613, 0.00832497527392, 0.777998048405, 0.00355877321603, 0.0105559090793, 0.337135645001
0, 0.5, 5, regularization, -0.00648941532258, 0.00830722424876, 0.781177337731, 0.00303183040078, 0.00985883929697, 0.307524071491
0, 7.0, 6, no_regularization, 0.0323000672043, 0.420604456462, 0.0767944007917, 0.023109115347, 0.478587199258, 0.0482861125054
0, 7.0, 7, no_regularization, -0.0403603830645, 0.478155058619, 0.0844085665036, -0.0542751099707, 0.735099496601, 0.073833692203
0, 7.0, 8, no_regularization, -0.0120589717742, 0.504175351688, 0.0239182096741, 0.0438049853372, 0.78811093298, 0.0555822581621
0, 7.0, 9, no_regularization, -0.0117481518817, 0.559093080768, 0.0210128729649, 0.000183284457478, 0.819243111184, 0.000223724136311
0, 7.0, 10, no_regularization, 0.00278897849462, 0.498056786991, 0.00559971988631, 0.0455156402737, 0.67333669452, 0.0675971481194
0, 7.0, 6, regularization, -0.0220010080645, 0.376073614948, 0.0585018655658, 0.0147620356794, 0.393670433221, 0.0374984617428
0, 7.0, 7, regularization, -0.0336945564516, 0.322706949505, 0.104412243069, -0.0361834066471, 0.646874032743, 0.0559357847365
0, 7.0, 8, regularization, -0.0384912634409, 0.232620697119, 0.16546792232, 0.0502352150538, 0.264617719248, 0.189840707555
0, 7.0, 9, regularization, -0.0241641465054, 0.435829594922, 0.0554440239647, -0.00922531769306, 0.676352740336, 0.0136398023441
0, 7.0, 10, regularization, -0.00546034946237, 0.431150439698, 0.0126646037198, 0.0472339320626, 0.650809548308, 0.0725771958714
0, 3.0, 11, no_regularization, -0.0342195900538, 0.0077620014507, 4.40860392401, 0.0213373655914, 0.0235140926846, 0.907428829067
0, 3.0, 12, no_regularization, -0.0338415658602, 0.0082781643182, 4.08805195927, 0.0202911168133, 0.0198136427396, 1.02409824786
0, 3.0, 13, no_regularization, -0.0340179771505, 0.00808631875632, 4.20685582348, 0.0197565371457, 0.0192587983818, 1.02584474659
0, 3.0, 14, no_regularization, -0.0346606182796, 0.00744100759945, 4.65805441216, 0.0211006231672, 0.0198075659421, 1.0652809754
0, 3.0, 15, no_regularization, -0.0345178091398, 0.00763582890665, 4.5205058366, 0.0206805962854, 0.020805100627, 0.994015681837
0, 3.0, 11, regularization, -0.0341649865591, 0.00776748940599, 4.39845937, 0.0181451612903, 0.0134404540322, 1.35004079824
0, 3.0, 12, regularization, -0.0338415658602, 0.00829509421846, 4.07970843597, 0.0171752810362, 0.0138475230669, 1.24031431131
0, 3.0, 13, regularization, -0.0340515793011, 0.00810073449117, 4.20351751291, 0.0169309017595, 0.0144680025224, 1.1702307719
0, 3.0, 14, regularization, -0.0346564180108, 0.00741046774764, 4.67668427837, 0.017732771261, 0.0136262305424, 1.30137026566
0, 3.0, 15, regularization, -0.0345556115591, 0.00763272948269, 4.5272941531, 0.0173814760508, 0.0136967009907, 1.26902646576
0, 7.0, 1, no_regularization, -0.035202452957, 0.253939633313, 0.138625280732, 0.0321664222874, 0.286374404405, 0.112322965295
0, 7.0, 2, no_regularization, -0.0566574260753, 0.303547985224, 0.186650641194, -0.0067586143695, 0.328974597715, 0.0205444870712
0, 7.0, 3, no_regularization, -0.0714591733871, 0.467654567766, 0.152803326029, -0.130437438905, 0.987188479063, 0.132130228089
0, 7.0, 4, no_regularization, -0.0495967741935, 0.251789704664, 0.196976974336, 0.0408724340176, 0.264887062225, 0.154301360264
0, 7.0, 5, no_regularization, -0.0585853494624, 0.498657030801, 0.117486259781, 0.0440493646139, 0.574180398603, 0.0767169424819
0, 7.0, 1, regularization, -0.038856686828, 0.215028420656, 0.180704888728, -0.00397880009775, 0.31160511739, 0.0127687251451
0, 7.0, 2, regularization, -0.0357022849462, 0.321897404059, 0.110912000209, 0.012028042522, 0.381326500015, 0.0315426347802
0, 7.0, 3, regularization, -0.00313340053763, 0.331953372412, 0.00943927912185, 0.0231243890518, 0.652142304364, 0.0354591151303
0, 7.0, 4, regularization, -0.0323126680108, 0.229673222471, 0.140689748953, 0.0309368890518, 0.272312092093, 0.113608208927
0, 7.0, 5, regularization, -0.0556577620968, 0.378403222296, 0.147085856614, 0.0712900171065, 0.480704674386, 0.148303149325
0, 1.0, 6, no_regularization, -0.0125546034946, 0.00151179447547, 8.30443800286, 0.00685025659824, 0.014780430949, 0.463467988306
0, 1.0, 7, no_regularization, -0.0122185819892, 0.00300805245987, 4.06195774583, 0.00767503665689, 0.0167182911501, 0.459080212683
0, 1.0, 8, no_regularization, -0.0119833669355, 0.00397551646956, 3.0142918605, 0.00674334066471, 0.0149289654752, 0.451695107469
0, 1.0, 9, no_regularization, -0.0121135752688, 0.00320422235948, 3.78050394442, 0.00639968230694, 0.0144204819112, 0.443791153885
0, 1.0, 10, no_regularization, -0.0119665658602, 0.00582557343323, 2.05414385337, 0.00725500977517, 0.0153439376291, 0.472825812417
0, 1.0, 6, regularization, -0.0125, 0.00367439347124, 3.3501, 0.00575054985337, 0.0122295774556, 0.470216560979
0, 1.0, 7, regularization, -0.0122437836022, 0.00309928814081, 3.95051477819, 0.00575818670577, 0.0123310276417, 0.466967301761
0, 1.0, 8, regularization, -0.0119833669355, 0.0035242291862, 3.40028026054, 0.0057123655914, 0.0122249916015, 0.467269490043
0, 1.0, 9, regularization, -0.0121135752688, 0.00320422235948, 3.78050394442, 0.00542980205279, 0.0118906519141, 0.456644605527
0, 1.0, 10, regularization, -0.0120547715054, 0.00516063748067, 2.33590744371, 0.00713282013685, 0.0131030477183, 0.544363440489
0, 9.0, 26, no_regularization, -0.0620757728495, 0.520089118412, 0.119356030826, -0.00248961388074, 0.807336299986, 0.00308373831424
0, 9.0, 27, no_regularization, -0.00979922715054, 0.41340965486, 0.0237034308109, -0.164681085044, 0.766965147872, 0.214717820622
0, 9.0, 28, no_regularization, -0.0204385080645, 0.32443818781, 0.0629966164047, 0.0389784946237, 0.39548492595, 0.0985587365436
0, 9.0, 29, no_regularization, -0.00332661290323, 0.315606269861, 0.0105403891523, -0.0509912634409, 0.40105847198, 0.127141718735
0, 9.0, 30, no_regularization, 0.0272429435484, 0.531501228713, 0.0512565956139, 0.00551380742913, 0.622260882061, 0.00886092567939
0, 9.0, 26, regularization, -0.059282594086, 0.4058861578, 0.146057195957, 0.00412390029326, 0.751070055355, 0.00549069992054
0, 9.0, 27, regularization, -0.0100092405914, 0.403283512501, 0.0248193647425, -0.170538550831, 1.02921347782, 0.165697937801
0, 9.0, 28, regularization, 0.0030031922043, 0.377537922228, 0.00795467694101, 0.0291575024438, 0.634179046747, 0.0459767672763
0, 9.0, 29, regularization, -0.00603158602151, 0.270528683687, 0.0222955508425, 0.00522360703812, 0.46342273646, 0.0112717970595
0, 9.0, 30, regularization, 0.0262096774194, 0.47377341755, 0.0553211228163, 0.0313263685239, 0.596525801598, 0.0525146916362
0, 11.0, 16, no_regularization, -0.0232694892473, 0.487475104531, 0.0477347233346, -0.165314943793, 0.854347826421, 0.193498407417
0, 11.0, 17, no_regularization, 0.00303259408602, 0.478439198771, 0.00633851510037, 0.0134255865103, 0.825287406273, 0.0162677709707
0, 11.0, 18, no_regularization, -0.0515919018817, 0.517277757515, 0.0997373289924, 0.0237124266862, 0.641735895959, 0.036950444623
0, 11.0, 19, no_regularization, -0.0171454973118, 0.396243914723, 0.0432700583524, -0.00881292766373, 0.557690017723, 0.015802555871
0, 11.0, 20, no_regularization, -0.0383778561828, 0.41238489081, 0.0930631966352, -0.0520222385142, 0.648680061113, 0.0801970672952
0, 11.0, 16, regularization, -0.0323714717742, 0.549594608724, 0.0589006355964, 0.00499450146628, 0.470970879431, 0.0106046927409
0, 11.0, 17, regularization, 0.00966061827957, 0.428589870533, 0.0225404727077, 0.0702666788856, 0.748790984364, 0.0938401775034
0, 11.0, 18, regularization, -0.0021001344086, 0.264400951346, 0.00794299111976, 0.0076597629521, 0.342176535366, 0.0223854126757
0, 11.0, 19, regularization, -0.0157846102151, 0.359496281183, 0.0439075757977, 0.00348240469208, 0.546881391169, 0.00636775130461
0, 11.0, 20, regularization, -0.0284316196237, 0.351267162312, 0.0809401580169, -0.0491431451613, 0.67435420403, 0.0728743809524
0, 0.5, 6, no_regularization, -0.00645161290323, 0.00841466770791, 0.766710359478, 0.00321511485826, 0.0128849299284, 0.249525210934
0, 0.5, 7, no_regularization, -0.00565776209677, 0.00828527670018, 0.68286942024, 0.00340603616813, 0.0130072899164, 0.261855943093
0, 0.5, 8, no_regularization, -0.00647681451613, 0.008390022337, 0.771966301873, 0.00358932062561, 0.013410706758, 0.267645895953
0, 0.5, 9, no_regularization, -0.00555275537634, 0.00824790149291, 0.673232504185, 0.00288673020528, 0.0141237010887, 0.204389075297
0, 0.5, 10, no_regularization, -0.00655661962366, 0.00830395497418, 0.789577935338, 0.00333730449658, 0.0144864580306, 0.230374083818
0, 0.5, 6, regularization, -0.00645161290323, 0.00841466770791, 0.766710359478, 0.00319984115347, 0.00986737136072, 0.324285064025
0, 0.5, 7, regularization, -0.00566196236559, 0.00828081296412, 0.683744747059, 0.00282563538612, 0.00905383461399, 0.312092666432
0, 0.5, 8, regularization, -0.00647681451613, 0.00839106735113, 0.771870162055, 0.00384133675464, 0.0102871130942, 0.373412513256
0, 0.5, 9, regularization, -0.00561155913978, 0.00825904352202, 0.679444190459, 0.0025507086999, 0.00997262404558, 0.255771067699
0, 0.5, 10, regularization, -0.00656922043011, 0.0082913265959, 0.792300285621, 0.00306237781036, 0.00936977344313, 0.326835843892
0, 0.5, 16, no_regularization, -0.00602738575269, 0.00830241354158, 0.72597994818, 0.0030012829912, 0.0122435227962, 0.245132307192
0, 0.5, 17, no_regularization, -0.00653141801075, 0.00830168104789, 0.786758485791, 0.00291727761486, 0.0144381724809, 0.202053107394
0, 0.5, 18, no_regularization, -0.00514112903226, 0.00799584051111, 0.642975435179, 0.00271871945259, 0.0112810537035, 0.24099871555
0, 0.5, 19, no_regularization, -0.00603998655914, 0.00829587523972, 0.728071045502, 0.00301655669599, 0.0128767997841, 0.234262918315
0, 0.5, 20, no_regularization, -0.00648521505376, 0.00838665465188, 0.773277942512, 0.00399407380254, 0.0141929018107, 0.281413473848
0, 0.5, 16, regularization, -0.00608198924731, 0.00831372598274, 0.731559984048, 0.00328384652981, 0.0102282189332, 0.321057512677
0, 0.5, 17, regularization, -0.00653561827957, 0.00829572607354, 0.787829566892, 0.00294018817204, 0.0106569889818, 0.275892954104
0, 0.5, 18, regularization, -0.00514112903226, 0.00799584051111, 0.642975435179, 0.0021001344086, 0.00771326506416, 0.2722756694
0, 0.5, 19, regularization, -0.00604838709677, 0.00828974016517, 0.729623242256, 0.00274163000978, 0.00880908049643, 0.311227716773
0, 0.5, 20, regularization, -0.00646841397849, 0.00840173337857, 0.769890412733, 0.0042002688172, 0.0106487740303, 0.394436843646
0, 9.0, 1, no_regularization, -0.0682165658602, 0.499199963915, 0.136651784438, -0.00785832111437, 0.454143603612, 0.0173036040844
0, 9.0, 2, no_regularization, -0.0344254032258, 0.53713704132, 0.0640905403604, -0.0475012218964, 0.732478712666, 0.0648499691185
0, 9.0, 3, no_regularization, -0.0179309475806, 0.484076897576, 0.0370415272252, 0.0455920087977, 0.840211674598, 0.0542625271417
0, 9.0, 4, no_regularization, -0.0198378696237, 0.486184750519, 0.0408031506592, -0.0541300097752, 0.882039034762, 0.0613691771473
0, 9.0, 5, no_regularization, -0.0422883064516, 0.556777285416, 0.075951924691, -0.0970338465298, 0.996782303413, 0.0973470798965
0, 9.0, 1, regularization, -0.0201570900538, 0.229763737423, 0.0877296403683, 0.0169843597263, 0.339403106248, 0.0500418511606
0, 9.0, 2, regularization, -0.0465557795699, 0.473142581599, 0.0983969344136, -0.0963923509286, 0.819137204452, 0.117675464385
0, 9.0, 3, regularization, -0.0177713373656, 0.426817899638, 0.0416368136872, 0.0598194648094, 0.821778096289, 0.0727927223657
0, 9.0, 4, regularization, -0.0288306451613, 0.399127541532, 0.0722341661782, -0.0411931818182, 0.718158389754, 0.0573594661093
0, 9.0, 5, regularization, -0.00983702956989, 0.294100082196, 0.033447898064, 0.0311048998045, 0.708712935564, 0.043889279063
0, 11.0, 6, no_regularization, -0.018220766129, 0.505733523245, 0.0360283930005, -0.0325711754643, 0.734395345112, 0.0443510102305
0, 11.0, 7, no_regularization, -0.0236097110215, 0.519051194379, 0.0454862858947, -0.0107145039101, 0.709167134163, 0.0151085736971
0, 11.0, 8, no_regularization, -0.0573462701613, 0.520328877414, 0.110211584731, -0.0298677297165, 0.696766641779, 0.0428661877961
0, 11.0, 9, no_regularization, 0.0225890456989, 0.561184455323, 0.0402524437102, 0.0323267961877, 0.703212108122, 0.0459701927972
0, 11.0, 10, no_regularization, -0.0821278561828, 0.711067071547, 0.115499450712, 0.0646306818182, 0.469463858643, 0.137669131773
0, 11.0, 6, regularization, -0.0373403897849, 0.452532865541, 0.0825142053281, -0.0298142717498, 0.742265513685, 0.0401665862149
0, 11.0, 7, regularization, 0.00226394489247, 0.404076225521, 0.00560276687784, 0.0013593597263, 0.631158386016, 0.00215375372714
0, 11.0, 8, regularization, -0.0676075268817, 0.392633808859, 0.172189774177, -0.0399865591398, 0.532628554043, 0.0750740057705
0, 11.0, 9, regularization, 0.0102696572581, 0.420047150956, 0.0244488201734, -0.159052724829, 0.781557385191, 0.203507417168
0, 11.0, 10, regularization, -0.0810861895161, 0.62399919825, 0.129945983494, 0.0603998655914, 0.463714640677, 0.13025222905
0, 11.0, 26, no_regularization, -0.0215851814516, 0.516250395749, 0.0418114574427, 0.0167399804497, 0.879071244116, 0.0190428029147
0, 11.0, 27, no_regularization, -0.0260080645161, 0.446964700456, 0.0581881846365, -0.0707936217009, 0.622959613534, 0.113640788524
0, 11.0, 28, no_regularization, -0.00283518145161, 0.481000009782, 0.00589434801238, 0.0558177541544, 0.831004418866, 0.0671690220741
0, 11.0, 29, no_regularization, -0.0258400537634, 0.370470107301, 0.0697493623755, -0.0237811583578, 0.462429696925, 0.0514265379493
0, 11.0, 30, no_regularization, 0.0162718413978, 0.35901389577, 0.0453237091644, -0.0169690860215, 0.385938318028, 0.0439683888043
0, 11.0, 26, regularization, 0.00330561155914, 0.324411459253, 0.0101895647174, 0.014059445259, 0.858232550534, 0.0163818597306
0, 11.0, 27, regularization, -0.0295110887097, 0.36695292291, 0.0804220020259, -0.0634011485826, 0.586351948413, 0.108128145143
0, 11.0, 28, regularization, -0.00982862903226, 0.409786937235, 0.0239847299638, 0.0652798142717, 0.74953872847, 0.0870933172526
0, 11.0, 29, regularization, -0.000831653225806, 0.426125043393, 0.00195166474888, -0.0479899804497, 0.511633854117, 0.0937975078535
0, 11.0, 30, regularization, -0.00636340725806, 0.241766123921, 0.0263205082452, -0.0454469086022, 0.369505213015, 0.12299395787
0, 5.0, 1, no_regularization, -0.0560063844086, 0.00830023822957, 6.74756348668, 0.0327086388074, 0.0242386872483, 1.34943936824
0, 5.0, 2, no_regularization, -0.0556199596774, 0.00813669359289, 6.83569548766, 0.0313951001955, 0.0225298615516, 1.39348837647
0, 5.0, 3, no_regularization, -0.0556577620968, 0.00821726691442, 6.77326934569, 0.0323191593353, 0.0211904404258, 1.52517638548
0, 5.0, 4, no_regularization, -0.0559013776882, 0.00817028565491, 6.84203466675, 0.0328690127077, 0.0227504645832, 1.44476226354
0, 5.0, 5, no_regularization, -0.0553427419355, 0.00805181877577, 6.87332185145, 0.0337014296188, 0.0246729613497, 1.36592560338
0, 5.0, 1, regularization, -0.0559769825269, 0.00827763470088, 6.76243692186, 0.0291193181818, 0.0146877312996, 1.98256065473
0, 5.0, 2, regularization, -0.0557375672043, 0.00813957831368, 6.84772171927, 0.0285083699902, 0.0141746412842, 2.01122338256
0, 5.0, 3, regularization, -0.0556367607527, 0.00816379744224, 6.81505894117, 0.0290582233627, 0.0145059053142, 2.00319957516
0, 5.0, 4, regularization, -0.0557711693548, 0.00816528710255, 6.83027659094, 0.029684445259, 0.0149665130515, 1.98339086445
0, 5.0, 5, regularization, -0.0553679435484, 0.00803609670289, 6.88990508645, 0.029508797654, 0.0146893406302, 2.00885787843
0, 0.5, 11, no_regularization, -0.00557795698925, 0.00819561448203, 0.680602656638, 0.00297073558162, 0.0128514326898, 0.231159875583
0, 0.5, 12, no_regularization, -0.00579217069892, 0.00816917777467, 0.709027378114, 0.0025507086999, 0.0153671983265, 0.165983977411
0, 0.5, 13, no_regularization, -0.0057627688172, 0.00828525216314, 0.695545374327, 0.00329148338221, 0.0136695700835, 0.240789093007
0, 0.5, 14, no_regularization, -0.00551075268817, 0.00824955168487, 0.668006323093, 0.00236742424242, 0.0116299400258, 0.20356289346
0, 0.5, 15, no_regularization, -0.00559475806452, 0.0081217540157, 0.688860811803, 0.00263471407625, 0.0125952675602, 0.209182858852
0, 0.5, 11, regularization, -0.00560735887097, 0.0082017197392, 0.683680868071, 0.00281799853372, 0.00968268566312, 0.291034804988
0, 0.5, 12, regularization, -0.00573336693548, 0.00815814270327, 0.702778456325, 0.00246670332356, 0.0106004008826, 0.232699060241
0, 0.5, 13, regularization, -0.00576696908602, 0.00828073504347, 0.696432026354, 0.00341367302053, 0.00978346018917, 0.348922871308
0, 0.5, 14, regularization, -0.00551075268817, 0.00824955168487, 0.668006323093, 0.00205431329423, 0.00770683753797, 0.26655723364
0, 0.5, 15, regularization, -0.0055653561828, 0.00811554285784, 0.685765115198, 0.00228341886608, 0.00828616623552, 0.275570004412
0, 0.5, 26, no_regularization, -0.00630460349462, 0.00832947052423, 0.756903272097, 0.00307765151515, 0.0134613235341, 0.228629191428
0, 0.5, 27, no_regularization, -0.00599378360215, 0.00827393497671, 0.724417537607, 0.00339076246334, 0.0137457651779, 0.246676879713
0, 0.5, 28, no_regularization, -0.00591397849462, 0.00832338251331, 0.710525857146, 0.00312347262952, 0.0159035693037, 0.196400730545
0, 0.5, 29, no_regularization, -0.00651461693548, 0.00834542367043, 0.780621475044, 0.00337548875855, 0.0127064955044, 0.265650647527
0, 0.5, 30, no_regularization, -0.00630460349462, 0.00840074756037, 0.750481245784, 0.00350531524927, 0.0134642058335, 0.260343260688
0, 0.5, 26, regularization, -0.00630460349462, 0.00833052313422, 0.756807632971, 0.00266526148583, 0.0100800883359, 0.264408544549
0, 0.5, 27, regularization, -0.00602318548387, 0.00827638419972, 0.727755664614, 0.00307001466276, 0.00974193243097, 0.315134054204
0, 0.5, 28, regularization, -0.00594338037634, 0.00832504641012, 0.713915584797, 0.0030089198436, 0.0106445584938, 0.282672113206
0, 0.5, 29, regularization, -0.00652301747312, 0.00833779439455, 0.782343287019, 0.00367332600196, 0.00987838103635, 0.371855062934
0, 0.5, 30, regularization, -0.00630460349462, 0.00840074756037, 0.750481245784, 0.00367332600196, 0.00995729135196, 0.368908157059
0, 7.0, 21, no_regularization, -0.0639154905914, 0.265688441956, 0.24056556665, 0.0423005254154, 0.311594297476, 0.135755133384
0, 7.0, 22, no_regularization, -0.0146043346774, 0.391991243716, 0.0372567880317, 0.00317693059629, 0.542243119708, 0.00585886750946
0, 7.0, 23, no_regularization, -0.0321446572581, 0.341047541135, 0.0942527166479, 0.0719773338221, 0.405943099357, 0.177308923187
0, 7.0, 24, no_regularization, -0.0669144825269, 0.0710193871291, 0.942200224922, 0.0452101661779, 0.0998144245748, 0.452942211214
0, 7.0, 25, no_regularization, -0.0635164650538, 0.130503157045, 0.486704432994, 0.0446144916911, 0.110400779145, 0.40411392054
0, 7.0, 21, regularization, -0.0515751008065, 0.157220456595, 0.3280431944, 0.0367867179863, 0.218702413851, 0.168204444288
0, 7.0, 22, regularization, -0.0117901545699, 0.239453493168, 0.0492377639344, -0.0958272238514, 0.529450039822, 0.180993892991
0, 7.0, 23, regularization, 0.0201444892473, 0.427562664969, 0.0471147059783, 0.0205049486804, 0.438415081326, 0.0467706280048
0, 7.0, 24, regularization, -0.0602570564516, 0.110560151067, 0.54501604665, 0.0483107282502, 0.186518732072, 0.259012742118
0, 7.0, 25, regularization, -0.0690818212366, 0.0581239038535, 1.18852686514, 0.0448894183773, 0.0788541019864, 0.569271822854
0, 0.5, 21, no_regularization, -0.00655661962366, 0.00830501081812, 0.789477553641, 0.00350531524927, 0.0148581172719, 0.235919207334
0, 0.5, 22, no_regularization, -0.0055905577957, 0.00818540013826, 0.682991387259, 0.00334494134897, 0.0129427929132, 0.258440459599
0, 0.5, 23, no_regularization, -0.0048345094086, 0.00792011612003, 0.610408905038, 0.00242851906158, 0.0125873147776, 0.192933846853
0, 0.5, 24, no_regularization, -0.00616599462366, 0.00829916899798, 0.742965304738, 0.00321511485826, 0.0126785639386, 0.253586673841
0, 0.5, 25, no_regularization, -0.00563676075269, 0.00814767092732, 0.691824792995, 0.00275690371457, 0.0123221597597, 0.223735430178
0, 0.5, 21, regularization, -0.00654821908602, 0.00831270420833, 0.787736327663, 0.00323038856305, 0.0102692825601, 0.314568086344
0, 0.5, 22, regularization, -0.0055905577957, 0.00818540013826, 0.682991387259, 0.00313110948192, 0.00953883349682, 0.328248677677
0, 0.5, 23, regularization, -0.00480510752688, 0.00791091594851, 0.607402171652, 0.0019473973607, 0.00771584063459, 0.252389526032
0, 0.5, 24, regularization, -0.00610719086022, 0.00829202162986, 0.736514101486, 0.00316929374389, 0.00953075232874, 0.332533428063
0, 0.5, 25, regularization, -0.00563676075269, 0.00814767092732, 0.691824792995, 0.00301655669599, 0.0092915341043, 0.324656473531
0, 9.0, 6, no_regularization, -0.0554813508065, 0.532396189437, 0.104210645957, 0.0609115347019, 0.73268536165, 0.0831346412664
0, 9.0, 7, no_regularization, 0.00455729166667, 0.376333529168, 0.0121097146904, 0.0500748411535, 0.568092000001, 0.088145654495
0, 9.0, 8, no_regularization, -0.0184769825269, 0.563121075645, 0.0328117403628, -0.0350760630499, 0.795830974992, 0.0440747648082
0, 9.0, 9, no_regularization, -0.0330687163978, 0.336502023984, 0.0982719687873, 0.0109970674487, 0.420413123028, 0.0261577644615
0, 9.0, 10, no_regularization, -0.00508652553763, 0.320411419424, 0.0158749820677, 0.0127459066471, 0.3872218748, 0.0329162877322
