cosine, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
0, 11.0, 22, no_regularization, -0.0323452220511, 0.440610497032, 0.0734100124008, 0.0198894900433, 0.663089407252, 0.0299951859066
0, 11.0, 23, no_regularization, 0.0184554703698, 0.46077271206, 0.0400533058637, -0.0111637972198, 0.867172508008, 0.0128737905281
0, 11.0, 24, no_regularization, -0.0142857138017, 0.47821658575, 0.029872894892, -0.0892027137887, 0.78882622316, 0.113082845334
0, 11.0, 25, no_regularization, -0.0165307151625, 0.468531018494, 0.0352820080421, 0.0388975795825, 0.5355292597, 0.0726339016551
0, 11.0, 21, regularization, 0.00128549792447, 0.298103710568, 0.00431225066613, 0.0297544092138, 0.654422301095, 0.0454666797938
0, 11.0, 22, regularization, -0.0678844454988, 0.312841209037, 0.216993297359, 0.0152241362511, 0.553845185972, 0.0274880718235
0, 11.0, 23, regularization, 0.0165825890284, 0.360586245453, 0.0459878579327, -0.00720568158522, 0.822236411316, 0.0087635155608
0, 11.0, 24, regularization, 0.00768849412084, 0.262574547578, 0.0292811858261, -0.00762623102682, 0.639404317511, 0.0119270871622
0, 11.0, 25, regularization, -0.123140278862, 0.23458422233, 0.52492992768, -0.0589755938846, 0.389203851429, 0.151528803397
0, 5.0, 6, no_regularization, -0.0557616594842, 0.00602812931521, 9.25024274836, 0.0333119150767, 0.0221198874538, 1.50597127342
0, 5.0, 7, no_regularization, -0.0551304798043, 0.00599551515259, 9.19528654356, 0.0339553759084, 0.0222982379687, 1.52278291926
0, 5.0, 8, no_regularization, -0.0557885123497, 0.0209058468881, 2.66856026681, 0.0328539576936, 0.0267318486068, 1.22901929368
0, 5.0, 9, no_regularization, -0.0565021626449, 0.00615738051451, 9.17633115442, 0.0345209506673, 0.0235206456307, 1.46768720593
0, 5.0, 10, no_regularization, -0.0565354655344, 0.059431062877, 0.951278048845, 0.0349887823232, 0.0772360520947, 0.453011014601
0, 5.0, 6, regularization, -0.0557477655841, 0.00618766686766, 9.00949691966, 0.0291342772649, 0.0106328518284, 2.74002475865
0, 5.0, 7, regularization, -0.0551311077811, 0.00601885331872, 9.15973605963, 0.0299351492964, 0.0112348524339, 2.66448976277
0, 5.0, 8, regularization, -0.0557931675819, 0.00632585581714, 8.81986077373, 0.0296954968446, 0.011606497675, 2.55852348194
0, 5.0, 9, regularization, -0.0564625275514, 0.00630433996201, 8.95613623181, 0.0304384100637, 0.0120003490501, 2.53646039267
0, 5.0, 10, regularization, -0.0559011630438, 0.00644969041837, 8.66726298747, 0.0302462079607, 0.0123794785815, 2.44325378985
0, 1.0, 26, no_regularization, -0.0122465937815, 0.002336100701, 5.2423227202, 0.00675239788804, 0.0124376371739, 0.542900375178
0, 1.0, 27, no_regularization, -0.011739259242, 0.0038054823585, 3.0848281863, 0.00593128404291, 0.01251982633, 0.473751303457
0, 1.0, 28, no_regularization, -0.0116826025897, 0.00391242588791, 2.98602527545, 0.00701176808841, 0.0140397728612, 0.499421761146
0, 1.0, 29, no_regularization, -0.0123495995552, 0.00146908302495, 8.40633194003, 0.00678424332358, 0.0132021974996, 0.513872279504
0, 1.0, 30, no_regularization, -0.0120263057323, 0.00307954139291, 3.90522620022, 0.00644596468177, 0.0118906110451, 0.542105418917
0, 1.0, 26, regularization, -0.0122651660465, 0.00232266022182, 5.28065445441, 0.00578164789229, 0.00870231998604, 0.664380062048
0, 1.0, 27, regularization, -0.0117457533117, 0.00309079232526, 3.80024022182, 0.00567093005666, 0.00862687495725, 0.657356236733
0, 1.0, 28, regularization, -0.0116838264847, 0.00351679508926, 3.3222937897, 0.00636292277144, 0.00917906356739, 0.693199554042
0, 1.0, 29, regularization, -0.0123807542625, 0.00108515037389, 11.4092521741, 0.0063682923053, 0.00918123354459, 0.693620554838
0, 1.0, 30, regularization, -0.0120490398458, 0.00286716759385, 4.20241909529, 0.00582625746232, 0.00901383920398, 0.646368027039
0, 0.5, 16, no_regularization, -0.00606029476604, 0.0058767725545, 1.03122840128, 0.00300810987318, 0.00976890511969, 0.307927023175
0, 0.5, 17, no_regularization, -0.00642142579588, 0.00582975692593, 1.10149117321, 0.00294893140373, 0.0116589908701, 0.252931959256
0, 0.5, 18, no_regularization, -0.00520800315182, 0.00561263097396, 0.927907638323, 0.00270699603319, 0.00926274103151, 0.292245678032
0, 0.5, 19, no_regularization, -0.00606717282342, 0.00587126986554, 1.03336636918, 0.00306115225517, 0.0104860664671, 0.29192569633
0, 0.5, 20, no_regularization, -0.00643287882738, 0.00592340168146, 1.08601090612, 0.00393319890808, 0.0116162448076, 0.338594698477
0, 0.5, 16, regularization, -0.00609414253054, 0.00597039277815, 1.02072723805, 0.00315918400204, 0.00743007141463, 0.425188914849
0, 0.5, 17, regularization, -0.00642750978852, 0.00591518271119, 1.0866122151, 0.002959897563, 0.00766755186335, 0.386029024094
0, 0.5, 18, regularization, -0.005199944212, 0.00574055174305, 0.905826555486, 0.00219302086226, 0.00563882883794, 0.388914245367
0, 0.5, 19, regularization, -0.00606288731711, 0.00595773651574, 1.01764945481, 0.00280166669858, 0.00634830008581, 0.441325498276
0, 0.5, 20, regularization, -0.00643269829775, 0.00598877761922, 1.07412542371, 0.00394774115415, 0.00771687268701, 0.511572668652
0, 9.0, 6, no_regularization, 0.0162564809682, 0.576699856699, 0.0281888070188, 0.0684591326211, 0.71904015781, 0.0952090531767
0, 9.0, 7, no_regularization, -0.0119498067096, 0.457921154792, 0.0260957734417, 0.0324474550626, 0.799078681009, 0.0406060827723
0, 9.0, 8, no_regularization, -0.0195708150401, 0.564378292822, 0.0346767678506, -0.0323992147299, 0.802241645341, 0.0403858549579
0, 9.0, 9, no_regularization, -0.0350143004092, 0.422523731909, 0.0828694290164, 0.0078656857249, 0.806955638461, 0.00974735828093
0, 9.0, 10, no_regularization, 0.00195536961541, 0.699894193415, 0.0027938074552, 0.00542243653422, 0.747370663905, 0.00725535105417
0, 9.0, 6, regularization, -0.0282327934938, 0.451850707631, 0.0624825700546, 0.0648484631539, 0.486049041713, 0.133419588536
0, 9.0, 7, regularization, -0.0300521788403, 0.429300160784, 0.0700027197413, 0.0246425298488, 0.665096332456, 0.0370510686141
0, 9.0, 8, regularization, -0.0218496738348, 0.387396493984, 0.0564013205439, -0.0461541645166, 0.533124815741, 0.0865729059197
0, 9.0, 9, regularization, -0.0337728968348, 0.289324952575, 0.116729983136, 0.0107144445593, 0.489312278663, 0.0218969460333
0, 9.0, 10, regularization, 0.00507592556648, 0.704654651044, 0.0072034230654, -0.0040418874349, 0.676754302678, 0.00597245916118
0, 11.0, 26, no_regularization, -0.0312835916462, 0.524086430877, 0.059691664968, 0.0221765589033, 0.864209418902, 0.0256610937329
0, 11.0, 27, no_regularization, 0.00400810721375, 0.426144896854, 0.00940550325334, -0.150539250601, 0.83057881956, 0.181246194889
0, 11.0, 28, no_regularization, -0.00495752910292, 0.483942586489, 0.0102440439038, 0.0908573620002, 0.795718787179, 0.114182753335
0, 11.0, 29, no_regularization, -0.00552476246994, 0.409693763415, 0.0134851026871, -0.0732294002919, 0.44305819259, 0.165281675222
0, 11.0, 30, no_regularization, 0.00831737884494, 0.341840141599, 0.0243311941249, 0.0763702909334, 0.466687978278, 0.163643150216
0, 11.0, 26, regularization, -0.024493310216, 0.469962202541, 0.0521176172967, 0.0191129404815, 0.817392147267, 0.0233828286036
0, 11.0, 27, regularization, -0.00795948379554, 0.330957572653, 0.0240498615328, -0.0648335062142, 0.624886355318, 0.10375247541
0, 11.0, 28, regularization, -0.0120211313379, 0.375033121756, 0.0320535191175, 0.0686856363512, 0.671726952365, 0.102252315631
0, 11.0, 29, regularization, -0.026555936765, 0.44748638134, 0.059344681475, -0.0781161324217, 0.417363659259, 0.187165630473
0, 11.0, 30, regularization, 0.00261956191781, 0.325925191635, 0.00803731035537, 0.0966311829532, 0.402925741793, 0.239823801088
0, 9.0, 11, no_regularization, -0.0198932176135, 0.509523497831, 0.0390427874244, 0.0878014080893, 0.825100239413, 0.10641301977
0, 9.0, 12, no_regularization, -0.0297286999177, 0.529824415987, 0.0561104755098, -0.00910280257417, 0.678718370249, 0.0134117521688
0, 9.0, 13, no_regularization, 0.0180662385301, 0.411772789898, 0.0438742893491, -0.0286458140666, 0.566165047401, 0.0505962248961
0, 9.0, 14, no_regularization, -0.00679010001389, 0.44891857624, 0.0151254601018, -0.041651890593, 0.423985378358, 0.0982389787931
0, 9.0, 15, no_regularization, -0.0223084930954, 0.384970419535, 0.057948590238, -0.117306463952, 0.902029883982, 0.130047203574
0, 9.0, 11, regularization, -0.0334616100671, 0.512839955189, 0.0652476659209, 0.056007779274, 0.858865662067, 0.0652113383357
0, 9.0, 12, regularization, -0.0309922091854, 0.391265702251, 0.079210135228, 0.0253555284642, 0.533178398165, 0.0475554308867
0, 9.0, 13, regularization, 0.0224783060799, 0.457587816952, 0.0491234802308, -0.0351757339569, 0.636253027921, 0.0552857627599
0, 9.0, 14, regularization, -0.00726876811966, 0.289064408435, 0.0251458426135, 0.0172850633723, 0.503277939019, 0.0343449653407
0, 9.0, 15, regularization, -0.026366308149, 0.283959235486, 0.0928524409637, -0.0099588711689, 0.549341176811, 0.0181287542046
0, 9.0, 21, no_regularization, -0.0124991360307, 0.553647686964, 0.0225759744419, -0.0935669492069, 0.874418087656, 0.107004819008
0, 9.0, 22, no_regularization, -0.0107607050333, 0.461323720285, 0.0233257137237, 0.0301163106231, 0.57384205895, 0.0524818809521
0, 9.0, 23, no_regularization, -0.0223665258835, 0.504806887718, 0.0443070933215, -0.0351675128989, 0.548939626115, 0.0640644457529
0, 9.0, 24, no_regularization, -0.0667314359857, 0.19506874328, 0.342091894702, 0.0551132981044, 0.208991627338, 0.263710555329
0, 9.0, 25, no_regularization, 0.0129293362044, 0.550152224468, 0.0235013794898, -0.0844287917397, 0.780719054982, 0.108142348007
0, 9.0, 21, regularization, -0.0197756315986, 0.40438308881, 0.048903211202, -0.124661662075, 0.81433114864, 0.153084727612
0, 9.0, 22, regularization, -0.00714663074837, 0.425787818556, 0.0167844885103, -0.166698036242, 0.767838474004, 0.217100395312
0, 9.0, 23, regularization, -0.00693647853422, 0.242165845063, 0.0286435047536, 0.0511744746012, 0.330888261261, 0.15465787274
0, 9.0, 24, regularization, -0.0923245402365, 0.0759691600921, 1.21528973237, 0.0534593817019, 0.139930572558, 0.382042185097
0, 9.0, 25, regularization, -0.00793898373238, 0.318563962247, 0.024921160813, -0.0607030313696, 0.697931832104, 0.0869755878401
0, 5.0, 21, no_regularization, -0.0567060628221, 0.0245991863407, 2.30520075082, 0.0343656059607, 0.0294944486177, 1.16515505701
0, 5.0, 22, no_regularization, -0.0560543383783, 0.00650840658943, 8.61260549846, 0.0341158381123, 0.0397600992974, 0.858042075227
0, 5.0, 23, no_regularization, -0.0563652035626, 0.0608207047249, 0.926743677462, 0.0297703283395, 0.0783221494127, 0.380101013094
0, 5.0, 24, no_regularization, -0.0558002780857, 0.00604156799065, 9.23605894564, 0.0337768826805, 0.0195940886703, 1.72383024538
0, 5.0, 25, no_regularization, -0.0570230972123, 0.00627515317577, 9.08712434821, 0.0334722332878, 0.0207658852005, 1.61188569448
0, 5.0, 21, regularization, -0.0566921034871, 0.00647022467793, 8.76199920545, 0.0305026555465, 0.0119646950979, 2.54938845468
0, 5.0, 22, regularization, -0.055962917284, 0.00627723021425, 8.91522460925, 0.0298457460679, 0.0123334978666, 2.41989307418
0, 5.0, 23, regularization, -0.0561434629621, 0.00672539369715, 8.34798161867, 0.029481110843, 0.0128378519396, 2.29642084841
0, 5.0, 24, regularization, -0.0557630057354, 0.00617159373766, 9.03543041, 0.0304917275649, 0.0112202494384, 2.71756236191
0, 5.0, 25, regularization, -0.0570096947042, 0.00643404783949, 8.86062648684, 0.0301145009141, 0.0111845283784, 2.69251414948
0, 3.0, 1, no_regularization, -0.0349072398304, 0.00529068784184, 6.59786418588, 0.0207115526175, 0.0184671235537, 1.12153647303
0, 3.0, 2, no_regularization, -0.0343122753335, 0.00559678732992, 6.13070915703, 0.0191432559928, 0.0160977552279, 1.18918791607
0, 3.0, 3, no_regularization, -0.0350345639972, 0.00509601191135, 6.87489837283, 0.0209123873616, 0.0173047081764, 1.20847963158
0, 3.0, 4, no_regularization, -0.0345734429278, 0.00543200956485, 6.36476105482, 0.0207989982715, 0.0172545245618, 1.20542285573
0, 3.0, 5, no_regularization, -0.0346135901424, 0.00538780237216, 6.42443574421, 0.0213271000086, 0.0185098668814, 1.15220169573
0, 3.0, 1, regularization, -0.0348866432546, 0.00504467346884, 6.91554041506, 0.0178847952941, 0.00976346109006, 1.83180893836
0, 3.0, 2, regularization, -0.0343281982566, 0.00543926758184, 6.31118027199, 0.0174286002653, 0.010020502691, 1.73929400576
0, 3.0, 3, regularization, -0.0350326625929, 0.00493821516006, 7.09419526233, 0.0177223852649, 0.00987328914156, 1.79498290902
0, 3.0, 4, regularization, -0.0345441262942, 0.00531113170179, 6.50409898188, 0.0183804840763, 0.00970056901008, 1.89478411599
0, 3.0, 5, regularization, -0.0346133663777, 0.00527384699227, 6.56321020091, 0.0179355137953, 0.00962527714007, 1.86337635107
0, 9.0, 26, no_regularization, -0.036306562927, 0.508196152486, 0.07144202637, -0.00395392782083, 0.793732574926, 0.00498143574515
0, 9.0, 27, no_regularization, -0.0266088679517, 0.476629255452, 0.0558271814987, -0.169779201325, 0.851070889246, 0.199488906824
0, 9.0, 28, no_regularization, 0.0010030598518, 0.478713213982, 0.00209532518114, 0.0376527696257, 0.690487755693, 0.0545306840205
0, 9.0, 29, no_regularization, 0.0203333659816, 0.388928617948, 0.052280457244, -0.100160443329, 0.5597949683, 0.178923443404
0, 9.0, 30, no_regularization, 0.0160693306317, 0.41473721431, 0.0387458131974, 0.0244965055115, 0.549168967202, 0.0446064999562
0, 9.0, 26, regularization, -0.0602300786856, 0.416742456196, 0.144525900326, -0.0729871610916, 0.84040000887, 0.0868481203252
0, 9.0, 27, regularization, -0.0196417632995, 0.437218077576, 0.0449244079943, -0.0178707462096, 0.784818803244, 0.0227705377798
0, 9.0, 28, regularization, -0.00355566893935, 0.367348268497, 0.0096792859645, 0.0137778204098, 0.638249167913, 0.0215868991336
0, 9.0, 29, regularization, -0.00648969093446, 0.268999374143, 0.0241253012396, -0.00789062513213, 0.499650998093, 0.0157922733313
0, 9.0, 30, regularization, 0.0315726373643, 0.464567194588, 0.0679614009169, 0.0130923847197, 0.613615644423, 0.0213364584797
0, 7.0, 6, no_regularization, -0.00289126944355, 0.308525877629, 0.00937123804905, 0.0207611944491, 0.508896831958, 0.0407964702183
0, 7.0, 7, no_regularization, 0.0187300498505, 0.683337761276, 0.0274096514372, -0.0303924014784, 0.619720162331, 0.0490421376063
0, 7.0, 8, no_regularization, -0.00724596716232, 0.34906919788, 0.0207579677792, 0.0197452469332, 0.478080463428, 0.041301095618
0, 7.0, 9, no_regularization, -0.0432534148335, 0.340790941581, 0.126920670581, -0.00327117014427, 0.41549348544, 0.00787297577196
0, 7.0, 10, no_regularization, 0.00349628158176, 0.497461746237, 0.00702824208738, 0.0452354590722, 0.67293031529, 0.0672216097929
0, 7.0, 6, regularization, -0.00136362946895, 0.350375290715, 0.00389191105961, 0.02033628295, 0.531385340822, 0.0382703123096
0, 7.0, 7, regularization, -0.0112715580249, 0.390480991581, 0.0288658302657, -0.0997961186791, 0.743830473467, 0.13416513875
0, 7.0, 8, regularization, 0.0208580323911, 0.246105026485, 0.0847525655569, 0.0522125114489, 0.344796698601, 0.151429847388
0, 7.0, 9, regularization, -0.0543147768918, 0.115338888216, 0.470914690888, 0.035160487663, 0.157580261784, 0.22312748605
0, 7.0, 10, regularization, 0.0163456301401, 0.273390096106, 0.0597886696442, 0.056099885887, 0.497299030076, 0.112809160071
0, 11.0, 1, no_regularization, -0.0385222546288, 0.434280933206, 0.0887035365436, 0.0231600934375, 0.678251330911, 0.0341467718262
0, 11.0, 2, no_regularization, -0.0371836392219, 0.500707552287, 0.0742621896795, 0.0174063156821, 0.765728422528, 0.0227317090106
0, 11.0, 3, no_regularization, -0.0714136312484, 0.556268990613, 0.12837967324, 0.0315839681257, 0.592089763737, 0.0533432091891
0, 11.0, 4, no_regularization, -0.0419565290399, 0.443389739543, 0.0946267477527, 0.0177113578577, 0.514727364912, 0.034409201968
0, 11.0, 5, no_regularization, 0.000305355837638, 0.542786141884, 0.000562571175046, -0.0346479632653, 0.783076280671, 0.0442459618821
0, 11.0, 1, regularization, -0.0333635445741, 0.345430363158, 0.0965854427766, 0.0322393480748, 0.648183711321, 0.0497379793903
0, 11.0, 2, regularization, -0.0360978640921, 0.433973475393, 0.0831798857278, 0.0505142569065, 0.700056561802, 0.072157393649
0, 11.0, 3, regularization, -0.0850748977794, 0.414141953288, 0.205424485744, -0.0121722898984, 0.74354708775, 0.0163705703363
0, 11.0, 4, regularization, -0.0388928982772, 0.3654909108, 0.106412764662, -0.18988989734, 0.848533946561, 0.223785858079
0, 11.0, 5, regularization, 0.00182334626257, 0.482779043878, 0.00377677176689, -0.0283595642664, 0.740294321996, 0.0383084989629
0, 11.0, 6, no_regularization, 0.0206739387702, 0.63345023871, 0.0326370368292, 0.0134758357915, 0.703723774688, 0.0191493257387
0, 11.0, 7, no_regularization, 0.0130623199686, 0.328309819787, 0.0397865649497, 0.00978190597, 0.385410788681, 0.0253804674319
0, 11.0, 8, no_regularization, -0.00258293829652, 0.424637613862, 0.00608268841998, -0.0956111908164, 0.731917997154, 0.130631014934
0, 11.0, 9, no_regularization, -0.00331845615377, 0.493157141939, 0.00672900353977, -0.0460453293666, 0.871057923043, 0.052861386308
0, 11.0, 10, no_regularization, -0.116300516781, 0.509746108433, 0.228153810019, 0.0805842898173, 0.747339177721, 0.107828268903
0, 11.0, 6, regularization, -0.0167058444194, 0.370459795614, 0.0450948918538, 0.00537508950234, 0.590331850557, 0.00910519989268
0, 11.0, 7, regularization, -0.0197272860493, 0.422137568194, 0.0467318891652, -0.0105776551604, 0.69206081647, 0.0152842855839
0, 11.0, 8, regularization, -0.0616818399853, 0.428737039808, 0.143868698662, -0.0397539134061, 0.641332958817, 0.0619863876627
0, 11.0, 9, regularization, 0.023130771427, 0.471672913729, 0.0490398552762, 0.0328601909177, 0.624028018295, 0.0526581979564
0, 11.0, 10, regularization, -0.130887163, 0.456712899517, 0.286585211712, 0.0731300470091, 0.54703657396, 0.133684017651
0, 3.0, 16, no_regularization, -0.034929857768, 0.00538035495922, 6.49211028506, 0.0201913216309, 0.019511812324, 1.0348255352
0, 3.0, 17, no_regularization, -0.0347287930651, 0.00532653436052, 6.51996039349, 0.0202621006783, 0.0184256233173, 1.09966975496
0, 3.0, 18, no_regularization, -0.0344761994009, 0.00556667972613, 6.19331470411, 0.020623606716, 0.0167698155281, 1.22980522246
0, 3.0, 19, no_regularization, -0.0343553164139, 0.00562213502292, 6.11072417754, 0.0211282836159, 0.0193317256272, 1.09293314127
0, 3.0, 20, no_regularization, -0.0346771633813, 0.00547233913149, 6.33680818167, 0.0216012272639, 0.0206205074981, 1.04756040878
0, 3.0, 16, regularization, -0.0349051358905, 0.00512435792588, 6.8116116, 0.017443505999, 0.0100577166849, 1.73434056112
0, 3.0, 17, regularization, -0.0347475402212, 0.00515803223838, 6.73658841499, 0.0177020997105, 0.00976103888092, 1.8135466856
0, 3.0, 18, regularization, -0.0344790008607, 0.00538303735232, 6.40512012161, 0.0182312305178, 0.00983607131161, 1.85350735474
0, 3.0, 19, regularization, -0.0343534120066, 0.00541784696304, 6.34078670751, 0.0182117991627, 0.00955986283586, 1.90502724521
0, 3.0, 20, regularization, -0.0346663645795, 0.0052764077942, 6.57006924629, 0.0182986445881, 0.0095799365588, 1.91010081077
0, 1.0, 11, no_regularization, -0.0116978856793, 0.00308780800393, 3.78841095833, 0.00666344758977, 0.012285975423, 0.542362112928
0, 1.0, 12, no_regularization, -0.0112615643928, 0.00368794739316, 3.05361307857, 0.00569004992292, 0.0119100516952, 0.477751908097
0, 1.0, 13, no_regularization, -0.0113168679138, 0.00368736642421, 3.06909230378, 0.00577322440006, 0.0133880680265, 0.43122162127
0, 1.0, 14, no_regularization, -0.0119009593067, 0.00273067556796, 4.35824725806, 0.00643376759596, 0.0127698448476, 0.503825040379
0, 1.0, 15, no_regularization, -0.0118567904231, 0.00290342321874, 4.08372790663, 0.00635505451102, 0.0126872815302, 0.500899621082
0, 1.0, 11, regularization, -0.0116977760487, 0.00318508000921, 3.67267886987, 0.00589960903501, 0.00891274387817, 0.66192960503
0, 1.0, 12, regularization, -0.0112587119764, 0.00359066741002, 3.13554854591, 0.00540109122276, 0.00848848927147, 0.636284154933
0, 1.0, 13, regularization, -0.0113114478376, 0.00361112373396, 3.13238999019, 0.00558935891587, 0.00864715310373, 0.646381398459
0, 1.0, 14, regularization, -0.0119132103406, 0.00260054076009, 4.58105118881, 0.00585559577719, 0.00864994964987, 0.676951429108
0, 1.0, 15, regularization, -0.0118478329902, 0.00289328973741, 4.0949348546, 0.0057810771524, 0.00904141093872, 0.639399889197
0, 3.0, 26, no_regularization, -0.0346817682363, 0.00547458501095, 6.33504971918, 0.0212808799234, 0.0191869950135, 1.10913042446
0, 3.0, 27, no_regularization, -0.0343802000008, 0.00562302521518, 6.11418207908, 0.0205794386566, 0.0196206386446, 1.04886691149
0, 3.0, 28, no_regularization, -0.0340777953156, 0.0336507071229, 1.0126918044, 0.0220346684054, 0.0684364307247, 0.321972788061
0, 3.0, 29, no_regularization, -0.0345787305919, 0.00547032147561, 6.32115146177, 0.0210539065283, 0.0194307476022, 1.08353558799
0, 3.0, 30, no_regularization, -0.0344216969167, 0.00568984542583, 6.04967171171, 0.0215981952611, 0.0223303012635, 0.967214683143
0, 3.0, 26, regularization, -0.0346735770172, 0.00532984827222, 6.50554673347, 0.0179655694488, 0.00954595763511, 1.88200808504
0, 3.0, 27, regularization, -0.034366827127, 0.00546902934849, 6.2838988305, 0.0184388065567, 0.00950433914463, 1.94004088828
0, 3.0, 28, regularization, -0.0341791373987, 0.00616415646067, 5.5448198982, 0.0184129592797, 0.0105674147452, 1.74242799433
