radius2_sim, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
0, 1.0, 26, no_regularization, -0.00960054455061, 0.00336776509945, 2.85071680094, 0.00373180665555, 0.00856621883427, 0.435642227656
0, 1.0, 27, no_regularization, -0.00960831895029, 0.00331646807346, 2.89715406193, 0.00364151249213, 0.00839905187508, 0.433562328973
0, 1.0, 28, no_regularization, -0.00959254149209, 0.00346571661641, 2.76783781071, 0.0037726182426, 0.00897305948623, 0.420438340835
0, 1.0, 29, no_regularization, -0.00957539270264, 0.00324431552816, 2.95143694241, 0.00372735176297, 0.00892814786856, 0.417483202321
0, 1.0, 30, no_regularization, -0.00958704488402, 0.00339821075845, 2.82120373499, 0.00385610416868, 0.00826477286387, 0.466571100283
0, 1.0, 26, regularization, -0.00959867602176, 0.00302658001525, 3.17145952639, 0.00496714470332, 0.00422725553969, 1.17502825573
0, 1.0, 27, regularization, -0.00960985190977, 0.00300660954368, 3.1962420694, 0.00482402997286, 0.00420597258133, 1.14694755602
0, 1.0, 28, regularization, -0.00961109183015, 0.00308776426947, 3.11263781539, 0.00498703803518, 0.00405101273958, 1.23105957838
0, 1.0, 29, regularization, -0.00958775755033, 0.00292006656848, 3.28340375998, 0.00502401329286, 0.00446835693673, 1.12435361901
0, 1.0, 30, regularization, -0.00958216893617, 0.00308314015797, 3.10792518187, 0.00500479990727, 0.00395186741048, 1.26643922668
0, 7.0, 11, no_regularization, -0.0627274136706, 0.177951349201, 0.352497544707, 0.0289767630879, 0.17168724222, 0.168776449043
0, 7.0, 12, no_regularization, -0.0579785785945, 0.158049083921, 0.366839067689, 0.0216789546963, 0.161469789472, 0.13426012858
0, 7.0, 13, no_regularization, -0.0674679645919, 0.0898779137187, 0.750662335166, 0.0270938592325, 0.100201067681, 0.270394915538
0, 7.0, 14, no_regularization, -0.0499994726903, 0.177027435398, 0.282439117856, 0.0247594912803, 0.152039548329, 0.162849018906
0, 7.0, 15, no_regularization, -0.06687282415, 0.125390255026, 0.533317554351, 0.0276773879795, 0.142151142628, 0.194703943055
0, 7.0, 11, regularization, -0.0608925356986, 0.0984862776746, 0.618284466998, 0.0325352910706, 0.0800306519616, 0.406535374548
0, 7.0, 12, regularization, -0.0597256759685, 0.0677433121517, 0.881646823449, 0.0265846937499, 0.0594226515249, 0.447383162274
0, 7.0, 13, regularization, -0.0670704995519, 0.0202336164426, 3.31480532619, 0.0311026976806, 0.00899562321916, 3.45753672901
0, 7.0, 14, regularization, -0.0549370963012, 0.0880949127635, 0.623612585311, 0.0301220004171, 0.0707117994051, 0.425982660185
0, 7.0, 15, regularization, -0.06740569204, 0.0416386229484, 1.61882615867, 0.028310695669, 0.0443027757561, 0.639027582039
0, 5.0, 1, no_regularization, -0.0478909341785, 0.0540785309608, 0.885581270935, 0.0246734492586, 0.0620247046758, 0.397800350483
0, 5.0, 2, no_regularization, -0.047918824742, 0.0617237118734, 0.776343860205, 0.0235541936876, 0.0778453429287, 0.302576786246
0, 5.0, 3, no_regularization, -0.0479020713497, 0.0534835499473, 0.895641209249, 0.0242943733257, 0.0543609394425, 0.446908636511
0, 5.0, 4, no_regularization, -0.0478689424156, 0.0464730009921, 1.03003768626, 0.0232986751289, 0.0543239590761, 0.428883968053
0, 5.0, 5, no_regularization, -0.0479250984134, 0.0515270346281, 0.930096186581, 0.0230037501052, 0.0676504315824, 0.34003848264
0, 5.0, 1, regularization, -0.0478946489877, 0.011032061125, 4.34140533169, 0.023716988234, 0.00594809385464, 3.98732582464
0, 5.0, 2, regularization, -0.0479070119879, 0.0110805281166, 4.32353146743, 0.0235259198245, 0.00513932816727, 4.57762552979
0, 5.0, 3, regularization, -0.0478968301801, 0.00997378858819, 4.80227044683, 0.0231916976867, 0.00535787821067, 4.32852274256
0, 5.0, 4, regularization, -0.047891777786, 0.0107733155445, 4.44540750601, 0.0235137575255, 0.00643188541484, 3.65581101169
0, 5.0, 5, regularization, -0.047927056234, 0.0109526788402, 4.37582959686, 0.0232300075081, 0.00512374161024, 4.53379761807
0, 7.0, 6, no_regularization, -0.0668657225362, 0.105225945248, 0.635449008122, 0.0303974821187, 0.107886785653, 0.28175352463
0, 7.0, 7, no_regularization, -0.0509684216604, 0.205863491993, 0.247583586419, 0.0287043107487, 0.198670966285, 0.144481658722
0, 7.0, 8, no_regularization, -0.0664136229987, 0.0992859866817, 0.668912353277, 0.0267890515848, 0.107477140261, 0.249253483297
0, 7.0, 9, no_regularization, -0.0671104270598, 0.0898096517057, 0.747251835245, 0.0293391555286, 0.0999502275377, 0.293537656206
0, 7.0, 10, no_regularization, -0.0521674874222, 0.206721974421, 0.252355791242, 0.0249566972505, 0.176947904378, 0.141039801168
0, 7.0, 6, regularization, -0.0669943457336, 0.0467974290696, 1.43158175706, 0.0316855978432, 0.0280694851724, 1.12882718185
0, 7.0, 7, regularization, -0.0518626264483, 0.0774297035543, 0.66980272515, 0.0314682239062, 0.108286518714, 0.290601492041
0, 7.0, 8, regularization, -0.0669377161061, 0.0216772702305, 3.08792183677, 0.0305596818774, 0.0178013989889, 1.71670113661
0, 7.0, 9, regularization, -0.0670719479455, 0.023887848219, 2.80778525259, 0.0316293647908, 0.00843798603986, 3.74844952829
0, 7.0, 10, regularization, -0.0553963040082, 0.106487455298, 0.520214365658, 0.030086330849, 0.0639488268514, 0.470475102209
0, 7.0, 21, no_regularization, -0.0667868723947, 0.0802817102089, 0.831906448192, 0.0291935255331, 0.110206334037, 0.264898799041
0, 7.0, 22, no_regularization, -0.0689525767397, 0.117274123938, 0.587960706286, 0.0289790699339, 0.147620815278, 0.196307477907
0, 7.0, 23, no_regularization, -0.0670912998792, 0.0877950620105, 0.764180790386, 0.0300632868026, 0.0865811581539, 0.347226665057
0, 7.0, 24, no_regularization, -0.023427189592, 0.314926036311, 0.0743894975035, -0.000787844186931, 0.253606063364, 0.00310656684024
0, 7.0, 25, no_regularization, -0.0455018482052, 0.221502253804, 0.205423861039, 0.0255507117935, 0.189267227058, 0.134998077537
0, 7.0, 21, regularization, -0.0668481819741, 0.0201000771209, 3.3257674372, 0.0314214563753, 0.00893943155453, 3.51492778748
0, 7.0, 22, regularization, -0.0671885429533, 0.0469637022255, 1.4306483469, 0.0289021023422, 0.0817334980946, 0.353613916154
0, 7.0, 23, regularization, -0.0670432554402, 0.0215610788389, 3.1094573672, 0.0319394629613, 0.00781481832467, 4.08703844854
0, 7.0, 24, regularization, -0.0212553295686, 0.263932140214, 0.0805333126589, 0.00382204993127, 0.173934511869, 0.0219740745537
0, 7.0, 25, regularization, -0.0473579595379, 0.139340974045, 0.339871024028, 0.0302479752064, 0.123384017983, 0.245153105733
0, 11.0, 11, no_regularization, 0.0149123191381, 0.511895757721, 0.0291315544486, -0.0791770370101, 0.789139016432, 0.10033344615
0, 11.0, 12, no_regularization, -0.0381101739345, 0.550228970233, 0.0692623907432, -0.128727900532, 0.862591749238, 0.149233864856
0, 11.0, 13, no_regularization, 0.0129269096374, 0.524734577579, 0.0246351397254, -0.139639740945, 0.709470671271, 0.19682242917
