radius3_sim, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
0, 11.0, 1, no_regularization, 0.0204661775763, 0.50358992023, 0.0406405623984, -0.0945321582841, 0.768991977526, 0.122929966823
0, 11.0, 2, no_regularization, 0.0600726217296, 0.720644392669, 0.0833595908616, -0.0530696960265, 0.560156462046, 0.0947408440718
0, 11.0, 3, no_regularization, -0.01560227201, 0.548916975337, 0.0284237374885, -0.137991225345, 0.752028381734, 0.183492044577
0, 11.0, 4, no_regularization, 0.0111134461969, 0.505342861847, 0.0219918931005, -0.0281230787294, 0.769445438563, 0.0365498023901
0, 11.0, 5, no_regularization, -0.0155562301814, 0.543646139076, 0.0286146245935, -0.132487620055, 0.789284309785, 0.167857916866
0, 11.0, 1, regularization, 0.015394714103, 0.440139349722, 0.0349769092736, -0.0910392757026, 0.702077363412, 0.129671287592
0, 11.0, 2, regularization, 0.0636570339885, 0.670474293729, 0.0949432880335, -0.0572241487829, 0.514606265315, 0.111199868015
0, 11.0, 3, regularization, -0.0122789447866, 0.451684552865, 0.0271847790869, -0.147121137517, 0.713744728621, 0.206125707998
0, 11.0, 4, regularization, 0.00867503242738, 0.415445736183, 0.0208812648002, -0.024238555384, 0.724969972002, 0.0334338749467
0, 11.0, 5, regularization, -0.0139589557364, 0.446528807993, 0.0312610418108, -0.129497845418, 0.735806065254, 0.175994533795
0, 11.0, 11, no_regularization, 0.0150358563278, 0.511729804383, 0.0293824127479, -0.0793895246759, 0.788639620015, 0.100666416778
0, 11.0, 12, no_regularization, -0.0381568601139, 0.549899880119, 0.069388740557, -0.128532855028, 0.861575080967, 0.149183580012
0, 11.0, 13, no_regularization, 0.0128887666618, 0.524611527366, 0.0245682109322, -0.139558089036, 0.710156008139, 0.196517508036
0, 11.0, 14, no_regularization, 0.00687308216101, 0.567669358338, 0.0121075447531, -0.22854551835, 0.759224340737, 0.301025014725
0, 11.0, 15, no_regularization, -0.0347036371656, 0.530301590717, 0.0654413220196, -0.118541919918, 0.823178696778, 0.144005087088
0, 11.0, 11, regularization, 0.0165649207989, 0.438498712585, 0.0377764411239, -0.087200124338, 0.767791230109, 0.113572701691
0, 11.0, 12, regularization, -0.0375704426489, 0.489548118873, 0.0767451476177, -0.133862423311, 0.794409509267, 0.168505565139
0, 11.0, 13, regularization, 0.00505084899886, 0.462226475701, 0.0109272169908, -0.13186905468, 0.653587176757, 0.201761998046
0, 11.0, 14, regularization, 0.0105444220722, 0.521506114752, 0.0202191724582, -0.222021634404, 0.733032298731, 0.302881107406
0, 11.0, 15, regularization, -0.0346122182057, 0.445302850522, 0.0777273672628, -0.114946320122, 0.780712252, 0.147232632545
0, 5.0, 21, no_regularization, -0.0478373314446, 0.0505426185573, 0.946475129506, 0.0252061271845, 0.0615633316428, 0.409434098381
0, 5.0, 22, no_regularization, -0.0478634030993, 0.0439813457403, 1.08826599763, 0.0217767740564, 0.0613621741971, 0.354889218666
0, 5.0, 23, no_regularization, -0.0479131727842, 0.0597781053497, 0.801517085626, 0.025035146471, 0.0535730523973, 0.46730856934
0, 5.0, 24, no_regularization, -0.0478945193669, 0.0443313654652, 1.08037546023, 0.0238145753763, 0.0599265207312, 0.397396262719
0, 5.0, 25, no_regularization, -0.0479027555783, 0.0390893324116, 1.22546875638, 0.0240397998054, 0.0609627632761, 0.39433579637
0, 5.0, 21, regularization, -0.0478554033071, 0.0119038648461, 4.02015680839, 0.0235178476398, 0.00654437996527, 3.59359446802
0, 5.0, 22, regularization, -0.0478624403397, 0.0098950421137, 4.83701229259, 0.023770330266, 0.00622138297886, 3.82074698612
0, 5.0, 23, regularization, -0.0478960720697, 0.0103207185504, 4.64076913211, 0.0236810933772, 0.00559238419809, 4.23452547935
0, 5.0, 24, regularization, -0.0478798616265, 0.00977886273725, 4.89626073225, 0.0235683645576, 0.00582578540644, 4.0455256954
0, 5.0, 25, regularization, -0.047898052875, 0.0111396650428, 4.29977496549, 0.0235370107923, 0.00603551338494, 3.89975289444
0, 7.0, 1, no_regularization, -0.040172369794, 0.271720782147, 0.14784430354, 0.0430396297789, 0.286446475542, 0.150253654535
0, 7.0, 2, no_regularization, -0.0493166747675, 0.214398937409, 0.230022943973, 0.0231409848953, 0.215169770557, 0.107547565048
0, 7.0, 3, no_regularization, -0.0671148579466, 0.0990682781911, 0.677460627883, 0.0329686140681, 0.0976479333834, 0.337627361131
0, 7.0, 4, no_regularization, -0.0664507522039, 0.123573295751, 0.537743626567, 0.0287364828533, 0.175505344868, 0.163735656455
0, 7.0, 5, no_regularization, -0.0532917692705, 0.219726326412, 0.242537023854, 0.0221742157259, 0.200214631854, 0.110752223853
0, 7.0, 1, regularization, -0.039383369418, 0.151123555523, 0.260603777364, 0.0382377132067, 0.168304209158, 0.227194039876
0, 7.0, 2, regularization, -0.047786061944, 0.122528873896, 0.389998376908, 0.0280753262839, 0.116083250793, 0.241855100474
0, 7.0, 3, regularization, -0.0670949486921, 0.0216026882736, 3.10586107814, 0.0319206887536, 0.00963771642433, 3.31205934561
0, 7.0, 4, regularization, -0.064284916055, 0.0448689976448, 1.43272458556, 0.0315988572425, 0.135623382251, 0.232989744969
0, 7.0, 5, regularization, -0.0542154805471, 0.12428825907, 0.436207578679, 0.031370343025, 0.0893702179211, 0.351015626399
0, 3.0, 1, no_regularization, -0.0287366242384, 0.0287549325623, 0.99936329797, 0.0152198801817, 0.0282637412355, 0.538494888375
0, 3.0, 2, no_regularization, -0.0287297953509, 0.00615668712205, 4.66643744945, 0.0146744621306, 0.0173491298782, 0.845832743983
0, 3.0, 3, no_regularization, -0.0287318542326, 0.00906063199534, 3.17106513622, 0.0149912499102, 0.0172124240847, 0.870955179612
0, 3.0, 4, no_regularization, -0.0287279248643, 0.00604426179933, 4.75292530635, 0.0150752981398, 0.0177994220467, 0.84695436179
0, 3.0, 5, no_regularization, -0.0287357045491, 0.00604426704988, 4.75420829556, 0.0148193262824, 0.0186016828457, 0.796665893366
0, 3.0, 1, regularization, -0.0287249972066, 0.00571698709583, 5.0244992205, 0.0147573345206, 0.00564390329577, 2.61473908167
0, 3.0, 2, regularization, -0.0287336001356, 0.00582543909146, 4.93243508077, 0.0144888880414, 0.00520799277855, 2.78204841242
0, 3.0, 3, regularization, -0.0287300133894, 0.00576402056635, 4.98437038153, 0.0146889799908, 0.00548632412905, 2.67738100143
0, 3.0, 4, regularization, -0.0287357937109, 0.00573858480372, 5.00747042935, 0.0145785297022, 0.00543212318012, 2.68376272386
0, 3.0, 5, regularization, -0.0287278450106, 0.00575847049447, 4.98879781327, 0.0145707783887, 0.00546727326011, 2.66509056627
0, 9.0, 1, no_regularization, 0.01720468394, 0.334102159276, 0.0514952791005, -0.255332062278, 0.569112409866, 0.448649612716
0, 9.0, 2, no_regularization, -0.0502278677803, 0.383853295231, 0.130851730086, 0.0268249871122, 0.280683324652, 0.0955702913431
0, 9.0, 3, no_regularization, -0.0857652335204, 0.238271912703, 0.359946888189, 0.0384885661462, 0.255997240492, 0.150347582155
0, 9.0, 4, no_regularization, 0.0136236608683, 0.668027346355, 0.0203938670215, 0.0330683582813, 0.527764182408, 0.0626574507774
0, 9.0, 5, no_regularization, -0.0258091453389, 0.272077792244, 0.0948594338628, 0.0259351150366, 0.307781047525, 0.0842648215189
0, 9.0, 1, regularization, 0.0169559816584, 0.258133571749, 0.0656868517472, -0.253289782584, 0.547466027456, 0.46265844798
0, 9.0, 2, regularization, -0.0454169532764, 0.248988379653, 0.182405915247, 0.0242529884903, 0.196667118405, 0.123319997196
0, 9.0, 3, regularization, -0.0802334113373, 0.123119060114, 0.651673357991, 0.0421137075523, 0.139804097052, 0.30123371518
0, 9.0, 4, regularization, 0.0172565247976, 0.600972261101, 0.0287143449283, 0.0374778169804, 0.474443649963, 0.0789931891455
0, 9.0, 5, regularization, -0.0295724761926, 0.181714478638, 0.162741441487, 0.0238406254322, 0.232773134449, 0.102420004305
0, 5.0, 11, no_regularization, -0.0478886766401, 0.0538177012121, 0.889831329871, 0.0222060157166, 0.0575292041997, 0.385995530888
0, 5.0, 12, no_regularization, -0.0478637596542, 0.0506379037463, 0.945216055823, 0.0228863902075, 0.058974081773, 0.388075397182
0, 5.0, 13, no_regularization, -0.048075586152, 0.0512660511779, 0.937766515021, 0.0224162308853, 0.0566930179719, 0.395396676472
0, 5.0, 14, no_regularization, -0.0478524446489, 0.064165786731, 0.745762610993, 0.0236986530731, 0.0438404224675, 0.540566256877
0, 5.0, 15, no_regularization, -0.0478888656902, 0.0568621556308, 0.842192230648, 0.023452594274, 0.0678241693395, 0.345785204631
0, 5.0, 11, regularization, -0.0478960518484, 0.0114132738305, 4.19652174824, 0.0234862095918, 0.00557823929192, 4.21032665735
0, 5.0, 12, regularization, -0.0478691217069, 0.00989148789328, 4.83942579957, 0.0233897564448, 0.0059414835687, 3.93668621218
0, 5.0, 13, regularization, -0.0479019240757, 0.010633740322, 4.50471072502, 0.0232638873092, 0.00560251438239, 4.15240117586
0, 5.0, 14, regularization, -0.0478570780723, 0.0197634090948, 2.42149913725, 0.0233358250751, 0.00461939176917, 5.05170945467
0, 5.0, 15, regularization, -0.047887156502, 0.0109190076088, 4.38566930418, 0.0233868157093, 0.0060920709391, 3.83889418608
0, 7.0, 6, no_regularization, -0.0668944570517, 0.105306195374, 0.635237621244, 0.0307015025458, 0.107050097191, 0.286795653169
0, 7.0, 7, no_regularization, -0.0509555901275, 0.205899871261, 0.247477523009, 0.0288940023, 0.197519275249, 0.146284469015
0, 7.0, 8, no_regularization, -0.0664537722809, 0.099632715034, 0.666987467502, 0.0269090270723, 0.107097102504, 0.251258217479
0, 7.0, 9, no_regularization, -0.0671127683029, 0.0896823867243, 0.748338338822, 0.0297826561132, 0.0992176113052, 0.300175097157
0, 7.0, 10, no_regularization, -0.0521580897549, 0.206942501862, 0.25204145734, 0.0252860968503, 0.176618346362, 0.143168008144
0, 7.0, 6, regularization, -0.0670321066754, 0.0469534470532, 1.42762908545, 0.0316808977046, 0.0284744980132, 1.11260601293
0, 7.0, 7, regularization, -0.051846978624, 0.0775603694977, 0.668472558341, 0.0315181125016, 0.107942185608, 0.291990683013
0, 7.0, 8, regularization, -0.0669705933397, 0.0218565611008, 3.06409562927, 0.0305280066853, 0.0180024571199, 1.69576888765
0, 7.0, 9, regularization, -0.0670901735792, 0.0235895651823, 2.84406147636, 0.0316661986694, 0.00847811333574, 3.7350525306
0, 7.0, 10, regularization, -0.0554111798664, 0.10625174124, 0.521508440425, 0.0301526444431, 0.063840443528, 0.472312577683
0, 5.0, 26, no_regularization, -0.0478800792144, 0.0461302414741, 1.03793255106, 0.0235625848768, 0.0622555084614, 0.378481928092
0, 5.0, 27, no_regularization, -0.0478952437792, 0.0494918488923, 0.967740039041, 0.0235907890977, 0.0444652878345, 0.530543942176
0, 5.0, 28, no_regularization, -0.0479054837568, 0.0561612010552, 0.852999630647, 0.0240615826984, 0.0462493791271, 0.520257420803
0, 5.0, 29, no_regularization, -0.0479175790104, 0.0448130413893, 1.06927754789, 0.0235520741639, 0.066225889688, 0.355632431287
0, 5.0, 30, no_regularization, -0.0478774980531, 0.0356061983492, 1.34463942439, 0.0228723896694, 0.0512011370373, 0.446716440158
0, 5.0, 26, regularization, -0.0478915597053, 0.0103405843792, 4.63141713746, 0.023341516183, 0.00641296998014, 3.63973576288
0, 5.0, 27, regularization, -0.047899493544, 0.00919480711027, 5.20940711094, 0.023461459262, 0.00498953617238, 4.70213231281
0, 5.0, 28, regularization, -0.0479085079365, 0.00939651918331, 5.09853776722, 0.0238969246901, 0.00646859040739, 3.69430172341
