radius6_sim, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
0, 7.0, 16, no_regularization, -0.0671325833632, 0.0922570301771, 0.727669026787, 0.027483519933, 0.106150840399, 0.258910055065
0, 7.0, 17, no_regularization, -0.0670965782116, 0.159699317452, 0.420143174574, 0.0266674577825, 0.13973895035, 0.190837684952
0, 7.0, 18, no_regularization, -0.052191844074, 0.210233246699, 0.248256852299, 0.0320390546604, 0.192527843135, 0.166412577728
0, 7.0, 19, no_regularization, -0.067204156695, 0.0862703661247, 0.778994685126, 0.0250777798095, 0.120358315562, 0.208359345114
0, 7.0, 20, no_regularization, -0.0666315989002, 0.103143702448, 0.64600743738, 0.0276853434575, 0.109607946609, 0.25258518487
0, 7.0, 16, regularization, -0.0670315351742, 0.0230337004499, 2.91015051273, 0.0315640044382, 0.00836858025158, 3.77172751999
0, 7.0, 17, regularization, -0.0670105563157, 0.0785221387687, 0.853396982895, 0.0276108065337, 0.0457878752856, 0.603015675253
0, 7.0, 18, regularization, -0.0531680392105, 0.113804819918, 0.46718618112, 0.0336646362676, 0.10245429612, 0.3285819877
0, 7.0, 19, regularization, -0.0670592906576, 0.0344633298459, 1.94581576874, 0.0290588847276, 0.0399645954851, 0.727115697654
0, 7.0, 20, regularization, -0.0672812389644, 0.0209771319938, 3.20736118666, 0.0321289944555, 0.00853873066957, 3.76273660557
0, 1.0, 6, no_regularization, -0.00958557092237, 0.00235133759423, 4.07664596777, 0.00458227234068, 0.00569352530752, 0.804821633905
0, 1.0, 7, no_regularization, -0.00957477951506, 0.00235202487652, 4.07086660122, 0.00466844665049, 0.00602644616496, 0.77465997749
0, 1.0, 8, no_regularization, -0.00957945927515, 0.00248946763541, 3.84799510501, 0.00442942967389, 0.00601162447188, 0.736810772963
0, 1.0, 9, no_regularization, -0.00958798726429, 0.00247327613093, 3.87663437349, 0.00457171362152, 0.00600338612107, 0.761522502355
0, 1.0, 10, no_regularization, -0.00956578920862, 0.00240144531004, 3.98334668236, 0.00461056744002, 0.00611888539226, 0.753497923961
0, 1.0, 6, regularization, -0.00958958098958, 0.00229593314696, 4.17676838818, 0.00486133980671, 0.00326016353246, 1.49113372943
0, 1.0, 7, regularization, -0.00958331664609, 0.00230938679073, 4.14972350433, 0.00479220293416, 0.00344331257054, 1.39174206116
0, 1.0, 8, regularization, -0.00957461447081, 0.00239809619984, 3.99258981832, 0.00462959905292, 0.00338279496387, 1.36857217253
0, 1.0, 9, regularization, -0.00959563672675, 0.00238827900933, 4.01780390368, 0.00478673980907, 0.00344761067238, 1.38842237826
0, 1.0, 10, regularization, -0.00957815359853, 0.00233607508132, 4.10010520429, 0.00489386257483, 0.00366749493185, 1.33438836747
0, 9.0, 1, no_regularization, 0.0172033185483, 0.333871682656, 0.0515267374923, -0.255428681159, 0.56980117569, 0.448276858764
0, 9.0, 2, no_regularization, -0.0502378061848, 0.383804397263, 0.130894295487, 0.0266506679799, 0.280992639064, 0.0948447193089
0, 9.0, 3, no_regularization, -0.0857444129249, 0.238299000736, 0.359818600414, 0.0385829819574, 0.256829529602, 0.150227982028
0, 9.0, 4, no_regularization, 0.013637725289, 0.668212042857, 0.0204092779153, 0.0332175511279, 0.529265516632, 0.0627616009056
0, 9.0, 5, no_regularization, -0.0257610915665, 0.27205093918, 0.094692161858, 0.0256231654763, 0.308420091772, 0.0830787817001
0, 9.0, 1, regularization, 0.0169757806771, 0.258125518009, 0.0657656043, -0.253363531901, 0.547446368307, 0.462809777484
0, 9.0, 2, regularization, -0.0454626109538, 0.249005725161, 0.18257656897, 0.0242181727695, 0.196665900427, 0.123143731155
0, 9.0, 3, regularization, -0.0802136573389, 0.123004390337, 0.65212027895, 0.0420852002676, 0.140015598473, 0.300575083965
0, 9.0, 4, regularization, 0.0172651222145, 0.601110977886, 0.0287220211402, 0.0375374427715, 0.474665250432, 0.0790819271842
0, 9.0, 5, regularization, -0.0295400828548, 0.181750045307, 0.162531364462, 0.0238562523828, 0.232425175042, 0.102640569717
0, 11.0, 16, no_regularization, -0.0474770109126, 0.48233694559, 0.0984312135875, -0.13880271685, 0.699986774179, 0.19829334206
0, 11.0, 17, no_regularization, 0.0105377183965, 0.528697334114, 0.0199314763222, -0.0191592896547, 0.70224752741, 0.027282815399
0, 11.0, 18, no_regularization, -0.0106277066264, 0.519833610131, 0.0204444391806, 0.00334191827386, 0.554823691122, 0.00602338783893
0, 11.0, 19, no_regularization, -0.000257184550113, 0.537733266978, 0.000478275319581, -0.126549131699, 0.916624234693, 0.138059988935
0, 11.0, 20, no_regularization, 0.0115704778964, 0.595208737501, 0.0194393616346, -0.0977616007758, 0.758374815983, 0.128909344978
0, 11.0, 16, regularization, -0.0453660598979, 0.39115788335, 0.115978897087, -0.137312640164, 0.645288233043, 0.212792722899
