radius1, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
0, 0.5, 1, no_regularization, -0.0070564516129, 0.00849159350845, 0.830992628872, 0.00344422043011, 0.0130805746754, 0.263308036198
0, 0.5, 2, no_regularization, -0.00606098790323, 0.00826938709098, 0.732942821099, 0.00306237781036, 0.0142288761477, 0.215222746939
0, 0.5, 3, no_regularization, -0.00648101478495, 0.00842692665316, 0.769084038784, 0.00293255131965, 0.012242455966, 0.239539462327
0, 0.5, 4, no_regularization, -0.00647261424731, 0.00832982706832, 0.777040650932, 0.00340603616813, 0.0130273304003, 0.26145311921
0, 0.5, 5, no_regularization, -0.00654821908602, 0.00831692233694, 0.787336808105, 0.003306757087, 0.0142961392235, 0.231304202855
0, 0.5, 1, regularization, -0.00708585349448, 0.00849235852998, 0.834379927492, 0.00352822580608, 0.0100256447897, 0.35192008894
0, 0.5, 2, regularization, -0.0060651881714, 0.00826683100627, 0.733677532152, 0.00310819892436, 0.00964451467594, 0.322276343475
0, 0.5, 3, regularization, -0.00651881720419, 0.00842216017473, 0.774007744919, 0.0029554618768, 0.00961745207828, 0.307301960305
0, 0.5, 4, regularization, -0.00647681451568, 0.0083249752676, 0.777998048941, 0.00355877321545, 0.0105559090724, 0.337135645168
0, 0.5, 5, regularization, -0.00648941532258, 0.00830722424025, 0.781177338531, 0.00303183040078, 0.00985883929361, 0.307524071596
0, 7.0, 16, no_regularization, -0.019233030914, 0.442355693249, 0.0434786557685, -0.152874511241, 0.559725566852, 0.273124045595
0, 7.0, 17, no_regularization, -0.0141507056452, 0.346989513065, 0.0407813640249, 0.0289283968719, 0.403544471429, 0.0716857717552
0, 7.0, 18, no_regularization, -0.0517347110215, 0.199550014416, 0.259256864365, 0.0454469086022, 0.22083769417, 0.205793258134
0, 7.0, 19, no_regularization, -0.0182081653226, 0.349906185439, 0.0520372776484, 0.0522818914956, 0.573678357805, 0.0911345020851
0, 7.0, 20, no_regularization, 0.00889616935484, 0.451881566777, 0.0196869489904, 0.0178702346041, 0.531560516713, 0.0336184386203
0, 7.0, 16, regularization, -0.0210979502688, 0.32549400476, 0.0648182453757, -0.14170943304, 0.510823017312, 0.277413954026
