radius7, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
0, 3.0, 26, no_regularization, -0.0346588825256, 0.0022717828609, 15.2562479109, 0.021535359156, 0.015344788258, 1.40343149699
0, 3.0, 27, no_regularization, -0.0344246961775, 0.00260608632864, 13.2093460601, 0.0205002567403, 0.0152699452246, 1.34252326638
0, 3.0, 28, no_regularization, -0.0340996344298, 0.0336071767612, 1.01465334836, 0.0220514683986, 0.0662295830183, 0.332954963533
0, 3.0, 29, no_regularization, -0.0345776282714, 0.00186813475583, 18.5091724049, 0.0208081327378, 0.0141281773786, 1.47281083612
0, 3.0, 30, no_regularization, -0.0343692069198, 0.00240057942621, 14.3170463533, 0.0217215606099, 0.0175049989999, 1.24087756932
0, 3.0, 26, regularization, -0.0346514452784, 0.0019046383461, 18.1931889324, 0.0180342932886, 0.00378626608344, 4.76308132898
0, 3.0, 27, regularization, -0.0344217702569, 0.00214773657677, 16.0269982032, 0.0181671009924, 0.00402141120447, 4.51759346873
0, 3.0, 28, regularization, -0.0342127644906, 0.00348892293564, 9.80611068852, 0.0183152341939, 0.00602586021403, 3.03943894206
0, 3.0, 29, regularization, -0.0345788026581, 0.00166645035694, 20.7499746477, 0.0179716508642, 0.00327263025964, 5.491500548
0, 3.0, 30, regularization, -0.0343648426013, 0.00190020282364, 18.0848287213, 0.0182548347491, 0.0037635061014, 4.85048629051
0, 7.0, 6, no_regularization, -0.0254551989862, 0.44410245917, 0.0573183022534, -0.0506423404514, 0.647272149355, 0.0782396407785
0, 7.0, 7, no_regularization, -0.00883148837745, 0.443846310926, 0.0198976270841, -0.178946767892, 0.783935340605, 0.228267254482
0, 7.0, 8, no_regularization, -0.0333697337621, 0.303883046773, 0.109811106992, 0.018077125416, 0.369834290499, 0.048878986834
0, 7.0, 9, no_regularization, -0.0544601685291, 0.177666901187, 0.306529624624, 0.0423184250411, 0.205290268969, 0.206139459282
0, 7.0, 10, no_regularization, -0.00155005370973, 0.488645392371, 0.00317214432782, 0.0439317084004, 0.680519513634, 0.0645561332485
0, 7.0, 6, regularization, -0.0199484776763, 0.374716481217, 0.053236189696, -0.0278017072352, 0.632997454841, 0.0439207251507
0, 7.0, 7, regularization, -0.0071136280831, 0.317609451976, 0.0223974067486, -0.153682421275, 0.710265907921, 0.216373078817
0, 7.0, 8, regularization, -0.0293447659692, 0.22508067048, 0.130374438225, 0.0143639289612, 0.32992872247, 0.0435364610078
0, 7.0, 9, regularization, -0.0516657934214, 0.1398400692, 0.369463442896, 0.0426990043985, 0.17197535012, 0.248285608192
0, 7.0, 10, regularization, -0.00297988876285, 0.423639477859, 0.00703402047872, 0.0474988406771, 0.662461885063, 0.0717004883572
0, 11.0, 6, no_regularization, 0.0215341215291, 0.577363466879, 0.0372973400024, -0.0136600688707, 0.692639797166, 0.0197217499291
0, 11.0, 7, no_regularization, 0.00471457676324, 0.478166548922, 0.00985969590274, 0.0040079948041, 0.578501193724, 0.00692823947052
0, 11.0, 8, no_regularization, -0.0569920655701, 0.522586169957, 0.109057737932, -0.0637332837883, 0.732081980624, 0.0870575775324
0, 11.0, 9, no_regularization, 0.0226006272768, 0.561438042813, 0.040254891107, 0.032431638115, 0.704130782218, 0.0460591113668
0, 11.0, 10, no_regularization, -0.0715298369802, 0.69037756137, 0.103609736154, 0.0747089381003, 0.517546080809, 0.144352243927
0, 11.0, 6, regularization, 0.0210421795316, 0.511776421594, 0.0411159612749, -0.00445982204622, 0.656196373765, 0.00679647469039
0, 11.0, 7, regularization, 0.0106340082679, 0.357614176986, 0.0297359807083, -0.0024820537203, 0.511415182332, 0.00485330472393
0, 11.0, 8, regularization, -0.0593472744153, 0.417416892839, 0.142177461989, -0.0675138586847, 0.671548034073, 0.100534668049
0, 11.0, 9, regularization, 0.0224462835624, 0.463455726457, 0.0484324225186, -0.0853064298303, 0.86519456965, 0.0985979718582
0, 11.0, 10, regularization, -0.0827478082968, 0.667613557548, 0.123945667911, 0.0554320782277, 0.469971123822, 0.117947838533
0, 11.0, 11, no_regularization, -0.0329195119163, 0.56337117412, 0.0584330782769, -0.0359260824658, 0.670252882994, 0.0536007876689
0, 11.0, 12, no_regularization, -0.0319491216268, 0.521504201147, 0.0612634022058, 0.0695617121676, 0.731165034232, 0.0951381820941
0, 11.0, 13, no_regularization, -0.00953189096496, 0.527891625415, 0.0180565299885, -0.00767197937149, 0.625374981152, 0.0122678066803
0, 11.0, 14, no_regularization, 0.00275430861522, 0.319165001683, 0.00862973258565, -0.124311106648, 0.69992634447, 0.177605983302
0, 11.0, 15, no_regularization, 0.00628420814797, 0.339286306944, 0.018521844293, 0.0090119148427, 0.606601045175, 0.0148564116636
0, 11.0, 11, regularization, -0.0307767494205, 0.531566731716, 0.0578981858424, -0.0327838763359, 0.619336143206, 0.0529338981675
0, 11.0, 12, regularization, -0.0334124520448, 0.41110659119, 0.0812744255646, 0.0668006930094, 0.705999152233, 0.0946186589574
0, 11.0, 13, regularization, -0.00884188199224, 0.453333405551, 0.0195041483464, -0.0203180052832, 0.578513170577, 0.0351210764363
