radius2, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
0, 0.5, 7, regularization, -0.00621907871204, 0.00146903363627, 4.23344881866, 0.00288816171751, 0.00202812545247, 1.42405476643
0, 0.5, 8, regularization, -0.00630075593925, 0.00156534357349, 4.02515846742, 0.00331573170495, 0.00225601559472, 1.46972907134
0, 0.5, 9, regularization, -0.00613963711439, 0.00140533207914, 4.36881588739, 0.00293454089239, 0.00217153928779, 1.35136440261
0, 0.5, 10, regularization, -0.00606234002375, 0.0015637447119, 3.87680928839, 0.00322367541419, 0.00234293141175, 1.37591540154
0, 3.0, 21, no_regularization, -0.0349844829676, 0.00337066429187, 10.3791062943, 0.0217964456685, 0.0209517930273, 1.04031409818
0, 3.0, 22, no_regularization, -0.0345971499431, 0.00318489330944, 10.8628913378, 0.0208065984102, 0.0187199110797, 1.11146886978
0, 3.0, 23, no_regularization, -0.0343031385078, 0.0038907268403, 8.81664015898, 0.0206304254979, 0.0218410303522, 0.944571989747
0, 3.0, 24, no_regularization, -0.0337757378498, 0.00308570202172, 10.9458844736, 0.0202033004778, 0.0180784228845, 1.11753666827
0, 3.0, 25, no_regularization, -0.0352033079624, 0.00273639216607, 12.8648621345, 0.021421550353, 0.0184313190192, 1.16223642652
0, 3.0, 21, regularization, -0.0349688421612, 0.00248937771608, 14.0472222979, 0.0184260018498, 0.00459281237871, 4.01192130887
0, 3.0, 22, regularization, -0.0346042290982, 0.00235317276647, 14.7053499817, 0.0178155188071, 0.00443301251795, 4.01882889682
0, 3.0, 23, regularization, -0.0342956749752, 0.00296661646245, 11.5605355156, 0.0176226234256, 0.00451924002677, 3.89946613175
0, 3.0, 24, regularization, -0.033768991928, 0.00201344231014, 16.771770295, 0.0177091896631, 0.00395575815308, 4.47681303503
0, 3.0, 25, regularization, -0.0352019382305, 0.0020532726683, 17.144307609, 0.0179410555088, 0.00375453383452, 4.77850414979
0, 5.0, 1, no_regularization, -0.0559898728497, 0.00373068131895, 15.0079484317, 0.0326464515964, 0.0217032349776, 1.50422052888
0, 5.0, 2, no_regularization, -0.0555168019824, 0.00332101726493, 16.7168061933, 0.031674084282, 0.0209184188647, 1.51417200731
0, 5.0, 3, no_regularization, -0.0557458729707, 0.00328522313898, 16.9686717195, 0.0327378460132, 0.0199581775117, 1.64032241892
0, 5.0, 4, no_regularization, -0.0556048710078, 0.00376022700822, 14.7876367268, 0.033021316534, 0.0207751232819, 1.58946428793
0, 5.0, 5, no_regularization, -0.0554106627825, 0.00345320292069, 16.0461646926, 0.034054142298, 0.0237433027933, 1.43426306755
0, 5.0, 1, regularization, -0.0559671996298, 0.0023751386141, 23.5637614148, 0.029331623285, 0.00619428797883, 4.73526955564
0, 5.0, 2, regularization, -0.0555195412316, 0.00199456738833, 27.8353800209, 0.0286074211502, 0.00554317857753, 5.16083340093
0, 5.0, 3, regularization, -0.0557226303946, 0.00189922069151, 29.3397342625, 0.0290222278555, 0.00543526868537, 5.33961236058
0, 5.0, 4, regularization, -0.0556502282451, 0.00229521308056, 24.2462143129, 0.0296058274862, 0.00569938209433, 5.1945679367
0, 5.0, 5, regularization, -0.0553868458323, 0.00203819743829, 27.1744261825, 0.0294608027368, 0.00557328670649, 5.28607342281
0, 1.0, 11, no_regularization, -0.0115605187808, 0.00175803714504, 6.57581030834, 0.00685112264484, 0.0119358292092, 0.573996370486
0, 1.0, 12, no_regularization, -0.0112007498424, 0.0018193647467, 6.15640698919, 0.00557556909264, 0.012829440497, 0.434591757447
0, 1.0, 13, no_regularization, -0.0113610370647, 0.00176947166217, 6.42058152589, 0.00584886728096, 0.0133010240187, 0.439730600647
0, 1.0, 14, no_regularization, -0.0118619370795, 0.00149426927033, 7.93828616768, 0.00641054736951, 0.0120885870229, 0.530297491128
0, 1.0, 15, no_regularization, -0.0119031387129, 0.0012906165502, 9.22283129798, 0.00610092871759, 0.0117198839878, 0.520562210679
0, 1.0, 11, regularization, -0.0115930090738, 0.00136243048871, 8.50906462376, 0.00579929959325, 0.0026430716706, 2.19415147072
0, 1.0, 12, regularization, -0.0112047870134, 0.00156759129468, 7.14777318007, 0.00561805147194, 0.00241048861841, 2.33066915522
0, 1.0, 13, regularization, -0.0113197317741, 0.00150724883611, 7.51019440378, 0.00514404552966, 0.00261848803165, 1.96450984976
0, 1.0, 14, regularization, -0.0118721304884, 0.00107939338497, 10.9988912788, 0.00597379023092, 0.00259550207068, 2.30159332115
0, 1.0, 15, regularization, -0.0118893490159, 0.00104391136262, 11.3892323061, 0.00598277305383, 0.00288500473125, 2.07374809096
0, 1.0, 26, no_regularization, -0.0122117865293, 0.00122542011835, 9.96538766294, 0.0065614856708, 0.0120936364493, 0.54255688091
0, 1.0, 27, no_regularization, -0.0118355912768, 0.00166158821077, 7.12305925143, 0.006004268358, 0.0127664496637, 0.470316220733
0, 1.0, 28, no_regularization, -0.0116534482739, 0.00238566099333, 4.88478803422, 0.0072439620396, 0.0149875825595, 0.483330918167
0, 1.0, 29, no_regularization, -0.0123560115269, 0.000941183435215, 13.1281651, 0.00632320360926, 0.0122856630812, 0.514681508641
0, 1.0, 30, no_regularization, -0.01204309175, 0.00149487639366, 8.05624585485, 0.00666659954738, 0.0125927725917, 0.529398867391
0, 1.0, 26, regularization, -0.0122072303665, 0.00101857411528, 11.9846265317, 0.00616603152591, 0.00271874033628, 2.26797368017
0, 1.0, 27, regularization, -0.0118236083028, 0.00124272818926, 9.5142352165, 0.00581473667729, 0.00238220090792, 2.44090943713
0, 1.0, 28, regularization, -0.0116495852767, 0.00180632639812, 6.44932460092, 0.00610292130812, 0.00296373043087, 2.05920256598
0, 1.0, 29, regularization, -0.0123655244538, 0.00069569387428, 17.7743759302, 0.00618895046609, 0.00292693877349, 2.11447896421
0, 1.0, 30, regularization, -0.0120496474253, 0.00116859817676, 10.3111982073, 0.00615204961561, 0.00291896895856, 2.10761049636
0, 1.0, 16, no_regularization, -0.0119069495476, 0.00119078808238, 9.99921793282, 0.00602723411415, 0.0120115844884, 0.501785099206
0, 1.0, 17, no_regularization, -0.0117972592671, 0.0013568291784, 8.69472698176, 0.00652003358479, 0.0129188442711, 0.504691708328
0, 1.0, 18, no_regularization, -0.0117287231733, 0.00134940919066, 8.69174691748, 0.00552286575088, 0.0113726433866, 0.485627269152
0, 1.0, 19, no_regularization, -0.0120064234605, 0.00118994949673, 10.0898596902, 0.00657095023366, 0.0122184723656, 0.537788197824
0, 1.0, 20, no_regularization, -0.0118427232941, 0.00183681790287, 6.44741281955, 0.00670591500469, 0.0117889345499, 0.568831303312
0, 1.0, 16, regularization, -0.0119287908419, 0.00100671970189, 11.8491679655, 0.00550452614773, 0.00266273723776, 2.06724346274
0, 1.0, 17, regularization, -0.0117765041862, 0.0011682616079, 10.0803656532, 0.00596992802222, 0.00271457404444, 2.19921355044
0, 1.0, 18, regularization, -0.0117301741778, 0.00113996142856, 10.289974629, 0.00556753777739, 0.00240539605793, 2.31460335151
0, 1.0, 19, regularization, -0.012013251152, 0.0010476479974, 11.4668774071, 0.00607025672181, 0.00273841172663, 2.2167071017
0, 1.0, 20, regularization, -0.0118368429884, 0.00130351866841, 9.08068543648, 0.00590240485059, 0.00255442295489, 2.31066074601
0, 0.5, 1, no_regularization, -0.00672758286944, 0.0030416605238, 2.21181253358, 0.00364967446189, 0.0104280930954, 0.34998483697
0, 0.5, 2, no_regularization, -0.00589729966498, 0.00280766069682, 2.10043174792, 0.00296819478842, 0.01056150012, 0.281039128411
0, 0.5, 3, no_regularization, -0.00644430419885, 0.00300343992844, 2.14564111565, 0.00317356944152, 0.0101635845189, 0.312249033361
0, 0.5, 4, no_regularization, -0.0061137589593, 0.00287262991414, 2.12827936143, 0.00343779217256, 0.0106909873189, 0.32155984008
0, 0.5, 5, no_regularization, -0.00591366681855, 0.00293257911583, 2.01654127135, 0.00340350528711, 0.0102058528102, 0.333485633233
0, 0.5, 1, regularization, -0.00673726608256, 0.00170446781263, 3.95270948071, 0.00312286087805, 0.00198331701089, 1.57456466158
0, 0.5, 2, regularization, -0.0059362446886, 0.00139220238317, 4.26392366539, 0.00274576311916, 0.00218423413968, 1.25708277757
0, 0.5, 3, regularization, -0.00646103334591, 0.00165246378204, 3.90993945897, 0.0030729269595, 0.0018873347126, 1.62818335242
0, 0.5, 4, regularization, -0.00614569834847, 0.00149417384547, 4.11310796739, 0.00311721513889, 0.0020028228374, 1.5564108221
0, 0.5, 5, regularization, -0.00601429025212, 0.00150567772929, 3.99440739218, 0.00302177672765, 0.00194196968244, 1.55603702518
0, 7.0, 16, no_regularization, -0.0177840190322, 0.441457622927, 0.040284770516, -0.152519977925, 0.569206512013, 0.267951920272
0, 7.0, 17, no_regularization, -0.0657746019096, 0.246763800763, 0.266548828095, 0.0324223057093, 0.287193435791, 0.112893616876
0, 7.0, 18, no_regularization, -0.0497206709338, 0.156942822514, 0.316807549, 0.0394186352354, 0.181236496686, 0.217498329289
0, 7.0, 19, no_regularization, -0.052732644007, 0.269796661286, 0.195453286025, 0.0433550537712, 0.281772221049, 0.1538656068
0, 7.0, 20, no_regularization, -0.0237518408905, 0.383619803559, 0.0619150540981, 0.0324843544398, 0.548937929121, 0.0591767351398
0, 7.0, 16, regularization, -0.0191487715179, 0.304054621223, 0.0629780644047, -0.142038535755, 0.47806287395, 0.29711266759
0, 7.0, 17, regularization, -0.0645305031754, 0.198340100573, 0.325352780346, 0.0361797787212, 0.262869915738, 0.13763377456
0, 7.0, 18, regularization, -0.0502462653298, 0.122158088473, 0.411321640326, 0.0448567546393, 0.155641322371, 0.288205946569
0, 7.0, 19, regularization, -0.0464653432213, 0.192650976123, 0.241189243659, 0.0378331182067, 0.208991614365, 0.181026967621
0, 7.0, 20, regularization, -0.016038878264, 0.271727977585, 0.0590254945648, 0.035285137309, 0.512945373303, 0.068789269083
0, 11.0, 21, no_regularization, 0.0147805528764, 0.352585065207, 0.0419205302066, 0.00565521191483, 0.426496245918, 0.0132596991625
0, 11.0, 22, no_regularization, -0.0795765822178, 0.425547951691, 0.18699792092, 0.0258464920307, 0.612526048035, 0.0421965598258
0, 11.0, 23, no_regularization, 0.0182129317813, 0.462417902507, 0.0393863033471, -0.0178793959146, 0.866545210468, 0.0206329637492
0, 11.0, 24, no_regularization, 0.023897561698, 0.392984902469, 0.0608103811315, 0.0174745454591, 0.750098546244, 0.023296332924
0, 11.0, 25, no_regularization, -0.0463416577814, 0.352976788936, 0.131288116482, 0.0525105743827, 0.498191835666, 0.10540231819
0, 11.0, 21, regularization, -0.00189521638812, 0.255196354897, 0.0074265025803, -0.0540821743264, 0.318244336782, 0.169939157043
0, 11.0, 22, regularization, -0.0654288904723, 0.319382239603, 0.20486076669, 0.0135318962708, 0.55825446516, 0.024239656134
0, 11.0, 23, regularization, 0.0176520365725, 0.362536100562, 0.0486904243334, -0.00790029688545, 0.819884835243, 0.00963586170381
0, 11.0, 24, regularization, 0.0213595819539, 0.292076353978, 0.073130130745, 0.0291311906955, 0.707361666335, 0.0411828801049
0, 11.0, 25, regularization, -0.0575859498369, 0.272032533992, 0.211687730845, 0.0252520781715, 0.459263685328, 0.0549838338588
0, 9.0, 6, no_regularization, 0.0164431434568, 0.579157040818, 0.0283915109338, 0.0704486755914, 0.722959249973, 0.0974448775556
0, 9.0, 7, no_regularization, 0.00307517941602, 0.300622321426, 0.0102293781827, 0.0551756287037, 0.434977973014, 0.126846948873
0, 9.0, 8, no_regularization, -0.000753622736473, 0.545706075583, 0.00138100484893, -0.0339345274672, 0.724283442468, 0.0468525517463
0, 9.0, 9, no_regularization, -0.0115006871711, 0.326784930077, 0.0351934441054, -0.113314349958, 0.364621415151, 0.310772613042
0, 9.0, 10, no_regularization, -0.0010519729372, 0.314916350875, 0.00334048370075, -0.00832540753505, 0.516296565834, 0.0161252429049
0, 9.0, 6, regularization, 0.0167934627076, 0.518464911179, 0.0323907411003, 0.0635078269356, 0.651814303597, 0.0974323923012
0, 9.0, 7, regularization, -0.00253707974528, 0.212997954609, 0.0119112868945, 0.0417752413616, 0.397577347738, 0.105074500847
0, 9.0, 8, regularization, 0.00163178397669, 0.462620294704, 0.00352726414162, -0.0279564352574, 0.704419792441, 0.039687180226
0, 9.0, 9, regularization, -0.0112301426759, 0.220985115346, 0.0508185479294, -0.108980326273, 0.328193570038, 0.332061125573
0, 9.0, 10, regularization, -2.70264035853e-05, 0.229622276424, 0.000117699397489, -0.0110113912252, 0.473780138576, 0.0232415636043
0, 7.0, 26, no_regularization, -0.0454823333688, 0.252210508216, 0.180334807183, 0.0449343276021, 0.273109574298, 0.164528569595
0, 7.0, 27, no_regularization, 0.00396775902742, 0.318385581678, 0.0124621190649, -0.00507657143183, 0.374890081336, 0.0135414930524
0, 7.0, 28, no_regularization, -0.0445647896401, 0.417929638957, 0.106632278465, -0.171690960685, 0.829757875434, 0.206916940192
0, 7.0, 29, no_regularization, -0.0397022216305, 0.333186060771, 0.119159311583, 0.0128099210666, 0.366260351295, 0.0349749052043
0, 7.0, 30, no_regularization, -0.010114327243, 0.547880642757, 0.0184608224011, 0.0535351653618, 0.684021780285, 0.0782652934523
0, 7.0, 26, regularization, -0.0431769707132, 0.164784175819, 0.262021340936, 0.0473108048667, 0.255061137107, 0.18548809671
0, 7.0, 27, regularization, 0.000317056848388, 0.216708642209, 0.00146305585766, -0.00129956317052, 0.368507123962, 0.00352656186547
0, 7.0, 28, regularization, -0.0413062255957, 0.307242600099, 0.134441726448, -0.179586372204, 0.798803604078, 0.224819181195
0, 7.0, 29, regularization, -0.0364219681281, 0.266740872557, 0.13654438399, 0.016131356159, 0.354265072104, 0.0455347067189
0, 7.0, 30, regularization, -0.0104657378911, 0.460412971916, 0.0227311968375, 0.0584796107175, 0.613097130604, 0.0953839249906
0, 3.0, 11, no_regularization, -0.0344453249046, 0.0034227941775, 10.0635104299, 0.0214514366741, 0.0212472393272, 1.00961053546
0, 3.0, 12, no_regularization, -0.0338603335283, 0.00305107831572, 11.0978251046, 0.0203019605547, 0.0175460624937, 1.15706646788
0, 3.0, 13, no_regularization, -0.033996816861, 0.00294943802756, 11.5265404946, 0.0197279847498, 0.0183934114923, 1.07255713591
0, 3.0, 14, no_regularization, -0.0346646573666, 0.00284289785807, 12.1934234352, 0.0209290603576, 0.0176229594779, 1.18760191123
0, 3.0, 15, no_regularization, -0.0344893971659, 0.00281529119959, 12.250738812, 0.0205502442694, 0.0180927092778, 1.13583012659
0, 3.0, 11, regularization, -0.0343774281427, 0.00258238704739, 13.3122678792, 0.0180105819075, 0.00445235558108, 4.04518048469
0, 3.0, 12, regularization, -0.0338419277039, 0.00207328721811, 16.3228362227, 0.016948332922, 0.00344467547191, 4.92015374458
0, 3.0, 13, regularization, -0.0339906368803, 0.00210868327783, 16.1193656902, 0.017034961299, 0.00346261021692, 4.91968781695
0, 3.0, 14, regularization, -0.0346634058272, 0.00206612812755, 16.776987528, 0.0175704923109, 0.00365752987356, 4.80392311706
0, 3.0, 15, regularization, -0.034481942373, 0.00199195008398, 17.310645809, 0.0178505527001, 0.00355337693295, 5.02354606251
0, 9.0, 1, no_regularization, 0.0129250839614, 0.53227935022, 0.0242825199888, 0.0261375837714, 0.653157198352, 0.0400172942093
0, 9.0, 2, no_regularization, -0.0501437840487, 0.541176857869, 0.0926569259561, 0.0158230388881, 0.723129221002, 0.0218813435117
0, 9.0, 3, no_regularization, -0.015972025546, 0.484374423123, 0.0329745436247, 0.0454086768986, 0.840607667746, 0.0540188706825
0, 9.0, 4, no_regularization, -0.0208583946998, 0.502864489875, 0.041479156154, -0.115154320079, 0.858932642353, 0.134066764262
0, 9.0, 5, no_regularization, -0.0600721153677, 0.539706807541, 0.111305091076, -0.0590667332403, 0.729375051819, 0.0809826619282
0, 9.0, 1, regularization, 0.00760517381258, 0.43852505985, 0.0173426207733, 0.0285766507782, 0.613292302158, 0.0465954825744
0, 9.0, 2, regularization, -0.0149429182823, 0.391595986776, 0.038159017934, 0.0237871196199, 0.639318700786, 0.0372069823559
0, 9.0, 3, regularization, -0.015494443019, 0.422283663998, 0.0366920256216, 0.0515687925723, 0.815705590519, 0.0632198591889
0, 9.0, 4, regularization, -0.0222184449463, 0.410197138979, 0.0541652850177, -0.124299396932, 0.84812204524, 0.146558384644
0, 9.0, 5, regularization, -0.0587128371454, 0.470594302047, 0.124763170506, -0.0577164302839, 0.726398469796, 0.079455605544
0, 5.0, 11, no_regularization, -0.0556305778436, 0.0466937205033, 1.19139313047, 0.0327235398613, 0.0621006652404, 0.526943467267
0, 5.0, 12, no_regularization, -0.0553831084651, 0.00335205540688, 16.5221339574, 0.0324776931388, 0.0211881469383, 1.53282366945
0, 5.0, 13, no_regularization, -0.0557835201466, 0.00343769689401, 16.2270036791, 0.0324074963344, 0.020134375915, 1.60956050842
0, 5.0, 14, no_regularization, -0.056171192999, 0.00378452352381, 14.8423421458, 0.0327718450777, 0.0216539732314, 1.51343334211
0, 5.0, 15, no_regularization, -0.0560518290458, 0.00338591519286, 16.5544102121, 0.0334350704751, 0.0215548477494, 1.55116245143
0, 5.0, 11, regularization, -0.0557871911943, 0.00362196510413, 15.4024651233, 0.0299748723485, 0.00725358276103, 4.13242301577
0, 5.0, 12, regularization, -0.0554024681299, 0.00196654501854, 28.1724891155, 0.0290325505439, 0.00561150931783, 5.17375075038
0, 5.0, 13, regularization, -0.055782002276, 0.00194567437941, 28.6697521776, 0.0289914385245, 0.005319321595, 5.45021352943
0, 5.0, 14, regularization, -0.0561613945081, 0.00253172677526, 22.1830392825, 0.02976697801, 0.00572574712258, 5.19879368976
0, 5.0, 15, regularization, -0.0560508697745, 0.00210000728909, 26.6907977251, 0.0298300043413, 0.00615253874268, 4.84840577019
0, 9.0, 21, no_regularization, -0.00524792105311, 0.52882055776, 0.00992382193941, -0.0849867620044, 0.931355063515, 0.0912506575995
0, 9.0, 22, no_regularization, -0.000431867034566, 0.431928367972, 0.000999858000978, 0.0301508005054, 0.523558834637, 0.0575881801828
0, 9.0, 23, no_regularization, 0.0128710277968, 0.340095511739, 0.0378453327154, -0.0511029403789, 0.380737387657, 0.13422096709
0, 9.0, 24, no_regularization, -0.0857201545976, 0.192152856147, 0.446103983653, 0.049266432077, 0.197003085219, 0.250079495061
0, 9.0, 25, no_regularization, 0.00808917608896, 0.564109939166, 0.0143397155897, -0.029860801566, 0.702832189262, 0.0424863886746
0, 9.0, 21, regularization, -0.0129767409292, 0.446032323262, 0.0290937231507, -0.0993819191259, 0.899168827232, 0.110526428537
0, 9.0, 22, regularization, -0.00235133258342, 0.321492057728, 0.00731381235367, 0.0272796771762, 0.454802132353, 0.0599814188096
0, 9.0, 23, regularization, 0.00971776325898, 0.2306447563, 0.042133033566, -0.0594341725187, 0.338151295145, 0.175762072694
0, 9.0, 24, regularization, -0.0858180509479, 0.132534616034, 0.647514238285, 0.046451000807, 0.175975063576, 0.263963540419
0, 9.0, 25, regularization, 0.0109665677606, 0.516562083793, 0.0212299123467, -0.0349116520559, 0.694862060981, 0.0502425646993
0, 11.0, 16, no_regularization, -0.0248562201991, 0.504140217364, 0.049304180351, -0.0344889008598, 0.719794921125, 0.0479148988796
0, 11.0, 17, no_regularization, 0.0130837250398, 0.500012755948, 0.0261667825155, 0.0816603126513, 0.780956069, 0.104564540686
0, 11.0, 18, no_regularization, 0.00626958920085, 0.349006995865, 0.0179640788727, -0.10204557107, 0.746499950334, 0.136698697735
0, 11.0, 19, no_regularization, -0.0105932599185, 0.357566827655, 0.0296259582803, 0.0277621669846, 0.575190311624, 0.048266054597
0, 11.0, 20, no_regularization, -0.0316027391796, 0.470830723349, 0.0671212340496, -0.0266622624603, 0.672462176465, 0.0396487168995
0, 11.0, 16, regularization, -0.0218324230843, 0.405836215902, 0.0537961429484, -0.024767013113, 0.693047769551, 0.035736372298
0, 11.0, 17, regularization, 0.0111932552459, 0.430081659968, 0.0260258836582, 0.079281516834, 0.7463370203, 0.106227501353
0, 11.0, 18, regularization, 0.00894901997706, 0.230686987378, 0.0387929118967, -0.0825835344916, 0.715981363226, 0.11534313424
0, 11.0, 19, regularization, -0.0132137803481, 0.257023577903, 0.0514107711671, 0.0256140196133, 0.551486800208, 0.0464453901773
0, 11.0, 20, regularization, -0.0297435820939, 0.355594519048, 0.0836446584542, -0.0207717379791, 0.664113381154, 0.0312773971562
0, 7.0, 21, no_regularization, -0.030438359551, 0.327753713861, 0.0928696099043, 0.0183422328549, 0.441180507371, 0.0415753473882
0, 7.0, 22, no_regularization, 0.00729191949664, 0.504205623898, 0.0144621938967, 0.0547012170049, 0.747427017792, 0.0731860311479
0, 7.0, 23, no_regularization, 0.0259845553372, 0.565418310481, 0.0459563386179, 0.0157467138426, 0.498335636475, 0.0315986108358
0, 7.0, 24, no_regularization, -0.0514587649605, 0.174646127389, 0.294645897563, 0.0346940767588, 0.172139680915, 0.201546073366
0, 7.0, 25, no_regularization, -0.0658136502378, 0.169286896479, 0.388769902494, -0.0175911288278, 0.259212603472, 0.0678637095274
0, 7.0, 21, regularization, -0.0353200599014, 0.211883226822, 0.16669587504, 0.0205509145897, 0.414071587323, 0.0496313082541
0, 7.0, 22, regularization, -0.0025612483331, 0.415309303601, 0.00616708633998, 0.0311904502169, 0.674336159682, 0.0462535632549
0, 7.0, 23, regularization, 0.0269379338186, 0.442485280984, 0.0608787116233, 0.0222339775768, 0.442801801493, 0.0502120305335
0, 7.0, 24, regularization, -0.0594913152269, 0.113535448735, 0.523988902936, 0.0413629882549, 0.140987505734, 0.293380523612
0, 7.0, 25, regularization, -0.0645342898864, 0.104524973801, 0.617405463401, -0.0167348485781, 0.238630357966, 0.0701287494214
0, 3.0, 1, no_regularization, -0.0351148766713, 0.00266624343514, 13.1701690132, 0.0206465908487, 0.0173281167935, 1.19150806142
0, 3.0, 2, no_regularization, -0.0343735889527, 0.00278479641355, 12.343304087, 0.0195174280923, 0.0165308737678, 1.18066524289
0, 3.0, 3, no_regularization, -0.03488133389, 0.00273794599712, 12.7399641654, 0.020930123089, 0.0176140211108, 1.18826490313
0, 3.0, 4, no_regularization, -0.0345929096553, 0.00291706651529, 11.8588004332, 0.0207925098717, 0.0178498465984, 1.16485650211
0, 3.0, 5, no_regularization, -0.0345675489317, 0.00271564679946, 12.7290297614, 0.0214248827321, 0.0175381208718, 1.22161791954
0, 3.0, 1, regularization, -0.0350772875688, 0.00203631189088, 17.2258914392, 0.0178893702583, 0.00364492978211, 4.90801505866
0, 3.0, 2, regularization, -0.0343546294897, 0.00200137753269, 17.1654917318, 0.0170168845651, 0.0035501136573, 4.79333514579
0, 3.0, 3, regularization, -0.0349010417667, 0.00204544566781, 17.0628055861, 0.0175735375838, 0.0035051828254, 5.01358658284
0, 3.0, 4, regularization, -0.0345910134682, 0.00210117093143, 16.46273178, 0.0179679494563, 0.00362902892833, 4.95117283746
0, 3.0, 5, regularization, -0.0345571328971, 0.00191948441832, 18.0033411927, 0.018050268578, 0.00321455610525, 5.61516675615
0, 11.0, 11, no_regularization, -0.0320531855324, 0.519176734462, 0.061738485962, -0.0345180252017, 0.680221260288, 0.0507452901238
0, 11.0, 12, no_regularization, -0.0257253509212, 0.475096162667, 0.0541476714458, 0.0913663218496, 0.779830412201, 0.117161783408
0, 11.0, 13, no_regularization, -0.0105835212859, 0.437913848981, 0.0241680442637, -0.0042194667526, 0.536074216184, 0.00787104961441
0, 11.0, 14, no_regularization, -0.0387881180288, 0.520390914248, 0.0745365012471, -0.0100042125634, 0.977862955141, 0.0102306898025
0, 11.0, 15, no_regularization, -0.0109036687954, 0.482141751037, 0.0226150686432, 0.015226151838, 0.681147604868, 0.0223536744887
0, 11.0, 11, regularization, -0.0394821763442, 0.469487612628, 0.0840963111321, -0.033132027718, 0.610635561933, 0.0542582675879
0, 11.0, 12, regularization, -0.0222937833698, 0.379378339047, 0.0587639859087, 0.0868923248206, 0.748015357853, 0.11616382459
0, 11.0, 13, regularization, -0.00596774667661, 0.305789519894, 0.0195158639795, -0.00121346223999, 0.486905866857, 0.00249219063188
0, 11.0, 14, regularization, -0.0359465812235, 0.403748794158, 0.0890320460237, -0.012141507901, 0.954163254946, 0.0127247699365
0, 11.0, 15, regularization, -0.0043237773529, 0.403428648243, 0.0107175763837, 0.00813174821866, 0.642582094058, 0.012654800521
0, 5.0, 21, no_regularization, -0.0566296620171, 0.0238827514114, 2.37115318255, 0.034141938305, 0.0292374458296, 1.16774695382
0, 5.0, 22, no_regularization, -0.0561444452296, 0.00436717397796, 12.8560129532, 0.0340403898414, 0.0388541162593, 0.876107684814
0, 5.0, 23, no_regularization, -0.0563818299305, 0.0580866384078, 0.970650591531, 0.0296136457954, 0.0737954602511, 0.401293598476
0, 5.0, 24, no_regularization, -0.0557048957512, 0.00333193201666, 16.718497098, 0.0336941457273, 0.0199086677718, 1.69243598384
0, 5.0, 25, no_regularization, -0.0570947430812, 0.00371842454856, 15.354551998, 0.033533529843, 0.0215773841898, 1.55410542576
0, 5.0, 21, regularization, -0.0566434639755, 0.00324749233172, 17.4422163902, 0.0305913726509, 0.00731224421164, 4.18358191623
0, 5.0, 22, regularization, -0.056089955024, 0.00295657458894, 18.9712633105, 0.0298239068162, 0.00796985076206, 3.74209100102
0, 5.0, 23, regularization, -0.0561673053575, 0.00417411009324, 13.4561149809, 0.0298663803498, 0.00844656640061, 3.53591967828
0, 5.0, 24, regularization, -0.0557048068952, 0.00201748395856, 27.6110284094, 0.0302786421618, 0.00591645971129, 5.11769599377
